#{"t_start": 1679338108.5840933, "env_id": null}
r,l,t
-120.606833,1500,1.908086
-20.630433,301,2.333513
-8.665526,175,2.575762
-2.599777,49,2.657133
-0.169002,23,2.689837
-1.824621,34,2.738124
-1.422563,60,2.820772
-1.744496,65,2.909481
-1.204111,28,2.945745
0.497364,50,3.013199
-0.129602,27,3.051565
-1,24,3.084485
-1,15,3.104739
-1,15,3.12509
-1.263076,15,3.145903
-0.669496,45,3.206579
-1.39991,51,3.27502
-1.2,19,3.301688
-1.143834,20,3.33003
-1.2,11,3.344707
-1.29583,65,3.432364
-1.09583,25,3.466551
-1,24,3.499536
-1,15,3.519777
-1,15,3.540023
-1.099055,10,3.553774
-1,15,3.574167
-1,15,3.594745
-1,15,3.614956
-1.1,15,3.635378
-1,15,3.655359
-1.099886,14,3.672182
-1,27,3.711155
-1.1,24,3.744737
-1,15,3.765505
-1,15,3.78603
-1,15,3.806748
-1.288336,15,3.827812
-1,15,3.848299
-1,15,3.869044
-1,15,3.889752
-1,15,3.910274
-1,15,3.930815
-1,15,3.951737
-1,15,3.972396
-1,15,4.009725
-1,15,4.030709
-1,15,4.051089
-1,15,4.07172
-1,15,4.09224
-1.1,19,4.115796
-0.893434,27,4.154521
-1,24,4.187632
-1,15,4.208077
-1,15,4.228664
-1,15,4.248976
-1.388336,55,4.323451
-1,15,4.343858
-1,15,4.36368
-1,20,4.390647
-1,15,4.410935
-1,15,4.431577
-1,15,4.451852
-1,15,4.472258
-1,15,4.492565
-1,15,4.512933
-1,15,4.533286
-1.099999,15,4.553621
-0.913484,16,4.574769
-1.1,20,4.601774
-1,24,4.634631
-1,15,4.655111
-1,15,4.675279
-1,15,4.695695
-1,15,4.715215
-1,15,4.735361
-1,15,4.755565
-1,15,4.775691
-1,15,4.795797
-1,15,4.816022
-1,15,4.836692
-1.1,12,4.851806
-1,37,4.900195
-1,27,4.938241
-1,24,4.971476
-1,15,4.992105
-1,15,5.012317
-1,15,5.03251
-1,15,5.052377
-1,15,5.072578
-1,15,5.093002
-1.1,15,5.113204
-1,15,5.133522
-1,15,5.154123
-1,15,5.174319
-0.887594,44,5.231672
-1,27,5.270152
-1,24,5.303193
-1,15,5.324218
-1,15,5.344792
-1,15,5.382837
-1,15,5.402768
-1.099852,10,5.416272
-1,15,5.436826
-1,15,5.457182
-1,15,5.477427
-1,15,5.497769
-1,15,5.517947
-1,15,5.538062
-1,15,5.558308
-1,15,5.578491
-1,15,5.598633
-1,15,5.619021
-1,15,5.639234
-1,15,5.659452
-1,15,5.679659
-1,15,5.699731
-1,15,5.719927
-1,15,5.739504
-1,15,5.759766
-1,15,5.780115
-1,15,5.800275
-1,15,5.820731
-1,15,5.841009
-1,15,5.861232
-1,15,5.881551
-1,15,5.901796
-1,15,5.921933
-0.913484,16,5.942983
-1,24,5.976007
-1,15,5.996388
-1,15,6.016676
-1,15,6.036968
-1,15,6.057562
-1,15,6.077741
-1,15,6.098664
-1,15,6.119236
-1,15,6.139644
-1.1,19,6.163527
-1,27,6.202202
-1,24,6.235597
-1,15,6.255842
-1,15,6.276297
-1,15,6.296633
-1,15,6.317574
-1,15,6.33769
-1,15,6.357928
-1,15,6.378054
-1.1,19,6.40124
-1,27,6.438848
-1,24,6.471732
-1,15,6.491895
-1,15,6.51219
-1,15,6.53231
-1,15,6.552515
-1,15,6.57277
-1,15,6.593061
-1,15,6.613261
-1,15,6.633336
-1,15,6.653451
-1,15,6.673536
-1,15,6.693545
-1,15,6.713532
-1.1,11,6.727756
-1,24,6.777446
-1,15,6.797592
-1,15,6.817658
-0.823033,44,6.873943
-1,27,6.911884
-1,24,6.944333
-1,15,6.964303
-1,15,6.984532
-1,15,7.004993
-1,15,7.025199
-1,15,7.045393
-1,15,7.065531
-1,15,7.085774
-1,15,7.105325
-1,15,7.125459
-1,15,7.145374
-1,15,7.165456
-1,15,7.18572
-1,15,7.205821
-1,15,7.225743
-1,15,7.245809
-1,15,7.265904
-1,15,7.285933
-1,15,7.306048
-1,15,7.327052
-1,15,7.34733
-1,15,7.367662
-1,15,7.387868
-1,15,7.408006
-1,15,7.428297
-1,15,7.448499
-1,15,7.468329
-1,15,7.488827
-1,15,7.509116
-1,15,7.529212
-1.099886,14,7.545749
-1.099944,45,7.606419
-1,27,7.644499
-1,24,7.677275
-1,15,7.697594
-1,15,7.71759
-1,15,7.738004
-1,15,7.758416
-1,15,7.778855
-1,15,7.798665
-1,15,7.818939
-1,15,7.83905
-1,15,7.859166
-1,15,7.879387
-1,15,7.899466
-1,15,7.919544
-1,15,7.939777
-1,15,7.959802
-1,15,7.979712
-1,15,7.999853
-1,15,8.019942
-1,15,8.039954
-1,15,8.060164
-1,15,8.080525
-1,15,8.117856
-1,15,8.138026
-1,15,8.158396
-1,15,8.178519
-1,15,8.198679
-1,15,8.218788
-1,15,8.238667
-1,15,8.258777
-1,15,8.278826
-1,15,8.298957
-1,15,8.319308
-1,15,8.339533
-1,15,8.359814
