#{"t_start": 1679334500.7870018, "env_id": null}
r,l,t
-5.0,100,0.074746
-5.3,100,0.116112
-5.499771,100,0.157792
-4.6,100,0.199107
-4.999997,100,0.2404
-4.8,100,0.281011
-3.804616,100,0.321935
-4.662848,100,0.363002
-4.299999,100,0.403933
-5.399756,100,0.445608
-4.817478,100,0.502749
-5.69996,100,0.544457
-5.0,100,0.586119
-5.6,100,0.627769
-4.9,100,0.668913
-4.5,100,0.709776
-5.5,100,0.750916
-4.4,100,0.791771
-4.986691,100,0.833253
-4.3,100,0.874133
-4.0,100,1.469597
-5.0,100,1.511025
-3.288496,100,1.552284
-3.264619,100,1.593353
-4.7,100,1.634648
-4.1,100,1.676123
-4.3,100,1.717318
-4.199982,100,1.758458
-3.299126,100,1.799103
-3.8,100,1.839707
-3.7,100,1.894072
-4.699997,100,1.935905
-3.3,100,1.976722
-3.9,100,2.017543
-3.6,100,2.058368
-4.8,100,2.099663
-4.305884,100,2.14083
-3.9,100,2.181659
-4.1,100,2.222875
-3.1,100,2.263557
-3.219521,100,2.863199
-2.3,100,2.903209
-3.286161,100,2.943781
-3.1,100,2.984082
-2.075378,100,3.024518
-3.298363,100,3.065838
-3.464614,100,3.106803
-3.746002,100,3.148012
-2.980486,100,3.188825
-1.600611,100,3.229498
-2.1,100,3.283041
-3.0,100,3.324658
-2.730084,100,3.365803
-2.83493,100,3.406564
-3.195406,100,3.446952
-2.8,100,3.487573
-2.878065,100,3.528362
-3.230987,100,3.569346
-3.3,100,3.610345
-2.488591,100,3.651366
-2.517634,100,3.707798
-2.031966,100,4.304652
-3.099999,100,4.34604
-3.159414,100,4.387707
-2.6,100,4.429857
-1.9,100,4.471094
-2.3,100,4.512334
-1.9,100,4.55295
-2.594567,100,4.594208
-3.0,100,4.635673
-1.778556,100,4.690034
-2.050883,100,4.731685
-2.8,100,4.773106
-2.227542,100,4.814732
-2.2,100,4.855847
-2.5,100,4.897251
-2.39605,100,4.938366
-1.9,100,4.97935
-2.198087,100,5.021235
-2.2,100,5.0624
-2.1,100,5.116785
-2.6,100,5.716656
-1.487296,100,5.758232
-2.1,100,5.799765
-2.1,100,5.841077
-2.0,100,5.88256
-1.6,100,5.923616
-1.7,100,5.964597
-1.4,100,6.005761
-2.2,100,6.046865
-1.037467,100,6.101405
-2.134652,100,6.142663
-1.029025,100,6.183979
-1.3,100,6.224944
-2.3,100,6.266273
-1.8,100,6.307628
-1.8,100,6.348292
-0.979297,100,6.38934
-1.3,100,6.430395
-2.089944,100,6.47229
-0.823857,100,6.526555
-1.4,100,6.567496
-2.1,100,7.162946
-1.499127,100,7.203888
-1.7,100,7.244876
-1.2,100,7.285969
-1.5,100,7.326916
-1.499854,100,7.367691
-0.999999,100,7.408223
-1.0,100,7.449464
-0.9,100,7.504969
-1.319439,100,7.546028
-1.1,100,7.586962
-1.3,100,7.627969
-1.591624,100,7.669102
-1.199157,100,7.712379
-1.395746,100,7.753419
-0.7,100,7.794195
-1,7,7.797077
-1.0,100,7.838246
-1.4,100,7.892426
-1.256364,100,7.933386
-1.6,100,7.974597
-1.2,100,8.572864
-1.1,100,8.61375
-1.0,100,8.65439
-1.4,100,8.694928
-1.099749,100,8.735727
-0.56858,100,8.775722
-0.799944,100,8.817589
-1.7,100,8.871565
-1.1,100,8.91297
-0.9,100,8.95375
-0.9,100,8.994497
-1.099576,100,9.035562
-1.099983,100,9.076439
-1.099499,100,9.117405
-0.170847,100,9.158159
-0.045633,100,9.199082
-0.915502,100,9.24051
-0.401988,100,9.294148
-0.695502,100,9.335053
-0.68407,100,9.375865
-0.8,100,9.416773
-1,7,9.41965
-0.9,100,10.020974
-0.9,100,10.06172
-0.5,100,10.102608
-0.799977,100,10.143846
-0.6,100,10.184844
-1.4,100,10.226436
