x,y,seed
5000,-4.13000712,2
5100,-4.0720071199999985,2
5200,-4.026007119999998,2
5300,-3.970613379999999,2
5400,-3.9353119799999994,2
5500,-3.899220159999999,2
5600,-3.859220159999999,2
5700,-3.8406891399999994,2
5800,-3.8120519199999987,2
5900,-3.792051939999999,2
6000,-3.733828639999999,2
6100,-3.6878317599999995,2
6200,-3.614471879999999,2
6300,-3.5764718599999994,2
6400,-3.527660139999999,2
6500,-3.48166014,2
6600,-3.4296601399999993,2
6700,-3.3656601399999997,2
6800,-3.315660139999999,2
6900,-3.2678176599999995,2
7000,-3.2418176599999997,2
7100,-3.19738878,2
7200,-3.1384064400000002,2
7300,-3.12863652,2
7400,-3.1078949799999998,2
7500,-3.05789498,2
7600,-3.0258949799999995,2
7700,-2.9878159799999997,2
7800,-2.9418163399999995,2
7900,-2.9197955599999994,2
8000,-2.8877955599999994,2
8100,-2.8557955599999993,2
8200,-2.8137956199999996,2
8300,-2.7775415399999996,2
8400,-2.7415415399999996,2
8500,-2.7115415399999994,2
8600,-2.6555415399999993,2
8700,-2.601423859999999,2
8800,-2.557423859999999,2
8900,-2.5034238599999994,2
9000,-2.48542386,2
9100,-2.44178278,2
9200,-2.4384758200000003,2
9300,-2.3933331000000004,2
9400,-2.357333100000001,2
9500,-2.361825540000001,2
9600,-2.331858280000001,2
9700,-2.2985660000000006,2
9800,-2.2432319000000005,2
9900,-2.2096221800000007,2
10000,-2.2194088400000007,2
10100,-2.193885980000001,2
10200,-2.161885980000001,2
10300,-2.149284300000001,2
10400,-2.1225682400000006,2
10500,-2.0926601200000006,2
10600,-2.0606601200000005,2
10700,-2.0330988200000006,2
10800,-1.9984761600000005,2
10900,-1.9524761400000006,2
11000,-1.9227043200000005,2
11100,-1.8903516400000004,2
11200,-1.8761011000000005,2
11300,-1.8361011200000006,2
11400,-1.7989128400000007,2
11500,-1.7787453200000007,2
11600,-1.7647284600000004,2
11700,-1.7466433800000005,2
11800,-1.7226433800000003,2
11807,-1.6907520400000002,2
11907,-1.6507520400000002,2
12007,-1.6431809200000003,2
12107,-1.6272905400000002,2
12207,-1.6032905400000002,2
12307,-1.5827397000000003,2
12407,-1.5607397000000003,2
12507,-1.5307397000000003,2
12607,-1.5108187000000004,2
12707,-1.4948136800000005,2
12807,-1.4622235400000005,2
12907,-1.4342224200000004,2
13007,-1.4262224200000004,2
13107,-1.3962224200000004,2
13207,-1.3844765000000003,2
13307,-1.3604765000000005,2
13407,-1.3404680200000005,2
13507,-1.3224676800000008,2
13607,-1.3124576600000006,2
13707,-1.2818746000000005,2
13807,-1.2547872600000003,2
13907,-1.2290973000000003,2
14007,-1.2163877200000004,2
14107,-1.1876047200000006,2
14207,-1.1807056200000008,2
14307,-1.1707056200000008,2
14314,-1.1447056200000008,2
14414,-1.1267056200000005,2
14514,-1.1087056200000005,2
14614,-1.0991196800000007,2
14714,-1.0891192200000002,2
14814,-1.0593203400000002,2
14914,-1.0708432000000003,2
15014,-1.0528423000000002,2
15114,-1.0268423000000002,2
15214,-0.9915748400000004,2
15314,-0.9600133800000004,2
15325,-0.9560133800000004,2
15425,-0.9460133800000005,2
15525,-0.9187921200000003,2
15625,-0.9127814200000003,2
15725,-0.9067814200000003,2
15825,-0.8964383200000002,2
15925,-0.8706069800000003,2
16025,-0.8496053800000001,2
16125,-0.8150453000000001,2
16225,-0.79286712,2
16325,-0.7797924200000002,2
16425,-0.7618775000000001,2
16525,-0.7577521200000001,2
16625,-0.7447270000000001,2
16725,-0.7307270000000001,2
16825,-0.7127270000000001,2
16925,-0.6975997200000001,2
17025,-0.6691774200000001,2
17125,-0.6631774200000001,2
17225,-0.6438600200000001,2
17325,-0.6398600200000003,2
17425,-0.6238600200000001,2
17525,-0.6198650400000002,2
17625,-0.6125287400000002,2
17725,-0.5994494800000002,2
17825,-0.5814494800000001,2
17925,-0.5669465400000001,2
18025,-0.5689465400000001,2
18125,-0.5629332800000002,2
18225,-0.5420736400000002,2
18325,-0.5198093200000001,2
18425,-0.5238193400000002,2
18525,-0.5324023800000002,2
18625,-0.5310430800000001,2
18725,-0.51461922,2
18825,-0.5185794600000001,2
18925,-0.5054082400000002,2
19025,-0.5017268400000001,2
19125,-0.48457604000000015,2
19225,-0.4659368400000001,2
19325,-0.44492338000000003,2
19425,-0.4406284000000001,2
19525,-0.4253109200000001,2
19625,-0.4153046200000001,2
19725,-0.4153046200000001,2
19825,-0.39729886000000003,2
19925,-0.39729974000000007,2
20025,-0.3872986600000001,2
20125,-0.40458358000000005,2
20225,-0.39141578000000005,2
20325,-0.37741578000000003,2
20425,-0.3525448400000001,2
20434,-0.3697690200000001,2
20534,-0.35962706000000005,2
20634,-0.33178856,2
20734,-0.32684688000000006,2
20834,-0.33628906000000003,2
20934,-0.32862056,2
21034,-0.33754302,2
21134,-0.32341196,2
21234,-0.3243880600000001,2
21334,-0.32238806000000003,2
21434,-0.29858282,2
21534,-0.30360272000000005,2
21634,-0.31160272,2
21734,-0.31160272,2
21834,-0.31064712,2
21934,-0.31300772,2
22034,-0.28760568,2
22134,-0.2886992,2
22234,-0.28469766,2
22334,-0.28469762,2
22434,-0.27869724,2
22534,-0.2786458,2
22634,-0.2836685,2
22734,-0.25471638,2
22834,-0.25303842,2
22934,-0.22345632,2
23034,-0.19660643999999997,2
23134,-0.2008489,2
23234,-0.20709255999999998,2
23334,-0.16461882,2
23434,-0.14077093999999998,2
23534,-0.14488223999999997,2
