#{"t_start": 1679349299.2883916, "env_id": null}
r,l,t
-120.185667,1500,1.822032
-5.652165,71,1.918156
-122.459061,1500,3.414236
-81.549042,986,4.401603
-114.194504,1500,6.021354
-111.632127,1500,9.540329
-17.43746,263,9.820165
-25.883421,365,10.281917
-113.504243,1500,11.861837
-5.758257,68,11.922705
-3.329822,39,11.972281
-6.124151,81,12.052031
-95.767111,1208,13.418765
-29.781634,399,13.814099
-38.717674,572,14.542056
-10.584741,135,14.686347
-103.459833,1453,18.109158
-47.077678,671,18.764846
-10.593923,145,18.989892
-3.625641,59,19.107085
-14.815202,229,19.339186
-7.135429,105,19.431194
-19.317195,248,19.668482
-2.147876,68,19.745197
-6.466743,104,19.843674
-27.144004,386,20.236574
-24.008565,325,20.579504
-1.514398,14,20.591874
-19.360188,281,20.856575
-23.897686,371,21.275528
-9.74975,139,21.421419
-3.600494,55,21.469148
-30.549423,473,21.97812
-45.442475,656,22.643649
-16.706693,221,22.892702
-28.614514,392,23.379154
-5.142742,84,23.467035
-15.412897,195,23.667674
-3.672087,59,23.720528
-41.041059,625,26.286417
-1.625928,11,26.296413
-3.326672,64,26.352885
-6.78754,85,26.428008
-6.150692,91,26.522273
-12.45428,171,26.68885
-11.819472,176,26.857859
-4.580883,64,26.921573
-3.364921,71,27.007508
-5.935651,84,27.084945
-11.704716,154,27.259877
-3.873562,59,27.325098
-5.018964,52,27.372426
-14.314712,220,27.590904
-11.410337,154,27.74795
-6.689807,95,27.861949
-8.015005,103,27.956821
-8.18046,130,28.071272
-3.099181,44,28.110187
-6.990855,128,28.269215
-0.305477,7,28.275561
-6.345264,95,28.36136
-6.164088,101,28.451181
-14.031836,209,28.657106
-9.709363,140,28.828816
-3.604354,49,28.878084
-18.89484,288,29.1441
-12.668115,207,29.360551
-1.684406,10,29.369575
-14.137548,260,29.62132
-3.417667,41,29.658657
-7.759439,107,29.79927
-7.366958,98,29.922968
-15.672865,206,30.207383
-12.754047,215,30.458771
-1.35971,13,30.470584
-4.647327,61,30.525805
-24.276101,400,30.874432
-19.223211,326,31.204633
-7.613802,119,31.324196
-34.539158,552,31.934254
-1.195121,6,31.940043
-6.581214,130,34.041973
-10.167736,165,34.211795
-3.009054,52,34.258066
-3.669908,57,34.31836
-5.339231,109,34.450562
-1.245652,6,34.456089
-1.269006,12,34.467644
-2.399709,21,34.486658
-2.366231,38,34.525987
-5.761726,77,34.630009
-5.69365,95,34.747817
-8.396897,135,34.889189
-4.142714,54,34.967418
-8.243678,143,35.145643
-3.204623,83,35.24367
-0.595359,15,35.256747
-3.241224,51,35.3018
-2.892553,26,35.324935
-4.864405,77,35.392501
-6.903661,106,35.483603
-7.549041,110,35.615196
-6.174312,120,35.72425
-4.961597,66,35.797131
-5.202414,77,35.871366
-2.467802,30,35.898306
-4.454313,57,35.959345
-6.19299,119,36.109902
-4.194788,60,36.176388
-15.20225,229,36.403911
-1.85698,16,36.417833
-0.590069,9,36.425838
-4.453125,52,36.470824
-8.088089,114,36.593084
-1.02266,23,36.625179
-2.375091,20,36.647005
-4.447449,65,36.716491
-5.752089,78,36.784435
-0.057831,22,36.803431
-0.204783,16,36.817104
-2.436006,42,36.853534
-9.549637,166,37.023223
-4.245373,70,37.113567
-2.210071,39,37.147913
-4.359842,69,37.246049
-4.311889,78,37.321068
-7.147254,94,37.453448
-3.017117,28,37.494888
-12.937092,201,37.702572
-0.657297,15,37.715969
-4.576446,80,37.785244
-1.634197,45,37.851433
-15.775268,231,38.090725
-4.018067,59,38.141965
0.313474,17,38.156725
-5.845447,93,38.245287
-4.83596,60,38.309969
-2.531295,62,38.363801
-4.177632,67,38.422773
-5.555371,68,38.491343
-8.66419,114,38.606219
-3.329782,88,38.744916
-8.696018,147,38.917557
-9.778129,120,39.025729
-0.787408,7,39.036305
-1.417734,20,39.065854
-9.730374,167,39.21702
-3.594567,38,39.264055
-1.9,13,39.283322
-1.805406,23,39.317184
-2.919733,31,39.362097
-1.7,9,39.37436
-1.629488,15,39.395437
-2.505847,52,39.462655
-4.333464,61,39.525067
-8.138621,150,39.654172
-4.797158,50,39.705786
-7.441952,124,39.8531
-4.475419,75,39.92912
-1.730578,16,39.94297
-4.257949,64,39.998896
-1.833427,26,40.021935
-1.269821,17,40.036508
-2.135073,40,40.07102
-7.360071,92,40.151949
-11.290872,169,40.305861
-4.285334,74,40.38974
-4.900983,68,40.455971
-2.948317,29,42.516984
-2.077917,23,42.538803
-2.141985,18,42.555357
-2.210943,38,42.611922
-4.502546,65,42.674977
-6.398825,107,42.784569
-2.438446,32,42.865898
-1.669582,27,42.898812
-4.262288,66,42.97373
-2.85667,47,43.015489
-1.599958,8,43.022842
-7.311637,113,43.155922
-1.411558,8,43.168277
-2.46169,24,43.20673
-0.839708,17,43.22949
0.143514,14,43.248045
-1.094333,16,43.268687
-1.82946,22,43.297194
-3.982585,60,43.373326
-5.624319,79,43.444149
-3.643204,57,43.503651
-2.408416,48,43.553317
-2.8,25,43.576095
-6.474712,116,43.698232
-3.698498,78,43.769091
-5.374473,62,43.860764
-3.779897,59,43.939417
-4.15152,53,44.086043
-3.530794,57,44.156366
-3.739796,60,44.243034
-2.434873,32,44.290477
-6.488345,91,44.422236
-0.02039,11,44.438181
-1.790058,15,44.460359
-0.812772,15,44.482061
-2.171593,19,44.509966
-4.323055,55,44.595012
-1.074767,10,44.611335
-7.43171,104,44.78136
-2.84366,53,44.859894
-2.747862,54,44.936934
-0.627819,21,44.96756
-3.254451,34,45.01644
-3.331542,44,45.083293
-3.812479,56,45.165314
-0.039909,10,45.179685
-1.107425,17,45.20493
-12.496722,183,45.467445
-4.159656,58,45.71031
-2.638255,37,45.753763
-4.814307,70,45.848365
-3.533575,69,45.9615
-1.421692,48,46.036891
-5.704751,77,46.167941
-6.003033,71,46.275892
-0.147432,38,46.321987
-2.486434,26,46.352575
-2.954997,30,46.392839
-2.575727,25,46.415285
-4.251361,78,46.483491
-7.698491,103,46.575863
-5.408192,88,46.661594
-4.773584,111,46.760292
-4.488056,46,46.819412
-1.418536,39,46.860516
-1.52723,10,46.873852
-4.274965,49,48.020645
-3.924665,79,48.088394
-3.322879,59,48.142982
-1.630663,18,48.16593
-4.713406,67,48.245272
-1.899998,14,48.258322
-1.798918,16,48.272319
-3.407632,38,48.307041
-4.341314,77,48.392286
-2.299983,19,48.418846
-1.7,13,48.435806
-6.014332,84,48.548625
-3.646954,43,48.59785
-5.704189,108,48.709654
-0.97947,17,48.724735
-2.195569,19,48.741485
-2.308964,39,48.784501
-1.595051,42,48.840062
-7.197581,94,48.975886
-1.614832,42,49.026164
-2.778984,22,49.047997
-2.069642,15,49.061281
-0.812351,15,49.074382
-11.519142,161,49.50863
-1.574527,19,49.525728
-4.437793,48,49.569288
-1.898317,17,49.584223
-3.517725,55,49.632241
-1.882411,28,49.6569
-2.497403,34,49.687064
-2.178153,43,49.737125
-5.598595,75,49.810879
-2.772386,47,49.851398
-0.10138,9,49.859131
-5.845578,109,49.966858
-3.933624,65,50.049877
-3.07216,31,50.493893
-1.302159,14,50.506093
-2.735488,26,50.540201
-0.392707,18,50.567543
-3.514627,46,50.6349
-3.267521,53,50.710686
-3.826846,59,50.810733
-2.885584,41,50.860874
-0.818368,19,50.884974
-1.926667,22,51.513721
-2.050846,41,51.557738
-2.550161,45,51.607628
-2.200935,19,51.633829
-3.268686,59,51.686426
-6.27393,90,51.803536
-3.827477,69,51.900942
-1.310611,14,51.921218
-6.695885,100,52.019047
-3.116689,44,52.058285
-4.51177,59,52.111786
-4.132462,65,52.170177
-2.28688,29,52.198594
-12.967957,219,52.451913
-5.129225,73,54.779921
0.097915,10,54.796099
-2.878606,33,54.837687
-1.733922,20,54.857313
-2.773737,27,55.548433
-1.811167,36,55.60359
-2.1,19,55.632895
-1.864856,43,55.696273
-0.831515,18,55.721593
-1.43704,23,55.753331
-3.809897,64,55.848662
-2.193615,39,55.910306
-3.888864,52,55.988723
-2.349423,44,56.058409
-2.894354,35,56.109887
-0.131635,12,56.126724
-1.654007,44,56.188056
-1.683502,19,56.214794
-3.476128,40,56.277265
-1.812751,16,56.301102
-1.06363,9,56.314062
-3.105947,41,56.372557
0.431397,20,56.400966
-2.172986,35,56.4527
-3.692722,63,56.545532
-1.045914,13,56.564245
-2.213297,24,56.602882
-2.174955,28,56.644044
-3.005885,57,56.726833
-2.85176,42,56.786416
-2.477613,28,56.827694
-2.124403,33,56.875516
-1.940819,17,56.902151
-2.424643,30,56.943071
-3.628114,63,58.043694
-1.405427,24,58.084627
-3.908101,59,58.183181
-3.458584,54,58.269516
-0.797575,17,58.294764
-1.703043,16,58.31887
-2.206977,36,58.373677
-1.955068,31,58.420197
-4.298343,51,58.512413
-2.860151,44,58.567578
-1.832425,27,58.603119
-1.77236,34,58.651942
-3.183532,48,58.714162
-2.3,26,58.747878
-1.009969,10,58.761093
-3.177472,45,58.818697
-5.030814,76,58.913224
-4.908966,65,59.005446
-1.218608,19,59.022652
-2.337143,72,59.135052
-3.650486,63,59.21645
-2.541749,46,59.267074
-2.484604,31,59.301938
-3.841124,47,59.35188
-2.383439,65,59.511786
-2.4,23,59.541891
-2.348177,25,59.570486
-5.275829,67,59.653435
-0.445477,17,59.669678
-4.365905,51,59.717413
-3.732301,60,59.862303
-1.635791,14,59.898971
-0.718613,38,59.961979
-1.595902,46,60.012679
-0.203173,22,60.033422
-3.174429,32,60.062276
-1.358726,35,60.093232
-2.600139,29,60.127621
-4.352233,60,60.182497
-3.394658,68,60.258522
-5.640996,75,60.373026
-0.413805,18,60.400657
-2.277769,46,60.476227
-3.794909,56,60.541563
-0.626178,21,60.561235
-3.031592,29,60.587992
-1.935743,30,60.615626
-2.03515,23,60.643319
-1.489793,26,60.666831
-1.404036,15,60.680324
-3.008821,65,60.821039
-1.25047,26,60.858213
-2.630904,29,60.905069
-2.69998,24,60.940061
-3.34002,49,61.015084
-1.395296,33,61.064405
-0.709379,17,61.088741
-0.845049,37,61.141823
-5.582159,98,61.289875
-2.243069,23,61.327885
-1.779405,15,61.352354
-0.20017,11,61.370651
-1.504181,48,61.44652
-5.031643,63,61.536677
-2.528711,26,61.574207
-3.987218,61,61.664582
-4.136806,56,61.744974
-1.4,10,61.759049
-0.546237,9,61.772103
-3.665661,56,61.840034
-3.154062,33,61.88101
-1.800024,19,61.908408
-2.203216,22,61.939611
-2.065619,24,61.973256
-2.876629,25,62.010323
-1.414156,29,62.053735
-2.422748,55,62.132897
-1.295801,35,62.183302
-0.117791,14,62.205105
-2.534803,29,62.246984
-5.284253,88,62.518683
-3.066018,39,62.579643
-1.8,11,62.596662
-0.638873,31,62.642893
-3.585552,47,62.711373
-0.611731,16,62.735093
-2.009867,38,62.791858
-2.131783,35,62.84876
-2.049955,20,62.87901
-4.024676,53,62.955392
-0.881049,16,62.981992
-4.645071,70,63.087623
-0.920181,14,63.108161
-2.710762,30,63.151974
-3.75023,55,63.235785
-1.256746,11,63.252005
-3.93388,54,63.331521
-0.335335,19,63.360133
-0.837319,16,63.377989
-2.086754,19,63.395092
-1.385921,14,63.412474
-1.790431,27,63.450148
-1.637027,14,63.466286
-2.585902,31,63.493859
-3.183847,47,63.537256
-3.763725,65,63.60247
-3.128302,49,63.646421
-1.055157,14,63.664545
-2.327471,46,63.721764
-2.871625,47,63.810386
-1.060955,31,63.853256
-2.405775,28,63.887652
-1.708863,26,63.915466
-2.580569,54,63.986985
-3.437029,61,64.056018
-2.312216,23,64.0776
-3.598696,37,64.125723
-1.877983,42,64.188813
-5.740842,97,64.330493
-2.346652,27,64.375652
-5.35738,82,64.51173
-1.518011,46,64.603694
-5.261232,80,64.765653
-3.144725,39,64.822626
-0.266826,6,64.831027
-2.107506,43,64.87901
-2.924202,39,64.920917
-1.235693,17,64.9393
-3.798828,37,64.982382
-4.134031,59,65.115237
-2.826422,46,65.220556
-2.602203,25,65.278311
-1.290467,32,68.252962
-2.177369,32,68.282423
-1.445625,13,68.294292
-2.084919,24,68.315715
-2.915198,44,68.354906
-0.345666,22,68.374418
0.013548,15,68.387804
-2.384248,39,68.423671
-0.896958,11,68.439037
-1.126364,12,68.458474
-1.233789,25,68.482631
-1.308334,12,68.493466
-1.824217,15,68.508257
-3.73477,51,68.569345
-2.574801,59,68.622276
-2.211607,22,68.642351
-2.278525,26,68.66591
-4.226674,74,68.740624
-2.360247,24,68.766182
-2.628856,35,68.801967
-0.983331,26,68.826771
-1.357925,9,68.834827
-1.170011,17,68.85008
0.10499,23,68.874703
-2.773522,52,68.93751
-1.968395,47,68.991903
-1.924926,36,69.043851
-2.922646,49,69.104208
-1.985645,23,69.129655
-2.997939,54,69.177469
-3.946015,88,69.271101
-2.164132,24,69.472104
-3.329937,57,69.549513
-3.481616,68,69.612154
-1.247521,14,69.625664
-0.769258,35,69.656649
-3.199729,36,69.703345
-0.074998,22,69.734589
-4.109587,55,69.787093
-2.540017,23,69.812389
-0.446843,21,69.841711
-2.136573,29,69.868085
-1.317281,20,69.886444
-0.811214,19,69.903716
-1.407575,16,69.918339
-1.813941,49,69.964994
-1.609356,12,69.981454
-3.15757,46,70.04039
-1.172421,12,70.055554
-3.248067,30,70.093867
-2.760173,33,70.136496
-2.082423,46,70.198614
-1.547798,46,70.256311
-2.656149,39,70.30508
-2.179729,30,70.342078
-3.506013,41,70.392735
-1.87273,17,70.413934
-3.911423,53,70.479857
-4.424177,75,70.572352
-1.247779,22,70.600025
-1.385013,17,70.622316
-1.563461,16,71.011853
-1.7941,42,71.075252
-3.172535,38,71.130386
-1.114699,19,71.158143
-3.417251,57,71.239875
-4.175594,54,71.307366
-0.46543,21,71.336711
-0.367977,13,71.34875
-0.800528,15,71.362717
-3.497848,40,71.39897
-2.121447,33,71.430187
-1.153878,18,71.446247
-1.263711,15,71.459616
-2.158143,44,71.508842
-2.715149,29,71.554802
-1.486416,14,71.56785
-1.624647,53,71.615487
-3.35104,62,71.672346
-1.16864,21,71.692207
-1.284842,21,71.710912
-0.878955,22,71.73022
-4.688129,62,71.787257
-0.239751,13,71.804801
-1.21795,32,71.849845
-1.725657,22,71.878839
-3.922173,49,71.924819
-1.086835,25,71.947026
-3.160386,44,71.996174
-3.094892,51,72.057847
-4.326311,82,72.289996
-2.053879,39,72.35098
-1.800257,32,72.400733
-0.481197,11,72.41685
-2.714897,42,72.478645
-2.605025,25,72.521333
-2.707788,51,72.616008
-1.584687,16,72.631397
-0.067437,36,72.664901
-3.233777,41,72.703254
-2.41333,34,72.733912
-1.301544,25,72.756948
-4.267749,64,72.829133
-1.821947,54,72.877253
-0.937652,15,72.890883
-3.476116,82,72.96434
-3.548071,47,73.014393
-0.428682,10,73.024337
-1.649658,17,73.040233
-1.428427,26,73.063822
-2.197483,37,73.096324
-2.627426,32,73.126994
-1.808314,15,73.140705
-3.399989,34,73.175045
-2.985768,33,73.221369
-3.472534,33,73.251414
-1.113658,16,73.2662
-5.083326,67,73.326006
-2.213452,51,73.435012
-2.078832,48,73.482085
-1.396512,15,73.49581
-4.524989,63,73.552688
-1.642815,55,73.622378
-2.087361,39,73.659318
-2.568291,39,73.695029
-3.040515,44,73.748411
-1.79316,26,73.772684
-4.720101,66,73.843058
-2.341443,37,73.897074
-3.334444,34,73.944183
-2.998387,40,73.997329
