#{"t_start": 1679349299.2723324, "env_id": null}
r,l,t
-104.291033,1337,1.633365
-113.668419,1500,3.227722
-116.641785,1500,4.858428
-114.094535,1500,6.465793
-110.283275,1500,10.01846
-73.656025,948,11.094887
-19.7774,253,11.326243
-52.188569,675,12.116184
-101.94878,1367,13.636746
-110.999122,1500,15.253028
-100.084883,1500,18.748593
-49.975889,682,19.545794
-56.423122,867,20.386764
-1.935771,14,20.399651
-26.448341,387,20.78868
-11.551699,148,20.97036
-18.218447,260,21.263055
-16.306707,230,21.531828
-20.846422,318,21.894555
-102.915114,1500,23.388299
-1.736279,13,23.406624
-5.759645,86,23.516546
-20.516372,303,23.822342
-9.31027,134,25.876156
-1.560317,23,25.908991
-20.093103,312,26.276723
-25.515871,358,26.656635
-4.289627,63,26.713345
-3.198072,33,26.743629
-6.393146,110,26.850088
-1.981686,25,26.872714
-0.598232,24,26.893646
-2.099998,25,26.915521
-21.577425,340,27.257059
-2.008432,69,27.354223
-7.118234,118,27.550262
-10.848046,175,27.709654
-3.861657,44,27.75195
-24.731142,362,28.121061
-11.324971,187,28.288523
-18.377021,295,28.622624
-2.219856,40,28.694798
-20.972913,321,29.105925
-31.586133,460,29.52509
-9.248039,150,29.678396
-33.408874,558,30.328947
-14.654921,206,30.53196
-7.052777,138,30.658439
-4.078543,58,30.735718
-3.199998,32,30.766417
-14.149618,249,31.004994
-7.926509,118,31.10671
-4.660866,74,31.191664
-2.507952,42,31.228371
-26.199219,434,31.725138
-23.451156,337,32.092163
-14.043523,232,32.378639
-9.464575,130,34.434431
-4.750344,79,34.507975
-15.982493,268,34.806854
-7.444098,149,35.019846
-5.716281,78,35.113306
-2.200792,42,35.15094
-7.058241,142,35.276652
-0.649799,9,35.284563
-2.254939,21,35.303722
-9.263547,151,35.43732
-15.912976,280,35.687555
-13.332844,229,35.946317
-3.175604,37,35.995723
-15.173979,297,36.306479
-2.707852,35,36.337996
-16.691298,229,36.555116
-2.326414,29,36.580748
-0.363375,10,36.589782
-16.592874,252,36.873043
-3.051565,46,36.913692
-1.376298,23,36.935721
-6.930296,116,37.074508
-4.970348,77,37.178476
-3.46567,60,37.265081
