#{"t_start": 1679348876.7505481, "env_id": null}
r,l,t
-117.691283,1500,0.464796
-117.501177,1500,0.918237
-119.207529,1500,1.373037
-38.889606,530,1.533218
-113.994985,1500,1.978818
-116.690026,1500,2.420864
-99.997812,1217,2.776557
-117.419938,1500,3.215025
-5.529997,66,3.234164
-117.329701,1500,3.682996
-81.407116,1022,3.984036
-118.96753,1500,4.419607
-62.724371,843,4.587864
-113.415649,1500,4.907227
-117.246535,1500,5.197392
-118.347486,1500,5.532819
-118.344942,1500,5.977425
-0.529517,19,5.983089
-120.443558,1500,6.432161
-116.287183,1500,6.876901
-117.675139,1500,7.326651
-115.812754,1500,7.767411
-43.000395,556,7.934047
-116.75619,1500,8.375132
-120.258881,1500,8.824288
-119.007923,1500,9.26809
-119.424901,1500,9.74982
-116.453479,1500,10.193406
-121.362103,1500,10.60316
-114.478155,1500,10.894143
-25.534267,306,10.956775
-6.388815,69,10.970084
-7.058122,87,10.986785
-112.025969,1500,11.305872
-111.187557,1500,11.741978
-118.236657,1500,12.304587
-79.864818,977,12.683614
-117.776288,1500,13.298637
-113.906177,1500,14.030917
-119.291487,1500,14.666375
-80.101319,989,15.126163
-109.298788,1500,16.508532
-106.188399,1500,17.773836
-105.571632,1500,19.22117
-100.691232,1500,20.843447
-103.810931,1500,22.067901
-103.357154,1500,23.356628
-101.201034,1500,24.605453
-60.761555,905,25.440324
-27.652601,442,25.827179
-22.61727,332,26.090809
-10.808786,164,26.302647
-15.884873,228,26.483599
-5.745962,90,26.554933
-5.879164,116,26.646141
-47.550999,664,27.236585
-8.254358,220,27.426108
-42.75178,672,28.185257
-2.094569,17,28.198769
-12.613752,208,28.373046
-72.289325,1154,29.488352
-89.854638,1500,30.816199
-6.820654,73,30.893388
-13.761126,231,31.088513
-34.960619,599,31.73016
-84.554507,1500,33.174275
-12.493284,193,33.335135
-3.039549,32,33.432732
-2.58919,28,33.463725
-72.771125,1218,34.524727
-57.472188,888,35.378292
-44.630206,710,35.997528
-56.577002,920,36.934719
-8.507786,103,37.017097
-53.547009,869,37.873347
-2.799206,27,37.894809
-26.844412,446,38.32509
-28.953219,483,38.771047
-41.3896,707,39.529261
-11.680485,170,39.670521
-1.191065,10,39.677869
-4.321529,59,39.72762
-16.095293,272,39.952143
-62.399883,931,40.855667
-32.993383,586,41.381294
-85.477938,1488,42.661259
-2.033301,16,42.674371
-27.483943,453,43.196677
-3.04472,44,43.233549
-83.855317,1500,44.840054
-36.32303,573,45.41166
-33.753205,587,45.948634
-40.994591,729,46.588742
-5.143955,71,46.646039
-0.863868,16,46.659294
-2.725456,47,46.696968
-25.885666,473,47.147623
-45.920131,756,47.924003
-11.887151,173,48.067801
-2.299957,22,48.086527
-12.552687,195,48.259202
-9.16451,208,48.438483
-1.325545,22,48.459311
-12.752488,243,48.723131
-13.139953,254,48.948366
-1.589165,17,48.963265
-0.86863,21,48.98087
-17.881394,299,49.307595
-2.393072,17,49.326442
-1.899956,15,49.357252
-11.999593,172,49.527736
-1.578128,10,49.538229
-25.309229,441,49.970704
-1.374022,24,49.992074
-85.012858,1500,51.538473
-18.88388,339,51.879483
-30.246365,529,52.354885
-33.781304,642,53.024049
-31.028398,585,53.604936
-20.136614,414,54.177295
-53.094918,900,55.040673
-1.235427,20,55.059721
-0.367608,6,55.065989
-9.179796,156,55.198957
-21.98317,352,55.54793
-11.516347,275,55.901702
-8.189292,133,56.0904
-2.532414,24,56.112712
-19.782885,407,56.590742
-32.555167,668,57.269647
-11.50223,200,57.449006
-15.077488,279,57.709361
-11.616593,196,57.882152
-9.995406,224,58.266484
-14.940403,237,58.477363
-10.536001,199,58.651014
-48.922164,1011,59.639621
-0.13077,12,59.650366
-4.67533,124,59.758538
-1.882979,20,59.776016
-44.331572,870,60.724889
-5.786345,101,60.819155
-9.36714,148,60.953949
-15.56193,271,61.248208
-8.684313,137,61.423963
-1.31165,13,61.435348
-14.239799,310,61.742352
-16.760459,336,62.113867
-16.371592,248,62.392742
-20.826471,379,62.786211
-9.534746,218,62.982006
-17.80654,338,63.337802
-54.51444,1297,64.786918
-12.38434,267,65.024019
-5.47895,96,65.109221
-19.335446,442,65.655482
-15.506067,322,65.941401
-7.307129,142,66.0638
-21.663774,502,66.585768
-1.799952,14,66.599669
-15.893348,341,66.906488
