#{"t_start": 1679349299.2736993, "env_id": null}
r,l,t
-115.613694,1500,1.814542
-0.890539,12,1.832227
-116.695016,1500,3.43816
-111.072406,1500,5.029355
-116.034665,1500,6.694005
-111.636325,1500,10.223764
-91.939701,1238,11.506067
-114.111296,1500,13.087622
-111.742807,1500,14.804274
-76.541016,1061,17.966149
-75.807031,1063,19.168772
-4.125667,69,19.233408
-105.25346,1500,20.779993
-103.935052,1500,22.350476
-46.339417,636,22.941979
-3.376288,35,22.973389
-101.589218,1500,26.712129
-4.976943,84,26.791317
-56.475708,922,27.799767
-57.812963,897,28.744508
-27.00876,425,29.201224
-52.985878,851,30.098187
-37.940796,638,30.778766
-42.090634,649,31.386441
-14.200804,194,31.591978
-19.25242,299,31.900575
-2.097675,17,31.915644
-20.342521,317,32.234727
-27.393306,480,34.780326
-1.437025,28,34.805359
-3.818813,68,34.865875
-3.516906,82,35.038751
-5.079535,81,35.144512
-11.628945,201,35.372101
-3.736334,78,35.442359
-12.425515,180,35.611198
-6.12604,115,35.71988
-1.073609,19,35.746531
-9.610451,169,35.905473
-16.958914,276,36.257377
-27.602423,416,36.689656
0.673433,8,36.701515
-4.623823,91,36.788837
-19.117875,318,37.165533
-8.207461,117,37.308377
-2.569473,78,37.38361
-3.593379,43,37.422688
-11.233036,195,37.640997
-1.929314,28,37.665163
-8.421939,149,37.794596
-7.215231,141,37.934148
-7.317558,105,38.029768
-20.534509,368,38.407193
-14.908714,293,38.70972
-1.22074,16,38.734226
-4.553033,66,38.82476
-4.278375,132,38.96186
-14.964602,301,39.299829
-4.805668,60,39.386544
-5.982294,121,39.531399
-32.964932,518,40.059442
-39.096748,639,40.792835
-8.687263,130,40.931043
-5.181671,82,41.018487
-6.218601,80,41.145831
-2.546565,50,43.264134
-1.497337,19,43.288665
-3.61901,75,43.37424
-6.975142,131,43.492876
-4.725987,83,43.733791
-5.147868,77,43.812875
-4.660701,84,43.92419
-3.051129,58,44.002565
-14.103414,307,44.412625
-21.153633,350,44.932786
-0.782471,26,44.969264
-4.449116,71,45.113269
-6.588334,91,45.242842
-1.71197,33,45.289608
-3.809751,52,45.36116
-2.473376,33,45.3952
-7.544347,139,45.589154
-2.807477,47,45.654881
-14.89662,243,46.009378
-11.665014,217,46.351476
-1.749861,30,46.387241
-1.862418,19,46.404683
-8.896832,130,46.580741
-1.6,12,46.59554
-21.215778,380,47.020029
-1.538153,16,47.033746
-2.691527,30,47.059546
-3.625176,59,47.120348
-1.395478,52,47.173702
-11.337281,191,47.372217
-7.207859,135,47.507894
-4.281077,65,47.563745
-5.291033,119,48.69793
-2.457109,55,48.746815
-1.878713,19,48.763294
-1.079223,17,48.780173
-4.671674,71,48.874739
-4.408454,86,49.066963
-3.161621,48,49.135414
-1.950618,27,49.174045
-17.355868,297,49.522359
-6.150791,97,49.62268
-8.638846,159,49.781665
-1.799996,14,49.796418
-6.680294,113,50.657784
-1.167446,9,50.670633
-0.769006,18,50.694345
-5.85859,98,50.84118
-1.626245,21,50.859304
-8.064079,177,51.061249
-4.003425,71,51.124841
-2.998498,70,51.18498
-10.508697,181,51.354961
-7.62054,111,51.456196
-4.83194,78,51.527006
-1.093685,19,51.550828
-3.602152,60,51.706599
-1.289459,23,51.740668
-1.782806,15,51.763332
-2.305717,62,51.896448
-0.781317,14,51.928228
-4.213439,84,52.028259
-1.311343,36,52.059685
-7.497132,120,52.163176
-3.356203,73,52.241524
-2.507934,59,52.31318
-0.50037,15,52.326112
-0.654528,7,52.332434
-4.701286,105,52.4226
-5.042675,111,52.549604
-6.697949,196,55.142564
-3.075433,71,55.5974
-1.762724,18,55.622956
-4.467704,83,55.696992
-1.8,20,55.715558
-1.045086,26,55.738397
-1.989264,21,55.756534
-2.173308,23,55.776394
-8.000787,141,55.965382
-0.201044,11,55.983873
-1.171492,10,56.003897
-2.411588,55,56.080839
-3.518261,65,56.151955
-5.630004,85,56.225834
-5.446866,78,56.294634
-4.429519,71,56.356263
-2.179979,20,56.373834
-1.823165,14,56.386244
-2.956036,46,56.4259
-3.675201,69,56.505418
-0.46751,11,56.515186
-0.87238,98,56.625619
0.579324,16,56.647512
-2.569487,52,57.710644
-0.347839,17,57.732975
-3.922784,74,57.826161
-1.4,11,57.839711
-7.329238,133,58.015813
-1.324902,11,58.030952
-3.800045,62,58.117172
-3.928127,83,58.236796
-7.228796,151,58.415476
-3.331891,72,58.506869
-4.757411,88,58.61351
-1.297377,9,58.625835
-5.106593,87,58.739873
-2.172621,23,58.768127
-3.321915,50,58.830343
-3.850847,72,58.917521
-2.784476,43,59.043551
-1.183613,18,59.067132
-2.030032,41,59.119539
-4.713681,62,59.196413
-1.411444,30,59.232862
-1.736772,71,59.320796
-1.004203,34,59.36237
-3.797979,46,59.416748
-4.847589,93,59.573351
-4.287375,61,59.661906
-3.512306,48,59.728584
-1.704738,40,59.784666
-0.645847,15,59.80525
-3.103198,48,59.88137
-5.821407,104,60.063985
-1.139212,20,60.092193
-2.16965,27,60.130991
-2.107664,28,60.170799
-2.867599,79,60.285476
-2.118094,35,60.340762
-0.52417,20,60.371724
