#{"t_start": 1679336364.0496037, "env_id": null}
r,l,t
-4.799999,100,0.152814
-5.4,100,0.245749
-5.0,100,0.336786
-2.616469,100,0.424803
-3.8,100,0.512666
-2.497342,100,0.599568
-0.9,100,0.685581
-1,33,0.714618
0.66813,100,0.799924
-0.2,100,0.88618
-1,34,0.916577
-1,68,0.994503
0.935423,100,1.08371
0,100,1.169728
-1,24,1.191101
-0.099758,100,1.276852
-1,53,1.322767
-1,80,1.390839
-1,18,1.405782
-1,53,1.455566
-1.094294,100,1.549448
-1,13,1.56281
0.995919,100,1.652502
-1.2,99,1.738074
-1,27,1.762299
-1,79,1.829752
-1,41,1.875034
-1,14,1.888393
-1,10,1.897713
-1,17,1.912324
-0.058192,100,2.002957
-0.1,100,2.08885
0,100,2.193761
-1,50,2.236882
-1,86,2.31037
-1,18,2.326686
-1,61,2.378377
-1,52,2.422374
-1,64,2.47758
-1,58,2.528146
-1,64,2.583405
-1,95,2.664356
-1,22,2.684624
-1,26,2.706692
-1.1,80,2.787489
0,100,2.878675
-1,67,2.937767
-0.1,100,3.025743
-1,40,3.059897
-1,65,3.114954
-1,67,3.171347
-1,7,3.176634
-1,34,3.206216
-1,66,3.262236
-1,81,3.336022
-1,85,3.412115
-1,80,3.48175
-1,40,3.515937
-1,73,3.577029
-1,61,3.637807
-1,79,3.746146
-1,36,3.779149
-1,8,3.787155
-1,88,3.87152
-1,64,3.92631
-1,84,4.006114
-1,12,4.017979
-1,16,4.031378
-1,53,4.075268
-1,49,4.11727
-1,44,4.155539
-1,82,4.228179
-1,55,4.274774
-1,88,4.350964
-1,77,4.415748
-1,40,4.45025
-1,20,4.46752
-1,27,4.493205
-1,98,4.59105
-1,19,4.609837
-1,40,4.645504
-1,69,4.704935
-1,34,4.734588
-1,94,4.815405
-1,30,4.84094
-1,64,4.893962
-1,61,4.948484
-1,15,4.96255
-1,71,5.024341
-1,37,5.055789
-1,9,5.06416
-1,84,5.138254
-1,17,5.152083
-1,73,5.21589
-1,22,5.233995
-1,63,5.288693
-1,55,5.336
-1,58,5.384261
-1,64,5.452156
-1,12,5.464438
-1,18,5.479402
-1,61,5.537271
-1,84,5.615528
-1,87,5.69206
-1,21,5.710793
-1,67,5.767258
-1,14,5.779617
-1,96,5.861322
-1,40,5.897419
-1,66,5.960205
-1,66,6.023666
-1,63,6.080081
-1,63,6.136302
-1,55,6.184098
-1,32,6.210712
0.952197,100,6.300926
-1,26,6.324861
-1,52,6.388631
-1,52,6.43379
-1,92,6.520429
-1.1,87,6.593804
-1,25,6.615428
-1,47,6.654359
-0.147979,100,6.73969
-1,47,6.781279
0.991755,100,6.866823
-1,42,6.903213
-1,7,6.910668
-0.032861,100,7.006603
-1.1,100,7.093057
0.441992,100,7.179151
-1.099999,95,7.275287
-1,84,7.354537
-1,80,7.4249
