#{"t_start": 1679419415.8012214, "env_id": null}
r,l,t
-5.499989,100,0.179466
-4.6,100,0.22043
-5.699771,100,0.261721
-5.3,100,0.302957
-4.9,100,0.343937
-5.3,100,0.385025
-4.504616,100,0.426122
-3.862848,100,0.467933
-5.299999,100,0.509046
-4.799756,100,0.549932
-4.67352,100,0.731431
-4.89998,100,0.772789
-5.1,100,0.813983
-4.3,100,0.855247
-4.8,100,0.896505
-4.9,100,0.937969
-4.5,100,0.979111
-5.6,100,1.0206
-4.124731,100,1.061738
-4.5,100,1.103032
-4.9,100,1.477647
-4.9,100,1.518912
-3.700497,100,1.560123
-3.448951,100,1.601217
-5.0,100,1.642721
-4.7,100,1.684682
-4.4,100,1.726141
-3.398339,100,1.767514
-3.898686,100,1.808393
-3.9,100,1.849626
-4.4,100,1.95587
-4.299994,100,1.997318
-4.5,100,2.03846
-4.2,100,2.079687
-3.7,100,2.120602
-4.799997,100,2.162341
-4.079095,100,2.203562
-4.5,100,2.244628
-3.8,100,2.285566
-4.8,100,2.32696
-4.242001,100,2.597774
-3.4,100,2.639322
-2.350885,100,2.68086
-3.0,100,2.722495
-3.255849,100,2.763972
-3.590943,100,2.805566
-3.10181,100,2.847028
-2.870237,100,2.888458
-3.980486,100,2.93025
-1.912452,100,2.971607
-3.4,100,3.050966
-3.0,100,3.092605
-2.89343,100,3.134379
-3.480819,100,3.176029
-2.943619,100,3.218214
-4.3,100,3.259992
-2.953304,100,3.30169
-4.286558,100,3.343548
-3.3,100,3.38515
-2.844261,100,3.426857
-2.2225,100,3.508729
-3.523889,100,3.726972
-3.39998,100,3.769138
-3.387588,100,3.811137
-2.999999,100,3.854171
-3.0,100,3.895935
-2.4,100,3.938334
-2.9,100,3.980001
-3.294358,100,4.021738
-3.9,100,4.063457
-2.778556,100,4.144861
-2.683465,100,4.186455
-3.8,100,4.228202
-2.750538,100,4.269639
-3.299975,100,4.311145
-3.0,100,4.352558
-2.999996,100,4.393975
-1.6,100,4.435143
-3.402937,100,4.477863
-3.1,100,4.519433
-3.3,100,4.602991
-2.7,100,4.814315
-2.32033,100,4.855761
-2.5,100,4.897065
-2.7,100,4.938395
-3.1,100,4.979795
-3.0,100,5.021391
-2.1,100,5.062874
-3.5,100,5.105044
-2.09942,100,5.146331
-1.737467,100,5.232363
-2.334652,100,5.273795
-1.684579,100,5.315194
-2.6,100,5.356667
-2.4,100,5.397815
-3.5,100,5.439547
-1.999953,100,5.480516
-2.607132,100,5.522267
-2.8,100,5.563655
-2.297673,100,5.604811
-1.781191,100,5.692252
-2.5,100,5.733971
-1.4,100,5.941058
-2.099214,100,5.98269
-1.69977,100,6.026414
-3.1,100,6.074403
-1.1,100,6.115348
-1.786148,100,6.156649
-2.3,100,6.197918
-1.5,100,6.238956
-2.2,100,6.32798
-0.764083,100,6.368941
-2.0,100,6.410017
-1.5,100,6.451053
-2.592331,100,6.492252
-0.557755,100,6.532695
-1.895746,100,6.573896
