#{"t_start": 1679348888.3415887, "env_id": null}
r,l,t
-104.291033,1337,1.310854
-113.668419,1500,2.494907
-116.641785,1500,3.795791
-114.094535,1500,5.19838
-96.740843,1309,9.591222
-48.161282,662,10.080233
-63.57014,978,10.996475
-106.387719,1500,12.2165
-10.80877,130,12.310581
-30.708892,404,12.603232
-16.700361,254,12.900327
-49.81504,684,13.481597
-19.737081,295,13.758001
-91.726217,1500,18.304612
-26.07439,440,18.621155
-13.852692,197,18.806291
-24.402081,370,19.066553
-3.968914,84,19.12606
-25.784748,368,19.441734
-10.514153,188,19.583655
-24.8944,407,19.934249
-18.294311,287,20.137724
-40.641621,614,20.73923
-23.778719,348,21.054979
-24.545316,394,21.451812
-31.487236,460,21.779255
-51.869724,839,25.584654
-6.774718,107,25.658384
-8.738305,126,25.745244
-18.01038,280,25.963928
-5.708464,111,26.050179
-4.753283,65,26.09761
-1.881422,51,26.133678
-2.335853,23,26.15005
-12.033288,229,26.318261
-25.216941,455,26.642778
-12.488343,193,26.838884
0.356669,28,26.859499
-5.602909,100,26.931933
-8.661571,125,27.022697
-10.335063,181,27.154375
-8.20893,112,27.235998
-2.031261,39,27.264103
-3.461915,53,27.30267
-11.918623,182,27.479803
-1.001491,16,27.500252
-13.857392,218,27.662534
-16.733622,313,27.896436
-24.473828,366,28.164097
-14.99451,293,28.387151
-4.899812,76,28.472197
-0.636629,15,28.482937
-10.620151,173,28.607408
-58.84111,942,29.373382
-2.289205,46,29.405621
-3.399899,37,29.431308
-28.728438,463,29.762011
-2.819117,49,29.825726
-18.023537,301,30.091249
-15.447592,253,30.276101
-10.327721,182,33.733494
-2.329133,51,33.771386
-2.506537,37,33.802393
-3.860194,49,33.838278
-5.447364,95,33.906254
-2.75971,55,34.037493
-10.060809,206,34.274663
-16.873146,323,34.502331
-1.665283,24,34.519189
-7.619814,112,34.598481
-0.525622,25,34.616376
-5.551351,88,34.679265
-3.361016,75,34.732476
-6.53497,104,34.806221
-1.388247,21,34.858446
-1.5,10,34.886075
-6.498547,111,35.030855
-6.167826,119,35.11797
-6.345785,94,35.187375
-5.129188,78,35.244406
-1.99957,15,35.255659
-0.973156,18,35.268848
-2.14376,25,35.286939
-6.164114,111,35.426683
-2.73018,51,35.463152
-9.28253,177,35.58947
-2.436591,55,35.629106
0.666146,8,35.634953
-0.558602,21,35.650156
-1.103291,15,35.66115
-7.069893,119,35.83003
-1.352679,19,35.847512
-3.439874,66,35.894462
-3.685261,59,35.936302
-5.459893,109,36.039314
-11.982213,207,36.224886
-6.591908,119,36.34646
-3.064054,55,36.425085
-3.851351,87,36.561448
-3.794611,91,36.628167
-1.709806,15,36.639131
-7.523409,200,36.845317
-5.444635,88,36.91623
-3.412314,45,36.985861
-3.047405,52,37.024102
-1.915956,24,37.04213
-9.47073,164,37.166892
-2.890362,109,37.247648
-3.41511,48,37.282621
-6.131396,98,37.354975
-2.585736,65,37.402621
-8.741721,179,37.534256
-1.69692,10,37.541929
-3.677489,65,37.653532
-3.998956,57,37.731006
-3.610603,76,37.787312
-5.16794,88,37.854191
-0.303256,19,37.868371
-1.68391,36,37.896122
-3.900656,71,37.950033
-11.595031,252,38.141639
-3.565795,55,38.183197
-2.108925,25,38.202437
