#{"t_start": 1679383445.2768984, "env_id": null}
r,l,t
-5.499989,100,0.059093
-4.6,100,0.101421
-5.699771,100,0.144082
-5.3,100,0.186867
-4.9,100,0.229547
-5.3,100,0.271927
-4.504616,100,0.313978
-3.862848,100,0.355599
-5.299999,100,0.397625
-4.799756,100,0.440082
-4.67352,100,0.498104
-4.89998,100,0.541152
-5.1,100,0.583801
-4.3,100,0.625929
-4.8,100,0.668603
-4.9,100,0.710963
-4.5,100,0.753037
-5.6,100,0.795493
-4.124731,100,0.837592
-4.5,100,0.881433
-5.1,100,0.949242
-5.5,100,0.99169
-3.400497,100,1.034169
-5.248951,100,1.076988
-4.6,100,1.11966
-4.9,100,1.162261
-4.0,100,1.204556
-4.299999,100,1.247159
-4.499126,100,1.289669
-4.2,100,1.332549
-4.8,100,1.385858
-3.699997,100,1.428169
-4.5,100,1.470646
-5.0,100,1.513091
-4.6,100,1.555624
-4.4,100,1.598027
-4.206212,100,1.641397
-4.7,100,1.684056
-4.6,100,1.726771
-5.1,100,1.769967
-5.185624,100,1.838555
-3.6,100,1.881963
-4.373362,100,1.92656
-4.0,100,1.971565
-3.675378,100,2.01597
-3.698363,100,2.060488
-3.964614,100,2.104982
-4.370237,100,2.149368
-3.671852,100,2.193963
-3.502538,100,2.23881
-3.9,100,2.294331
-4.1,100,2.338767
-3.030084,100,2.383371
-3.119144,100,2.427625
-3.895406,100,2.471897
-4.3,100,2.516269
-2.578065,100,2.560289
-4.186558,100,2.604989
-4.1,100,2.649792
-3.888591,100,2.694978
-2.7225,100,2.748361
-2.231966,100,2.804263
-4.399999,100,2.846763
-3.759414,100,2.88922
-3.499999,100,2.931454
-3.4,100,2.973527
-3.4,100,3.015683
-4.0,100,3.058196
-3.793621,100,3.100754
-4.0,100,3.143158
-3.02989,100,3.196268
-2.948695,100,3.238708
-3.6,100,3.281138
-3.868789,100,3.323679
-3.4,100,3.366049
-4.1,100,3.408467
-3.299595,100,3.450777
-4.2,100,3.493098
-4.199532,100,3.536004
-4.3,100,3.579108
-4.1,100,3.632633
-3.4,100,3.688839
-2.787296,100,3.73114
-3.3,100,3.773227
-3.4,100,3.815249
-3.5,100,3.857433
-3.1,100,3.899321
-3.4,100,3.941272
-3.4,100,3.983655
-3.0,100,4.025801
-2.509025,100,4.079716
-2.717754,100,4.121561
-2.644999,100,4.1637
-3.2,100,4.206089
-3.0,100,4.248078
-3.2,100,4.290385
-2.9,100,4.332488
