#{"t_start": 1679334500.79175, "env_id": null}
r,l,t
-4.9,100,0.05721
-5.0,100,0.099828
-4.398865,100,0.142051
-4.3,100,0.184127
-4.999999,100,0.226484
-5.3,100,0.268349
-3.89404,100,0.310121
-4.669139,100,0.352106
-5.399991,100,0.394506
-5.097726,100,0.436694
-4.419924,100,0.495061
-4.69998,100,0.537533
-5.2,100,0.580252
-4.3,100,0.622694
-4.8,100,0.666825
-5.3,100,0.709036
-5.4,100,0.751138
-4.8,100,0.793373
-5.144705,100,0.835828
-5.6,100,0.878428
-4.6,100,1.488324
-3.8,100,1.530509
-2.500497,100,1.572405
-4.365589,100,1.614726
-3.8,100,1.656787
-4.2,100,1.699311
-4.5,100,1.741765
-4.199964,100,1.783922
-4.093183,100,1.825485
-4.2,100,1.868413
-4.3,100,1.922807
-3.699997,100,1.964872
-4.6,100,2.007514
-3.8,100,2.0493
-3.4,100,2.091259
-4.1,100,2.133539
-3.879095,100,2.175653
-4.3,100,2.217975
-4.6,100,2.260336
-5.1,100,2.303641
-3.685624,100,2.916145
-3.6,100,2.957954
-2.671787,100,3.000369
-3.0,100,3.04198
-2.175378,100,3.084089
-2.498363,100,3.126226
-2.417036,100,3.167821
-1.995318,100,3.20948
-3.571852,100,3.251984
-1.600611,100,3.294136
-2.7,100,3.347928
-4.2,100,3.39024
-2.630084,100,3.43201
-3.573761,100,3.473912
-3.249896,100,3.515746
-3.1,100,3.557643
-1.405906,100,3.599555
-3.443207,100,3.641891
-2.7,100,3.68383
-2.417442,100,3.726124
-1.417634,100,3.780154
-1.623889,100,4.380588
-2.09998,100,4.421816
-2.590343,100,4.463338
-2.6,100,4.504888
-2.3,100,4.546066
-2.6,100,4.587374
-1.7,100,4.628637
-1.494567,100,4.672904
-2.4,100,4.714821
-2.151067,100,4.76838
-1.694771,100,4.809982
-2.4,100,4.85152
-2.068789,100,4.892997
-1.9,100,4.934047
-2.9,100,4.975565
-2.399996,100,5.018181
-2.4,100,5.059941
-2.099754,100,5.101852
-2.2,100,5.143471
-2.3,100,5.197455
-1.7,100,5.799263
-2.29869,100,5.841002
-1.4,100,5.882362
-1.5,100,5.92367
-1.5,100,5.965008
-1.1,100,6.006416
-1.8,100,6.047791
-1.1,100,6.088892
-1.5,100,6.130316
-0.937467,100,6.184577
-1.817271,100,6.226224
-0.710255,100,6.267474
-2.5,100,6.309079
-1.6,100,6.350087
-1.5,100,6.39137
-2.3,100,6.434246
-0.10861,100,6.476486
-1.6,100,6.518171
-1.689944,100,6.559469
-1.316049,100,6.613932
-2.4,100,6.657866
-1.6,100,7.258481
-0.999753,100,7.299752
-1.7,100,7.3412
-1.2,100,7.382114
-1.8,100,7.423945
-1.286148,100,7.465743
-1.9,100,7.507628
-1.5,100,7.548796
-1.5,100,7.603022
-0.49443,100,7.64412
-2.2,100,7.685697
-1.5,100,7.727099
-1.291624,100,7.768498
-1.589937,100,7.809702
-1.6,100,7.851731
-1.7,100,7.893493
-0.633471,100,7.934616
-1.0,100,7.976055
-0.793782,100,8.030588
-1.380426,100,8.072106
-0.9,100,8.67661
