#{"t_start": 1679348925.8674185, "env_id": null}
r,l,t
-19.58053,302,0.250133
-0.830101,16,0.253634
-18.876494,241,0.357307
-8.331164,87,0.401355
0.826731,8,0.403171
-42.831004,536,0.749913
-1.178424,13,0.752975
-39.887216,528,1.033858
-2.338898,29,1.044852
-64.14199,855,1.500985
-25.213787,319,1.650739
-0.921222,46,1.668906
-115.540358,1421,2.285897
-16.351141,222,2.393587
-2.305556,21,2.398498
-2.067171,33,2.412452
-1.718638,36,2.442088
-34.97287,464,2.686398
-13.419163,189,2.821924
-1.853011,21,2.830761
-1.325578,11,2.833317
-22.604726,275,3.019668
-0.530085,18,3.039672
-4.428368,64,3.086046
-29.348955,360,3.31976
-14.026443,196,3.449312
-4.697117,86,3.537525
-0.115925,43,3.551563
-9.751102,120,3.635694
-2.764269,25,3.657515
-3.843379,42,3.683227
-16.016099,219,3.801002
-1.399941,6,3.810584
-0.776573,11,3.812921
-9.002825,96,3.854688
-60.850808,731,4.210811
-2.998883,34,4.22671
-17.602843,217,4.333618
-12.006396,175,4.423792
-1.094641,12,4.430679
-1.971048,24,4.440295
-1.501547,9,4.446563
-7.893696,131,4.508949
-1.668224,26,4.551086
-3.372976,46,4.572934
-17.851325,204,4.663781
-2.4256,26,4.677956
-34.520411,469,4.914947
-19.566182,273,5.05783
-15.399089,205,5.154116
-3.782913,57,5.183893
-6.63279,74,5.217548
-40.528039,509,5.483734
-1.447602,19,5.504559
-3.172866,55,5.541915
-21.650185,263,5.687078
-1.622508,16,5.699218
-13.773848,169,5.777278
-10.19769,121,5.839766
-18.043444,213,5.974293
-52.015386,681,6.323016
-0.085502,15,6.334954
-4.332045,79,6.370581
-2.298387,20,6.375317
-0.718845,9,6.377627
-39.326508,522,6.668987
-0.792952,32,6.692799
-5.390624,73,6.727062
-2.755619,32,6.734953
-8.45526,101,6.792022
-6.999115,96,6.832137
-1.197101,18,6.856689
-19.095395,246,6.982555
-30.825423,391,7.194852
-10.559496,137,7.273072
-86.042324,1117,7.920352
-0.97726,29,7.935753
-1.514918,7,7.945848
-20.220518,253,8.07383
-11.489161,152,8.161652
-0.424801,13,8.164893
-1.13982,26,8.179703
-59.943783,793,8.600433
-12.261103,178,8.708809
-3.285013,46,8.753029
-8.068889,98,8.82702
-0.654046,10,8.845809
-7.175517,114,8.906424
-28.20575,406,9.100512
-14.377573,174,9.187513
-6.447631,130,9.255911
-1.028612,19,9.260634
-0.689576,19,9.285675
-1.727212,28,9.292589
-0.117937,11,9.298879
-5.771061,81,9.342763
-0.450974,16,9.370687
-1.934137,23,9.376404
-1.183907,23,9.406422
-5.098954,106,9.456423
-1.816922,16,9.476465
-1.053408,14,9.48
-2.099917,45,9.507238
-2.410698,19,9.511971
-10.894582,164,9.583746
-0.098075,20,9.604819
-27.969039,368,9.795076
-42.190069,532,10.047446
-1.384594,23,10.061691
-4.103953,66,10.093971
-9.851241,140,10.159858
-1.495214,18,10.1724
-10.537216,167,10.257536
-1.586086,10,10.26001
-24.808601,365,10.491496
-32.148347,412,10.73868
-22.838288,356,10.916112
-31.393753,388,11.095357
-4.833499,102,11.146005
-19.554378,269,11.207319
-1.988652,27,11.213466
-4.918743,55,11.225871
-0.632432,14,11.229016
-7.358606,137,11.292842
-80.590898,940,11.747974
-30.365612,386,11.972649
-0.160706,25,11.994313
-30.260402,408,12.280566
-44.767364,532,12.58926
-1.6019,24,12.602884
-1.147994,23,12.616222
-3.283423,47,12.634778
-0.538016,42,12.652488
-0.916006,15,12.664044
-1.484367,17,12.667903
-12.142666,171,12.747383
-19.638316,241,12.845929
0.724159,19,12.854204
-5.021121,57,12.892334
-20.024146,270,13.056159
-0.410206,15,13.067817
-34.761225,424,13.366422
-2.483382,21,13.371189
-73.880992,953,14.065991
-13.38982,188,14.149588
-13.710776,172,14.247591
0.134104,18,14.251594
-10.365774,147,14.326147
-4.532176,47,14.353407
-12.92471,213,14.488407
-1.556317,36,14.512519
-0.296636,7,14.530425
-25.023096,337,14.742452
-32.609093,436,14.950042
-26.220687,345,15.097756
-9.414542,127,15.158041
-2.711695,31,15.165048
-0.418278,13,15.184035
-2.105572,16,15.187638
-11.968174,154,15.274202
-3.377394,56,15.2948
-2.026398,55,15.30697
-10.051758,120,15.371243
-23.864051,313,15.499678
-0.289906,8,15.501587
-2.198318,16,15.505178
-0.598572,17,15.525258
-43.68684,545,15.885498
-5.488176,68,15.917201
-65.793278,831,16.505658
-36.598584,420,16.781215
-43.980715,549,17.042042
