#{"t_start": 1679348912.2655802, "env_id": null}
r,l,t
-36.732043,454,0.252811
-2.568419,21,0.263432
-0.043379,17,0.272135
0.427389,11,0.277821
-1.030955,39,0.297632
-0.965218,10,0.302845
-0.766908,13,0.309346
-1.044122,16,0.317519
-25.525928,350,0.497948
0.203282,13,0.504556
-1.817503,26,0.517868
-2.002339,16,0.526253
-1.684105,26,0.564383
-1.282656,7,0.56837
-1.09647,18,0.578149
-6.64432,83,0.622629
-1.846686,12,0.629023
-2.823624,46,0.653453
-2.316435,34,0.671521
-0.115675,46,0.695632
-22.626978,339,0.875386
-16.15663,254,1.009777
0.010426,19,1.01973
-3.189406,68,1.071878
-2.536311,24,1.100844
-15.123683,201,1.261806
-6.428604,88,1.308295
-1.942825,16,1.316594
-1.844274,14,1.324119
-9.538983,121,1.388611
-1.603788,26,1.402638
-50.923106,621,1.738434
-1.226683,15,1.746311
-1.259957,33,1.764151
-6.523726,103,1.847003
-11.214969,153,1.984716
-3.737875,29,2.000331
-22.945393,318,2.169549
-20.862578,287,2.322719
-9.056982,142,2.416279
-35.664796,524,2.696332
-1.002274,12,2.702681
-28.945461,365,2.929421
-19.97611,249,3.061751
-24.072417,298,3.219638
-0.653471,14,3.226935
-10.949285,146,3.305004
-12.917759,193,3.406671
-7.559144,101,3.478467
-13.885971,197,6.318417
-0.066263,18,6.328726
0.263011,29,6.3448
-0.746139,49,6.371873
-0.465729,11,6.378192
-0.639619,17,6.387447
-28.108709,386,6.608851
-19.131068,306,6.775132
-3.449235,48,6.800431
-12.337175,182,6.896019
-5.507792,70,6.932782
-4.041907,44,6.955914
-10.684267,145,7.03218
-69.27093,851,7.504047
-25.799345,372,7.701669
-37.527447,506,7.975649
-27.550896,368,8.169685
-1.399949,26,8.183256
-22.384677,299,8.358439
-1.858278,13,8.36539
-5.517498,63,8.405163
-21.402577,301,8.5642
-41.908687,545,8.894626
-1.653488,29,8.910313
-57.592121,755,9.429075
-4.742621,75,9.468942
-2.055173,19,9.479081
-3.306337,39,9.499467
-40.602683,532,12.244181
-2.445413,34,12.263376
-2.245023,25,12.27736
-3.402135,54,12.307836
-0.753347,17,12.317429
-7.786273,84,12.367069
-10.418904,175,12.47009
-7.639022,123,12.540299
-39.58384,607,13.018584
-1.547704,23,13.030687
-0.791361,25,13.044095
-0.261492,21,13.055578
-2.154409,23,13.068038
0.238215,31,13.084829
-3.061831,50,13.111978
-34.978262,488,13.60683
-1.419454,12,13.613731
-1.122847,20,13.62449
-18.993747,288,13.858362
-1.542604,17,13.883732
-23.976671,315,14.199847
-2.110624,27,14.226761
-1.126826,27,14.257434
-0.232293,21,14.281083
