#{"t_start": 1679337741.7675903, "env_id": null}
r,l,t
-104.291033,1337,0.655351
-109.86694,1500,1.897871
-94.67557,1294,3.043159
-38.522711,550,3.291296
-61.313101,870,3.699257
-5.49285,98,3.743108
-34.595736,508,4.533686
-19.177408,300,4.668243
-5.115753,92,4.709116
-9.16434,183,4.791012
-5.09316,79,4.826287
-19.436506,291,4.97058
-0.038164,17,4.978023
-16.304447,299,5.113399
-7.619983,102,5.15943
-1.4,8,5.163265
-16.895474,289,5.292957
-5.462663,91,5.333494
-20.351894,349,6.053213
-0.083445,26,6.064705
-17.927998,294,6.196226
-1.754328,15,6.202866
-2.799981,35,6.218367
-3.419346,53,6.241988
0.287652,23,6.251981
-2.750189,37,6.268212
-3.235576,46,6.288602
-5.170133,70,6.319884
-1.185585,10,6.324549
-5.518115,107,6.371873
-2.499733,31,6.397822
-6.963943,154,6.466079
-4.177422,68,6.496513
-9.501814,160,6.568125
-6.312655,159,6.638567
-0.804907,21,6.647819
-3.936334,64,6.676617
-12.059562,211,6.770735
-3.809678,70,6.802518
-7.110177,122,6.868815
-0.097008,34,6.884453
-2.863655,62,6.912504
-1.596545,8,6.916263
-7.876039,136,7.529648
-1.092284,19,7.538219
-4.255465,96,7.581104
-0.085218,9,7.585193
-1.3992,11,7.590096
-0.941131,13,7.596105
-10.079037,157,7.666415
-1.499991,13,7.672282
-2.456978,41,7.690856
-3.984278,62,7.71852
-4.807093,113,7.768352
-0.830456,21,7.777715
-2.146065,33,7.792866
-8.510187,204,7.897853
-4.206781,87,7.936925
-2.204034,24,7.948021
-6.584214,128,8.00469
-1.682615,35,8.020373
-6.632431,127,8.077154
-3.782774,46,8.098383
-4.154257,64,8.126999
-3.854374,84,8.164437
-1.325918,9,8.168498
-6.552566,154,8.236854
-4.132711,59,8.263396
-1.822676,44,8.283073
-2.620874,57,8.308376
-0.447502,16,8.315661
-2.000993,32,8.343167
-1.76752,13,8.349175
-5.601043,91,8.390534
-4.909662,81,8.426897
-1.477345,6,8.429707
-3.940736,95,9.020748
-1.17749,18,9.028734
-4.139714,60,9.05568
-2.112783,131,9.112834
-1.631492,26,9.124559
-2.376328,47,9.145245
0.226164,26,9.156697
-8.746449,212,9.250485
-2.939235,99,9.293997
-5.251897,115,9.35725
-4.492397,62,9.38476
-1.4,7,9.387969
-3.692428,94,9.430281
-1.503911,35,9.445967
-1.316133,18,9.454027
-0.545794,25,9.464958
-5.335526,94,9.506435
-2.066139,23,9.516717
-1.713351,45,9.53677
-1.543259,31,9.550421
-3.263176,92,9.59085
-1.970402,47,9.611263
-1.577833,19,9.61955
-10.855543,348,9.771648
-3.490502,65,9.813301
-5.168279,138,9.87358
-1.788524,36,9.889837
-0.776711,12,9.895165
-3.781957,79,9.929978
-1.920295,23,10.490969
-1.7354,66,10.519726
-3.357751,79,10.554433
-3.898507,62,10.581917
-1.232396,30,10.595221
-1.773687,25,10.606441
-2.5,22,10.616441
-1.358514,31,10.630076
-1.088267,10,10.634661
-2.43464,39,10.65183
-0.04585,22,10.661672
-1.317583,52,10.684118
-3.536465,75,10.717172
-1.340449,50,10.739103
-1.1,16,10.745874
-1.744442,46,10.765983
-2.379921,34,10.794029
-3.879231,106,10.840535
-3.123546,101,10.884745
-0.676952,6,10.887478
-0.153069,12,10.892812
-3.916948,102,10.937956
-0.61129,11,10.942734
-1.854741,24,10.953338
-1.138675,74,10.985546
-1.110967,19,10.993999
-1.819224,47,11.014656
-3.148035,40,11.032444
-1.456557,43,11.051251
-1.998696,25,11.062253
-2.877481,76,11.095572
-1.405727,52,11.118188
-1.513933,22,11.128016
-3.066188,58,11.153707
0.390747,14,11.159969
-1.747772,33,11.174475
-1.8774,35,11.189575
-1.104603,19,11.198121
0.045844,25,11.20897
-4.707044,116,11.273523
-1.755627,30,11.286716
-3.813535,79,11.322105
-1.1,9,11.326018
-2.19992,17,11.333712
-2.106547,59,11.359703
-2.102945,26,11.3715
-2.03443,18,11.379602
-1.235354,13,11.3854
-4.771998,68,11.415931
0.278805,62,11.989573
-1.958947,66,12.018129
-1.37067,41,12.03631
-1.622016,49,12.057791
-1.476676,8,12.061466
-1.650927,121,12.114205
-1.543608,37,12.130545
-3.885487,53,12.154132
-1.2,15,12.160617
-3.112157,76,12.193802
-1.834658,31,12.207415
-2.367453,44,12.227105
-1.88632,41,12.258556
-1.485531,24,12.268968
-1.508006,20,12.277867
-1.348194,50,12.299598
1.416142,80,12.336196
-1.799471,40,12.35338
-1.5,25,12.364142
-3.053595,69,12.394792
-2.083598,51,12.417456
-2.655038,102,12.462128
-1.298727,19,12.47055
-1.015674,50,12.492341
-0.100472,48,12.513204
-4.448089,94,12.554518
-1.551929,62,12.581358
0.799702,21,12.590368
-1.364858,34,12.604826
