#{"t_start": 1677961324.5636814, "env_id": null}
r,l,t
-15.5,300,0.171578
-14.9,300,0.304374
-14.6,300,0.443484
-15.399952,300,0.594909
-15.4,300,0.730446
-14.490569,300,0.864047
-13.37466,300,1.601922
-11.261762,300,1.736717
-12.175429,300,1.869119
-10.06472,300,2.000764
-10.553098,300,2.159397
-13.3,300,2.297665
-10.7,300,2.434523
-10.061894,300,3.203928
-8.669424,300,3.340086
-9.722805,300,3.477364
-7.799363,300,3.628179
-9.1,300,3.765831
-10.296726,300,3.902037
-9.8,300,4.037857
-9.972361,300,4.796762
-6.473296,300,4.933351
-7.182107,300,5.070891
-8.3,300,5.220523
-6.5,300,5.35616
-6.699961,300,5.491814
-8.0,300,5.641861
-7.1,300,6.389975
-5.2,300,6.525058
-5.228209,300,6.661149
-6.0,300,6.809059
-6.0,300,6.946085
-5.2,300,7.081445
-5.6,300,7.241387
-10,72,8.08123
-10,104,8.142844
-10,42,8.162814
-10,6,8.165142
-10,28,8.17601
-10,27,8.18751
-10,84,8.220122
-10,50,8.239449
-10,72,8.26744
-10,68,8.295441
