x,y,seed
5000,-4.93085824,1
5100,-4.948858240000002,1
5200,-4.974858240000001,1
5300,-4.964858240000002,1
5400,-4.9553242000000015,1
5500,-4.934439600000001,1
5600,-4.9484395999999995,1
5700,-4.968367860000002,1
5800,-4.965914380000001,1
5900,-4.986232740000001,1
6000,-5.018568300000001,1
6100,-5.028568300000001,1
6200,-5.043200360000001,1
6300,-5.02748172,1
6400,-5.017036700000001,1
6500,-4.9890367000000015,1
6600,-4.9950348,1
6700,-5.00721736,1
6800,-5.00107634,1
6900,-5.00732122,1
7000,-5.003321219999998,1
7100,-4.981321219999999,1
7200,-4.989321039999998,1
7300,-4.981321039999998,1
7400,-4.979005259999999,1
7500,-4.9851952599999985,1
7600,-4.989503599999999,1
7700,-4.9915036,1
7800,-4.9828982,1
7900,-5.01886924,1
8000,-5.01686924,1
8100,-4.986834320000002,1
8200,-4.998835060000001,1
8300,-5.002542320000001,1
8400,-4.99254232,1
8500,-4.9840702000000014,1
8600,-4.99085066,1
8700,-4.97085066,1
8800,-4.94210188,1
8900,-4.95187126,1
9000,-4.97787126,1
9100,-4.950619419999999,1
9200,-4.950619419999999,1
9300,-4.960702759999998,1
9400,-4.967653519999999,1
9500,-4.96765352,1
9600,-4.95365352,1
9700,-4.95314064,1
9800,-4.94568018,1
9900,-4.95626364,1
10000,-4.936263640000001,1
10100,-4.948263640000001,1
10200,-4.934263640000001,1
10300,-4.9542636400000015,1
10400,-4.95379768,1
10500,-4.98268228,1
10600,-4.97868228,1
10700,-4.96669046,1
10800,-4.96514394,1
10900,-4.94334996,1
11000,-4.92934996,1
11100,-4.932924819999998,1
11200,-4.91177586,1
11300,-4.919495919999999,1
11400,-4.914180419999999,1
11500,-4.93418042,1
11600,-4.93339818,1
11700,-4.914965380000001,1
11800,-4.91281644,1
11900,-4.900816440000002,1
12000,-4.890816440000001,1
12100,-4.898816380000001,1
12200,-4.8697945800000015,1
12300,-4.863701140000002,1
12400,-4.839832080000002,1
12500,-4.831102080000001,1
12600,-4.823102080000001,1
12700,-4.80510208,1
12800,-4.78510208,1
12900,-4.77513104,1
13000,-4.757131040000001,1
13100,-4.78516596,1
13200,-4.76990484,1
13300,-4.7692165200000005,1
13400,-4.76462636,1
13500,-4.76462636,1
13600,-4.7539899000000005,1
13700,-4.7859897400000015,1
13800,-4.81075356,1
13900,-4.809441700000002,1
14000,-4.7834417,1
14100,-4.82069354,1
14200,-4.83069354,1
14300,-4.79912512,1
14400,-4.80417436,1
14500,-4.80955548,1
14600,-4.82755548,1
14700,-4.821572380000001,1
14800,-4.81157238,1
14900,-4.81710578,1
15000,-4.80510578,1
15100,-4.776404599999999,1
15200,-4.76036774,1
15300,-4.75436774,1
15400,-4.76036774,1
15500,-4.762367739999998,1
15600,-4.76566144,1
15700,-4.77566144,1
15800,-4.767497940000001,1
15900,-4.7687531000000005,1
16000,-4.774753100000001,1
16100,-4.76688132,1
16200,-4.8160302800000006,1
16300,-4.80203028,1
16400,-4.81740864,1
16500,-4.793230620000001,1
16600,-4.7860147600000005,1
16700,-4.80201476,1
16800,-4.7845213,1
16900,-4.7745213,1
17000,-4.78812108,1
17100,-4.788121139999999,1
17200,-4.78714312,1
17300,-4.795236559999998,1
17400,-4.832157279999999,1
17500,-4.828702819999998,1
17600,-4.860702819999998,1
17700,-4.8493390399999985,1
17800,-4.8493390399999985,1
17900,-4.857339039999999,1
18000,-4.887339039999999,1
18100,-4.884523559999998,1
18200,-4.89778468,1
18300,-4.884813819999999,1
18400,-4.901403979999999,1
18500,-4.883163539999998,1
18600,-4.885163539999999,1
18700,-4.875163699999999,1
18800,-4.883148659999999,1
18900,-4.868994699999999,1
19000,-4.888994699999999,1
19100,-4.888994699999999,1
19200,-4.8749946999999985,1
19300,-4.884480099999998,1
19400,-4.88048162,1
19500,-4.867100499999999,1
19600,-4.8731005,1
19700,-4.8711005,1
19800,-4.87292238,1
19900,-4.8514026600000015,1
20000,-4.83140266,1
20100,-4.85010384,1
20200,-4.848605620000002,1
20300,-4.840605620000002,1
20400,-4.8052161600000005,1
20500,-4.79921224,1
20600,-4.80138516,1
20700,-4.80938516,1
20800,-4.81835922,1
20900,-4.81689436,1
21000,-4.83489436,1
21100,-4.84916066,1
21200,-4.82676698,1
21300,-4.8287666,1
21400,-4.81464802,1
21500,-4.83684456,1
21600,-4.849693320000001,1
21700,-4.845693100000001,1
21800,-4.869480840000001,1
21900,-4.850919720000001,1
22000,-4.830014000000001,1
22100,-4.8397999600000015,1
22200,-4.837686540000001,1
22300,-4.8476865400000015,1
22400,-4.827686540000001,1
22500,-4.861681000000001,1
22600,-4.825681000000001,1
22700,-4.849044760000001,1
22800,-4.861044760000001,1
22900,-4.8430447600000015,1
23000,-4.83304476,1
23100,-4.8358602400000015,1
23200,-4.833860239999999,1
23300,-4.854831099999998,1
23400,-4.848831099999999,1
23500,-4.865059159999999,1
23600,-4.849768379999999,1
23700,-4.855768379999998,1
23800,-4.833181779999999,1
23900,-4.844486759999999,1
24000,-4.810486759999999,1
24100,-4.786835319999999,1
24200,-4.794808519999999,1
24300,-4.778488559999999,1
24400,-4.762487039999999,1
24500,-4.744487039999999,1
24600,-4.74848574,1
24700,-4.75330274,1
24800,-4.76347956,1
24900,-4.7946158799999985,1
25000,-4.80661588,1
25100,-4.80646188,1
25200,-4.82799696,1
25300,-4.82700274,1
25400,-4.8503922,1
25500,-4.8522049,1
25600,-4.848738280000001,1
25700,-4.824407380000001,1
25800,-4.813596820000001,1
25900,-4.807470240000002,1
26000,-4.7914702400000015,1
26100,-4.768572580000002,1
26200,-4.748966260000001,1
26300,-4.7429469000000015,1
26400,-4.76744868,1
26500,-4.74675898,1
26600,-4.76191022,1
26700,-4.771910439999999,1
26800,-4.782684099999999,1
26900,-4.78174234,1
27000,-4.791044199999999,1
27100,-4.7891682,1
27200,-4.803281579999998,1
27300,-4.76725282,1
27400,-4.77525282,1
27500,-4.76725282,1
27600,-4.78325282,1
27700,-4.7866431600000015,1
27800,-4.784642820000001,1
27900,-4.799912800000001,1
28000,-4.7899128000000015,1
28100,-4.771912800000001,1
28200,-4.767912800000001,1
28300,-4.729912800000001,1
28400,-4.740683480000001,1
28500,-4.728617940000001,1
28600,-4.731908720000002,1
28700,-4.7244911200000015,1
28800,-4.7626634600000015,1
28900,-4.759512440000001,1
29000,-4.7455124400000015,1
29100,-4.769163880000002,1
