x,y,seed,agent
506882,1.2719152999999996,1,PPO
506982,1.2725212399999997,1,PPO
507082,1.2706451799999994,1,PPO
507182,1.2662945599999995,1,PPO
507282,1.261104879999999,1,PPO
507382,1.2634739999999995,1,PPO
507482,1.24368238,1,PPO
507582,1.2415874999999998,1,PPO
507682,1.2184225999999998,1,PPO
507782,1.1941752,1,PPO
507882,1.2083227799999996,1,PPO
507982,1.18777184,1,PPO
508082,1.18761966,1,PPO
508182,1.18840362,1,PPO
508282,1.16715744,1,PPO
508382,1.14848104,1,PPO
508482,1.1266499800000005,1,PPO
508582,1.1271455400000003,1,PPO
508682,1.12431892,1,PPO
508782,1.14086184,1,PPO
508882,1.1551480000000005,1,PPO
508982,1.15748314,1,PPO
509082,1.1565019200000002,1,PPO
509182,1.1725404200000002,1,PPO
509282,1.1897562800000003,1,PPO
509382,1.1925586200000002,1,PPO
509482,1.1912545600000004,1,PPO
509582,1.1906282400000003,1,PPO
509682,1.20267186,1,PPO
509782,1.2077689800000002,1,PPO
509882,1.1892932200000004,1,PPO
509982,1.20625702,1,PPO
510082,1.1990828999999998,1,PPO
510182,1.18935458,1,PPO
510282,1.1943474199999995,1,PPO
510382,1.1981799999999998,1,PPO
510482,1.1975161,1,PPO
510582,1.1805056599999997,1,PPO
510682,1.1798309399999998,1,PPO
510782,1.16271158,1,PPO
510882,1.16010348,1,PPO
510982,1.1815192399999996,1,PPO
511082,1.1633338400000002,1,PPO
511182,1.18364306,1,PPO
511282,1.2015273000000004,1,PPO
511382,1.2195219200000005,1,PPO
511482,1.20498302,1,PPO
511582,1.2058951400000002,1,PPO
511682,1.22553894,1,PPO
511782,1.249635,1,PPO
511882,1.2511510599999998,1,PPO
511982,1.2361701399999998,1,PPO
512082,1.23690004,1,PPO
512182,1.2519962799999995,1,PPO
512282,1.2759704599999997,1,PPO
512382,1.2824988599999998,1,PPO
512482,1.3026557399999996,1,PPO
512582,1.3048190799999997,1,PPO
512682,1.3230833599999996,1,PPO
512782,1.3280302199999996,1,PPO
512882,1.3270783199999996,1,PPO
512982,1.3434844599999998,1,PPO
513082,1.3432480399999998,1,PPO
513182,1.3566822999999997,1,PPO
513282,1.3774441799999997,1,PPO
513382,1.3796241399999998,1,PPO
513482,1.3993795199999997,1,PPO
513582,1.3983715599999995,1,PPO
513682,1.4145869999999996,1,PPO
513782,1.39550042,1,PPO
513882,1.38344352,1,PPO
513982,1.39880048,1,PPO
514082,1.40089532,1,PPO
514182,1.37963352,1,PPO
514282,1.36007296,1,PPO
514382,1.34358486,1,PPO
514482,1.36194636,1,PPO
514582,1.34252256,1,PPO
514682,1.3301389,1,PPO
514782,1.32356954,1,PPO
514882,1.33078682,1,PPO
514982,1.31352044,1,PPO
515082,1.33188748,1,PPO
515182,1.3326022,1,PPO
515282,1.3141165,1,PPO
515382,1.3187669200000005,1,PPO
515482,1.32076302,1,PPO
515582,1.32430134,1,PPO
515682,1.3244787600000003,1,PPO
515782,1.3258128000000002,1,PPO
515882,1.3177248200000002,1,PPO
515982,1.3173977600000002,1,PPO
516082,1.33314108,1,PPO
516182,1.31179266,1,PPO
516282,1.30507512,1,PPO
516382,1.29969948,1,PPO
516482,1.29450634,1,PPO
516582,1.2757969199999997,1,PPO
516682,1.2637558799999995,1,PPO
516782,1.2428446999999994,1,PPO
516882,1.2408996199999995,1,PPO
516982,1.2358511799999996,1,PPO
517082,1.2307612599999995,1,PPO
517182,1.2123414799999996,1,PPO
517282,1.20910452,1,PPO
517382,1.1995335799999998,1,PPO
517482,1.1793917,1,PPO
517582,1.17711606,1,PPO
517682,1.1579169799999998,1,PPO
517782,1.1729896399999995,1,PPO
517882,1.1514753199999996,1,PPO
517982,1.1374771599999995,1,PPO
518082,1.1334369199999994,1,PPO
518182,1.1302761999999993,1,PPO
518282,1.1245787799999996,1,PPO
518382,1.1220635599999995,1,PPO
518482,1.1021277399999998,1,PPO
518582,1.09835268,1,PPO
518682,1.09050126,1,PPO
518782,1.0906471800000002,1,PPO
518882,1.1054364000000003,1,PPO
518982,1.08526944,1,PPO
519082,1.0812829,1,PPO
519182,1.0809510999999998,1,PPO
519282,1.0928767,1,PPO
519382,1.0930965399999997,1,PPO
519482,1.07165372,1,PPO
519582,1.09101792,1,PPO
519682,1.1080836,1,PPO
519782,1.09273534,1,PPO
519882,1.09866722,1,PPO
519982,1.1149245600000002,1,PPO
520082,1.09751354,1,PPO
520182,1.0917191000000002,1,PPO
520282,1.1149907600000002,1,PPO
520382,1.1227400200000002,1,PPO
520482,1.1281927,1,PPO
520582,1.13788466,1,PPO
520682,1.13518962,1,PPO
520782,1.1342178,1,PPO
520882,1.12028688,1,PPO
520982,1.10786488,1,PPO
521082,1.0850007,1,PPO
521182,1.08691396,1,PPO
521282,1.07372006,1,PPO
521382,1.0610863000000001,1,PPO
521482,1.07479614,1,PPO
521582,1.08515788,1,PPO
521682,1.0899299999999998,1,PPO
521782,1.08825408,1,PPO
521882,1.08937724,1,PPO
521982,1.10781376,1,PPO
522082,1.12264058,1,PPO
522182,1.12439526,1,PPO
522282,1.11953434,1,PPO
522382,1.1348435199999998,1,PPO
522482,1.13868994,1,PPO
522582,1.15582352,1,PPO
522682,1.1579940199999998,1,PPO
522782,1.14260624,1,PPO
522882,1.14705754,1,PPO
522982,1.1408478200000003,1,PPO
523082,1.1432605000000002,1,PPO
523182,1.1452736800000003,1,PPO
523282,1.1438668200000004,1,PPO
523382,1.1588478000000002,1,PPO
523482,1.1762991000000005,1,PPO
523582,1.1958932600000007,1,PPO
523682,1.2058253400000003,1,PPO
523782,1.2060737600000004,1,PPO
523882,1.2050141400000005,1,PPO
523982,1.2201186800000003,1,PPO
524082,1.2251136400000004,1,PPO
524182,1.2439506400000004,1,PPO
524282,1.2464855600000004,1,PPO
524382,1.2418638600000005,1,PPO
524482,1.24490796,1,PPO
524582,1.24753506,1,PPO
524682,1.24409434,1,PPO
524782,1.26136598,1,PPO
524882,1.2613548600000002,1,PPO
524982,1.2616433799999998,1,PPO
525082,1.2773616599999995,1,PPO
525182,1.2979106199999997,1,PPO
525282,1.2917087799999996,1,PPO
525382,1.2756532799999996,1,PPO
525482,1.2696870399999995,1,PPO
525582,1.2545501599999995,1,PPO
525682,1.2675039399999997,1,PPO
525782,1.2848873799999998,1,PPO
525882,1.2891200999999997,1,PPO
525982,1.2832189199999997,1,PPO
526082,1.28846118,1,PPO
526182,1.3052631199999998,1,PPO
526282,1.33032452,1,PPO
526382,1.32962032,1,PPO
526482,1.32058456,1,PPO
526582,1.30839978,1,PPO
526682,1.31500348,1,PPO
526782,1.3147034400000002,1,PPO
526882,1.2963035799999998,1,PPO
526982,1.29632458,1,PPO
527082,1.28729384,1,PPO
527182,1.2891995399999998,1,PPO
527282,1.27648932,1,PPO
527382,1.25561884,1,PPO
527482,1.2695944599999995,1,PPO
527582,1.2535786599999996,1,PPO
527682,1.2571622999999996,1,PPO
527782,1.2561284399999997,1,PPO
527882,1.2576080799999998,1,PPO
527982,1.2593995999999998,1,PPO
528082,1.2755472799999998,1,PPO
528182,1.28025712,1,PPO
528282,1.283533,1,PPO
528382,1.27368256,1,PPO
528482,1.2592187,1,PPO
528582,1.2444180800000002,1,PPO
528682,1.2480025800000003,1,PPO
528782,1.2494076,1,PPO
528882,1.2326548600000002,1,PPO
528982,1.2386677,1,PPO
529082,1.23820782,1,PPO
529182,1.2374643800000005,1,PPO
529282,1.2423969,1,PPO
529382,1.24644722,1,PPO
529482,1.24648646,1,PPO
529582,1.24331262,1,PPO
529682,1.23616432,1,PPO
529782,1.2195415,1,PPO
529882,1.2054220400000002,1,PPO
529982,1.2074178400000002,1,PPO
530082,1.1978974000000002,1,PPO
530182,1.20212328,1,PPO
530282,1.1886651000000001,1,PPO
530382,1.2119999599999998,1,PPO
530482,1.2307327999999995,1,PPO
530582,1.2312812199999998,1,PPO
530682,1.23668926,1,PPO
530782,1.2195137799999998,1,PPO
530882,1.21867584,1,PPO
530982,1.2191005199999998,1,PPO
531082,1.22236678,1,PPO
531182,1.2232851,1,PPO
531282,1.2030510400000003,1,PPO
531382,1.2040701600000003,1,PPO
531482,1.2066482200000002,1,PPO
531582,1.2303547600000002,1,PPO
531682,1.21273702,1,PPO
531782,1.21374992,1,PPO
531882,1.23487952,1,PPO
531982,1.23899698,1,PPO
532082,1.25569984,1,PPO
532182,1.26898328,1,PPO
532282,1.28728978,1,PPO
532382,1.29004356,1,PPO
532482,1.27518234,1,PPO
532582,1.2776088799999998,1,PPO
532682,1.2780308199999997,1,PPO
532782,1.2803794799999997,1,PPO
532882,1.3014087,1,PPO
532982,1.31779956,1,PPO
533082,1.3086760199999998,1,PPO
533182,1.3079231599999996,1,PPO
533282,1.2941223399999997,1,PPO
533382,1.3121869399999997,1,PPO
533482,1.3113957199999997,1,PPO
533582,1.3300868199999996,1,PPO
533682,1.3300841199999998,1,PPO
533782,1.3305274399999998,1,PPO
533882,1.33525868,1,PPO
533982,1.3167091599999998,1,PPO
534082,1.33684718,1,PPO
534182,1.32147156,1,PPO
534282,1.3240949199999998,1,PPO
534382,1.3443310999999998,1,PPO
534482,1.34619098,1,PPO
534582,1.3306631400000002,1,PPO
534682,1.34417672,1,PPO
534782,1.3446834,1,PPO
534882,1.3452191000000002,1,PPO
534982,1.3456350200000002,1,PPO
535082,1.3564452400000002,1,PPO
535182,1.3577055400000002,1,PPO
535282,1.3590116800000005,1,PPO
535382,1.3390978800000004,1,PPO
535482,1.3215344,1,PPO
535582,1.32293558,1,PPO
535682,1.3087112600000002,1,PPO
535782,1.31056706,1,PPO
535882,1.3135283000000002,1,PPO
535982,1.3337993600000002,1,PPO
536082,1.3540740800000002,1,PPO
536182,1.3441631000000005,1,PPO
536282,1.3460356400000004,1,PPO
536382,1.3483688200000006,1,PPO
536482,1.3676873000000007,1,PPO
536582,1.3483986800000007,1,PPO
536682,1.3490502000000004,1,PPO
536782,1.3511093600000004,1,PPO
536882,1.3534643400000004,1,PPO
536982,1.3548915800000003,1,PPO
537082,1.3576392800000003,1,PPO
537182,1.3472276800000005,1,PPO
537282,1.33091982,1,PPO
537382,1.35220726,1,PPO
537482,1.36820262,1,PPO
537582,1.3687836000000002,1,PPO
537682,1.36822258,1,PPO
537782,1.3673170999999995,1,PPO
537882,1.36842446,1,PPO
537982,1.37538016,1,PPO
538082,1.3906953999999998,1,PPO
538182,1.3955402199999998,1,PPO
538282,1.3965226399999997,1,PPO
538382,1.3779160199999996,1,PPO
538482,1.3983702399999998,1,PPO
538582,1.3793461199999997,1,PPO
538682,1.3604553399999997,1,PPO
538782,1.3613457599999996,1,PPO
538882,1.3802809199999997,1,PPO
538982,1.39946344,1,PPO
539082,1.3991333399999997,1,PPO
539182,1.4012061999999996,1,PPO
539282,1.3806699799999995,1,PPO
539382,1.3604143599999996,1,PPO
539482,1.3556817,1,PPO
539582,1.37308046,1,PPO
539682,1.35419578,1,PPO
539782,1.37506646,1,PPO
539882,1.39468804,1,PPO
539982,1.37655478,1,PPO
540082,1.3801783,1,PPO
540182,1.3602359000000002,1,PPO
540282,1.37887946,1,PPO
540382,1.3969937,1,PPO
540482,1.3978869400000002,1,PPO
540582,1.4148403400000005,1,PPO
540682,1.43362582,1,PPO
540782,1.43280236,1,PPO
540882,1.43279318,1,PPO
540982,1.41121166,1,PPO
541082,1.3900564000000002,1,PPO
541182,1.38393136,1,PPO
541282,1.3841135,1,PPO
541382,1.38365522,1,PPO
541482,1.36249382,1,PPO
541582,1.36249354,1,PPO
541682,1.3615814999999998,1,PPO
541782,1.3607465,1,PPO
541882,1.34063886,1,PPO
541982,1.3223860799999996,1,PPO
542082,1.3212210799999995,1,PPO
542182,1.3387167599999996,1,PPO
542282,1.3384504199999996,1,PPO
542382,1.3198397999999996,1,PPO
542482,1.3225311799999997,1,PPO
542582,1.3402846199999998,1,PPO
542682,1.34144352,1,PPO
542782,1.34068408,1,PPO
542882,1.32031314,1,PPO
542982,1.3180395799999998,1,PPO
543082,1.2990394399999998,1,PPO
543182,1.2775645,1,PPO
543282,1.29513822,1,PPO
543382,1.2952721,1,PPO
543482,1.27559414,1,PPO
543582,1.2724238199999998,1,PPO
543682,1.2723572,1,PPO
543782,1.27296988,1,PPO
543882,1.25396948,1,PPO
543982,1.23490874,1,PPO
544082,1.2158906999999999,1,PPO
544182,1.21647868,1,PPO
544282,1.22572206,1,PPO
544382,1.22653074,1,PPO
544482,1.2310614,1,PPO
544582,1.21340178,1,PPO
544682,1.23197028,1,PPO
544782,1.2300869999999997,1,PPO
544882,1.2069933599999998,1,PPO
544982,1.2053316199999995,1,PPO
545082,1.2026644799999997,1,PPO
545182,1.2179221799999995,1,PPO
545282,1.1989479799999998,1,PPO
545382,1.17934874,1,PPO
545482,1.19410578,1,PPO
545582,1.18817388,1,PPO
545682,1.18741664,1,PPO
545782,1.18685516,1,PPO
545882,1.20402802,1,PPO
545982,1.20372504,1,PPO
546082,1.22352384,1,PPO
546182,1.22409884,1,PPO
546282,1.2407518999999998,1,PPO
546382,1.24050052,1,PPO
546482,1.25982928,1,PPO
546582,1.2785776599999998,1,PPO
546682,1.2936344199999998,1,PPO
546782,1.2937417,1,PPO
546882,1.29434792,1,PPO
546982,1.2942983599999995,1,PPO
547082,1.2754106999999997,1,PPO
547182,1.2542274999999996,1,PPO
547282,1.2535634399999998,1,PPO
547382,1.2719961199999996,1,PPO
547482,1.2520580599999998,1,PPO
547582,1.2335137799999998,1,PPO
547682,1.2329013,1,PPO
547782,1.2486092999999998,1,PPO
547882,1.2466171,1,PPO
547982,1.2297581,1,PPO
548082,1.2277314200000002,1,PPO
548182,1.22912692,1,PPO
548282,1.2259619199999996,1,PPO
548382,1.2445069799999997,1,PPO
548482,1.2562736599999995,1,PPO
548582,1.2773915599999996,1,PPO
548682,1.2777010799999995,1,PPO
548782,1.2746775199999998,1,PPO
548882,1.2791718399999998,1,PPO
548982,1.2787323799999997,1,PPO
549082,1.2965854999999995,1,PPO
549182,1.29486836,1,PPO
549282,1.30355626,1,PPO
549382,1.30221504,1,PPO
549482,1.3014671800000002,1,PPO
549582,1.29926278,1,PPO
549682,1.28114878,1,PPO
549782,1.28060848,1,PPO
549882,1.30350304,1,PPO
549982,1.30432846,1,PPO
550082,1.2860654000000002,1,PPO
550182,1.2699522600000002,1,PPO
550282,1.2696839400000002,1,PPO
550382,1.2707174200000002,1,PPO
550482,1.27399346,1,PPO
550582,1.26292004,1,PPO
550682,1.26381604,1,PPO
550782,1.2833305,1,PPO
550882,1.26592436,1,PPO
550982,1.2674667199999998,1,PPO
551082,1.2618419399999998,1,PPO
551182,1.2797905999999994,1,PPO
551282,1.2633410799999996,1,PPO
551382,1.2794199199999998,1,PPO
551482,1.2796331799999996,1,PPO
551582,1.2607249399999998,1,PPO
551682,1.2549783599999995,1,PPO
551782,1.2559501799999997,1,PPO
551882,1.273635,1,PPO
551982,1.27285072,1,PPO
552082,1.2729489,1,PPO
552182,1.29369826,1,PPO
552282,1.31447722,1,PPO
552382,1.31628788,1,PPO
552482,1.31794366,1,PPO
552582,1.3380760800000002,1,PPO
552682,1.3491994400000002,1,PPO
552782,1.3350618000000003,1,PPO
552882,1.3376599400000004,1,PPO
552982,1.3377317600000005,1,PPO
553082,1.3367667400000005,1,PPO
553182,1.3503116600000002,1,PPO
553282,1.3328131000000003,1,PPO
553382,1.3175759400000004,1,PPO
553482,1.3039979800000003,1,PPO
553582,1.2845304000000004,1,PPO
553682,1.3012815200000003,1,PPO
553782,1.30368662,1,PPO
553882,1.31631222,1,PPO
553982,1.3350950800000003,1,PPO
554082,1.3172705400000002,1,PPO
554182,1.3373354600000005,1,PPO
554282,1.3187942600000002,1,PPO
554382,1.3178306999999998,1,PPO
554482,1.3372568600000003,1,PPO
554582,1.35952156,1,PPO
554682,1.3770146399999998,1,PPO
554782,1.35898718,1,PPO
554882,1.3385372599999998,1,PPO
554982,1.3377254399999998,1,PPO
555082,1.33788842,1,PPO
555182,1.3375386399999998,1,PPO
555282,1.3362859599999997,1,PPO
555382,1.3501979199999998,1,PPO
555482,1.3321761799999996,1,PPO
555582,1.3505479199999997,1,PPO
555682,1.33102444,1,PPO
555782,1.3307233800000002,1,PPO
555882,1.32971176,1,PPO
555982,1.3467518800000002,1,PPO
556082,1.3530307,1,PPO
556182,1.3344859400000002,1,PPO
556282,1.34015746,1,PPO
556382,1.3328357400000004,1,PPO
556482,1.3235959600000002,1,PPO
556582,1.32401084,1,PPO
556682,1.3147068000000004,1,PPO
556782,1.3307078,1,PPO
556882,1.3132024,1,PPO
556982,1.3319562199999997,1,PPO
557082,1.3535616199999998,1,PPO
557182,1.3360154199999998,1,PPO
557282,1.33399058,1,PPO
557382,1.3144135199999998,1,PPO
557482,1.3151292999999995,1,PPO
557582,1.2957326599999996,1,PPO
557682,1.30466348,1,PPO
557782,1.3245468599999997,1,PPO
557882,1.3236460999999995,1,PPO
557982,1.32201544,1,PPO
558082,1.34162616,1,PPO
558182,1.3478921,1,PPO
558282,1.3503357800000002,1,PPO
558382,1.34748298,1,PPO
558482,1.34870162,1,PPO
558582,1.3566106000000002,1,PPO
558682,1.3402916999999999,1,PPO
558782,1.3400242800000002,1,PPO
558882,1.3216411200000002,1,PPO
558982,1.3009534400000002,1,PPO
559082,1.3200203400000003,1,PPO
559182,1.2994694000000004,1,PPO
559282,1.3003456600000003,1,PPO
559382,1.3018038600000006,1,PPO
559482,1.2833481600000007,1,PPO
559582,1.2635999000000009,1,PPO
559682,1.2448601000000006,1,PPO
559782,1.2453556600000006,1,PPO
559882,1.2462034800000004,1,PPO
559982,1.2663286600000003,1,PPO
560082,1.2830949400000005,1,PPO
560182,1.2884007800000004,1,PPO
560282,1.2890494600000004,1,PPO
560382,1.2918549,1,PPO
560482,1.3090707600000002,1,PPO
560582,1.30729724,1,PPO
560682,1.30744562,1,PPO
560782,1.3047220199999998,1,PPO
560882,1.3181862599999998,1,PPO
560982,1.3217163999999997,1,PPO
561082,1.3032406399999996,1,PPO
561182,1.3202044399999997,1,PPO
561282,1.3130303199999995,1,PPO
561382,1.3038022799999995,1,PPO
561482,1.3087951199999994,1,PPO
561582,1.305760519999999,1,PPO
561682,1.3061251199999993,1,PPO
561782,1.2865820599999989,1,PPO
561882,1.2849308599999991,1,PPO
561982,1.2672969999999997,1,PPO
562082,1.2643681399999998,1,PPO
562182,1.2824539799999997,1,PPO
562282,1.2621336199999995,1,PPO
562382,1.2793860000000001,1,PPO
562482,1.29202114,1,PPO
562582,1.31135118,1,PPO
562682,1.29008662,1,PPO
562782,1.2852708400000004,1,PPO
562882,1.3034838800000004,1,PPO
562982,1.3234314600000003,1,PPO
563082,1.3250846800000002,1,PPO
563182,1.3044437600000005,1,PPO
563282,1.30304946,1,PPO
563382,1.32153194,1,PPO
563482,1.34109384,1,PPO
563582,1.34381856,1,PPO
563682,1.36098918,1,PPO
563782,1.36088012,1,PPO
563882,1.36219396,1,PPO
563982,1.3635811000000002,1,PPO
564082,1.3577098799999998,1,PPO
564182,1.3750320599999997,1,PPO
564282,1.37511244,1,PPO
564382,1.39028888,1,PPO
564482,1.40813212,1,PPO
564582,1.4055681799999995,1,PPO
564682,1.4256492,1,PPO
564782,1.42523882,1,PPO
564882,1.4443754999999998,1,PPO
564982,1.42462512,1,PPO
565082,1.4087573999999998,1,PPO
565182,1.4234454800000005,1,PPO
565282,1.4233927400000002,1,PPO
565382,1.40613482,1,PPO
565482,1.3886522400000003,1,PPO
565582,1.3720310000000004,1,PPO
565682,1.3924315200000004,1,PPO
565782,1.3774344000000005,1,PPO
565882,1.3666104200000004,1,PPO
565982,1.3653400800000006,1,PPO
566082,1.3757725200000008,1,PPO
566182,1.3594848800000008,1,PPO
566282,1.380446300000001,1,PPO
566382,1.3811610200000008,1,PPO
566482,1.3673333800000007,1,PPO
566582,1.379050820000001,1,PPO
566682,1.3795103400000008,1,PPO
566782,1.3907478400000006,1,PPO
566882,1.3922800000000006,1,PPO
566982,1.3922301400000006,1,PPO
567082,1.3950165600000004,1,PPO
567182,1.3969214200000004,1,PPO
567282,1.4143313200000005,1,PPO
567382,1.3966449200000002,1,PPO
567482,1.4014273000000002,1,PPO
567582,1.400015,1,PPO
567682,1.40210278,1,PPO
567782,1.385324,1,PPO
567882,1.3856451799999998,1,PPO
567982,1.3674736199999995,1,PPO
568082,1.3665387199999997,1,PPO
568182,1.36541514,1,PPO
568282,1.3656364999999997,1,PPO
568382,1.34530028,1,PPO
568482,1.34206332,1,PPO
568582,1.33249238,1,PPO
568682,1.31511326,1,PPO
568782,1.31420488,1,PPO
568882,1.31414334,1,PPO
568982,1.3339906999999998,1,PPO
569082,1.31813122,1,PPO
569182,1.30321702,1,PPO
569282,1.3032069,1,PPO
569382,1.30042998,1,PPO
569482,1.28263856,1,PPO
569582,1.2852330399999998,1,PPO
569682,1.26639888,1,PPO
569782,1.26678082,1,PPO
569882,1.25633016,1,PPO
569982,1.2575876,1,PPO
570082,1.27732178,1,PPO
570182,1.2567598,1,PPO
570282,1.2578859400000002,1,PPO
570382,1.25798982,1,PPO
570482,1.27766886,1,PPO
570582,1.2777717400000002,1,PPO
570682,1.2575530200000002,1,PPO
570782,1.2785985800000002,1,PPO
570882,1.2984790200000005,1,PPO
570982,1.2793484600000002,1,PPO
571082,1.2879929800000005,1,PPO
571182,1.30689946,1,PPO
571282,1.28689406,1,PPO
571382,1.2866763,1,PPO
571482,1.3065013600000002,1,PPO
571582,1.3184215400000003,1,PPO
571682,1.3380751000000002,1,PPO
571782,1.35046656,1,PPO
571882,1.34894898,1,PPO
571982,1.34894686,1,PPO
572082,1.32915592,1,PPO
572182,1.3290966400000002,1,PPO
572282,1.3140969800000002,1,PPO
572382,1.31362876,1,PPO
572482,1.2938315200000003,1,PPO
572582,1.2763913200000003,1,PPO
572682,1.2756669000000005,1,PPO
572782,1.2768247000000004,1,PPO
572882,1.2783959400000005,1,PPO
572982,1.2758405600000005,1,PPO
573082,1.2784661000000006,1,PPO
573182,1.3000511400000003,1,PPO
573282,1.3204239800000004,1,PPO
573382,1.3221726000000005,1,PPO
573482,1.32616738,1,PPO
573582,1.34570798,1,PPO
573682,1.34630518,1,PPO
573782,1.3676496999999999,1,PPO
573882,1.36712434,1,PPO
573982,1.3474314799999998,1,PPO
574082,1.3497712399999997,1,PPO
574182,1.3487054399999998,1,PPO
574282,1.3488751399999996,1,PPO
574382,1.3530253199999998,1,PPO
574482,1.36570136,1,PPO
574582,1.3830623199999998,1,PPO
574682,1.4028560399999996,1,PPO
574782,1.4215805599999995,1,PPO
574882,1.4310520399999995,1,PPO
574982,1.4303300199999998,1,PPO
575082,1.4305931399999998,1,PPO
575182,1.4515547799999995,1,PPO
575282,1.45143706,1,PPO
575382,1.45159666,1,PPO
575482,1.45170354,1,PPO
575582,1.4512370800000003,1,PPO
575682,1.4512503000000003,1,PPO
575782,1.4511005000000003,1,PPO
575882,1.4471240000000003,1,PPO
575982,1.4643555400000003,1,PPO
576082,1.46450128,1,PPO
576182,1.4631402000000002,1,PPO
576282,1.4810116400000002,1,PPO
576382,1.4981038600000005,1,PPO
576482,1.4982547200000005,1,PPO
576582,1.4784199800000002,1,PPO
576682,1.45801446,1,PPO
576782,1.43847698,1,PPO
576882,1.44889856,1,PPO
576982,1.4685440999999997,1,PPO
577082,1.4687131399999993,1,PPO
577182,1.4492558199999994,1,PPO
577282,1.4491968199999992,1,PPO
577382,1.4685013199999992,1,PPO
577482,1.4902074599999997,1,PPO
577582,1.4894009599999996,1,PPO
577682,1.4898311799999997,1,PPO
577782,1.4892090599999994,1,PPO
577882,1.4842563599999994,1,PPO
577982,1.4856039399999996,1,PPO
578082,1.4645790599999997,1,PPO
578182,1.4627299399999998,1,PPO
578282,1.4428418999999997,1,PPO
578382,1.4429408599999995,1,PPO
578482,1.42318384,1,PPO
578582,1.40329772,1,PPO
578682,1.4220777399999998,1,PPO
578782,1.4027131600000002,1,PPO
578882,1.40202382,1,PPO
578982,1.4024542000000002,1,PPO
579082,1.4003905400000003,1,PPO
579182,1.4014304200000005,1,PPO
579282,1.4216383800000003,1,PPO
579382,1.4261234400000002,1,PPO
579482,1.4304446800000006,1,PPO
579582,1.4130088000000005,1,PPO
579682,1.3930451800000003,1,PPO
579782,1.3743596200000003,1,PPO
579882,1.3745859000000002,1,PPO
579982,1.3754699600000002,1,PPO
580082,1.3545645400000004,1,PPO
580182,1.3553714800000003,1,PPO
580282,1.3557488800000002,1,PPO
580382,1.3754194400000004,1,PPO
580482,1.3754585600000002,1,PPO
580582,1.3748188200000004,1,PPO
580682,1.3751229200000004,1,PPO
580782,1.3746432000000004,1,PPO
580882,1.3651835800000005,1,PPO
580982,1.3484961800000002,1,PPO
581082,1.32829206,1,PPO
581182,1.32912146,1,PPO
581282,1.31744786,1,PPO
581382,1.3199001200000002,1,PPO
581482,1.30029216,1,PPO
581582,1.3200495000000003,1,PPO
581682,1.33769664,1,PPO
581782,1.33747908,1,PPO
581882,1.3485468999999999,1,PPO
581982,1.32866906,1,PPO
582082,1.328549,1,PPO
582182,1.328586,1,PPO
582282,1.3280940600000002,1,PPO
582382,1.32729044,1,PPO
582482,1.3079777200000002,1,PPO
582582,1.30826788,1,PPO
582682,1.3085333000000003,1,PPO
582782,1.3292271200000003,1,PPO
582882,1.3143775000000004,1,PPO
582982,1.3155867800000005,1,PPO
583082,1.3167765800000002,1,PPO
583182,1.31905876,1,PPO
583282,1.33955456,1,PPO
583382,1.3499689600000002,1,PPO
583482,1.3694874,1,PPO
583582,1.36965122,1,PPO
583682,1.35089684,1,PPO
583782,1.3509865999999997,1,PPO
583882,1.3557111799999997,1,PPO
583982,1.3561259799999996,1,PPO
584082,1.3783662599999995,1,PPO
584182,1.3921544999999995,1,PPO
584282,1.3758382999999996,1,PPO
584382,1.3749090599999998,1,PPO
584482,1.35787304,1,PPO
584582,1.3768395799999995,1,PPO
584682,1.3769415999999997,1,PPO
584782,1.3956326999999995,1,PPO
584882,1.3969813399999995,1,PPO
584982,1.3953616399999995,1,PPO
585082,1.3962695199999997,1,PPO
585182,1.3762750599999998,1,PPO
585282,1.3955758,1,PPO
585382,1.37627982,1,PPO
585482,1.3763932,1,PPO
585582,1.3970564199999995,1,PPO
585682,1.39614368,1,PPO
585782,1.37668786,1,PPO
585882,1.38895786,1,PPO
585982,1.3880525,1,PPO
586082,1.3885882,1,PPO
586182,1.38990412,1,PPO
586282,1.40071434,1,PPO
586382,1.40162832,1,PPO
586482,1.40152008,1,PPO
586582,1.3816062800000002,1,PPO
586682,1.36388698,1,PPO
586782,1.36419948,1,PPO
586882,1.34431538,1,PPO
586982,1.34256752,1,PPO
587082,1.34208614,1,PPO
587182,1.36170638,1,PPO
587282,1.38150946,1,PPO
587382,1.37128216,1,PPO
587482,1.3711189200000005,1,PPO
587582,1.3716403800000003,1,PPO
587682,1.3911588800000003,1,PPO
587782,1.3705936200000004,1,PPO
587882,1.3712451400000003,1,PPO
587982,1.3711250200000002,1,PPO
588082,1.3706476800000005,1,PPO
588182,1.3687682600000004,1,PPO
588282,1.3685860400000005,1,PPO
588382,1.3581744400000002,1,PPO
588482,1.33884574,1,PPO
588582,1.35871988,1,PPO
588682,1.3738245800000002,1,PPO
588782,1.3734557400000005,1,PPO
588882,1.3697951400000004,1,PPO
588982,1.3694809600000004,1,PPO
589082,1.3693772600000005,1,PPO
589182,1.35545024,1,PPO
589282,1.37141726,1,PPO
589382,1.37240026,1,PPO
589482,1.37245294,1,PPO
589582,1.3529443799999998,1,PPO
589682,1.35300542,1,PPO
589782,1.3339813,1,PPO
589882,1.3149092999999998,1,PPO
589982,1.31662234,1,PPO
590082,1.3340900999999998,1,PPO
590182,1.3532726199999998,1,PPO
590282,1.3527786599999998,1,PPO
