x,y,seed
14325,-1.2506332600000003,1
14425,-1.2111863200000006,1
14473,-1.2111863200000006,1
14573,-1.1756786400000008,1
14605,-1.1520736800000004,1
14634,-1.1480736800000009,1
14664,-1.1696847600000009,1
14672,-1.1537070000000005,1
14772,-1.1477070000000007,1
14872,-1.1431308800000006,1
14889,-1.1309490400000004,1
14915,-1.1189490400000004,1
15015,-1.0692227400000005,1
15115,-1.0106549600000003,1
15215,-0.9830951400000004,1
15315,-0.9509023000000004,1
15329,-0.9268019800000004,1
15429,-0.9349772200000004,1
15487,-0.9289772200000004,1
15587,-0.9029511000000002,1
15592,-0.8809511000000003,1
15692,-0.8451981400000003,1
15719,-0.8291981400000003,1
15732,-0.8459096000000003,1
15796,-0.8328484400000002,1
15896,-0.7953120800000002,1
15928,-0.8071375000000003,1
15948,-0.8011375000000002,1
15996,-0.8031566800000002,1
16096,-0.7978489600000002,1
16163,-0.7978489600000003,1
16263,-0.7658489600000004,1
16363,-0.7558618800000003,1
16463,-0.7114887400000004,1
16563,-0.6785384400000005,1
16585,-0.6527984000000004,1
16685,-0.6281833800000004,1
16785,-0.6070796000000004,1
16799,-0.6282387400000004,1
16899,-0.6283507400000002,1
16999,-0.6132372000000003,1
17099,-0.6312372000000003,1
17199,-0.5574283800000002,1
17284,-0.5546223000000001,1
17384,-0.5558029800000001,1
17484,-0.5475807400000002,1
17584,-0.5437573000000002,1
17597,-0.5357573000000001,1
17697,-0.51288124,1
17724,-0.4988841000000002,1
17750,-0.4988841000000002,1
17818,-0.5148841000000002,1
17918,-0.5088841000000002,1
18018,-0.5236232800000001,1
18118,-0.5116232800000001,1
18218,-0.4890307400000001,1
18318,-0.4844530000000002,1
18360,-0.4844530000000001,1
18460,-0.4804516000000002,1
18560,-0.4792519800000002,1
18660,-0.4632519800000002,1
18677,-0.4632519800000002,1
18714,-0.4996469800000002,1
18814,-0.5070087600000001,1
18823,-0.5150087600000002,1
18923,-0.5312016000000002,1
18990,-0.5312016000000003,1
19033,-0.5312016000000003,1
19133,-0.5171385800000002,1
19171,-0.5151647000000001,1
19271,-0.4924770200000002,1
19301,-0.5082299800000002,1
19401,-0.4834032200000002,1
19501,-0.4625372800000002,1
19601,-0.44853728000000015,1
19701,-0.4642846800000002,1
19801,-0.4301577200000001,1
19901,-0.3951968000000001,1
19939,-0.3951968000000001,1
20020,-0.40050452000000014,1
20073,-0.40050452000000014,1
20173,-0.39450452000000014,1
20230,-0.4025045200000001,1
20330,-0.4006074600000001,1
20351,-0.4335577600000002,1
20451,-0.4120362200000001,1
20551,-0.42465124000000015,1
20603,-0.4563808600000002,1
20703,-0.43448304000000015,1
20749,-0.4424832200000001,1
20757,-0.4575967600000002,1
20772,-0.4555967600000002,1
20787,-0.4894463800000002,1
20887,-0.4750344200000002,1
20908,-0.5010292600000003,1
21001,-0.5150292600000003,1
21009,-0.5330292600000003,1
21109,-0.4971593200000003,1
21209,-0.4992376200000002,1
21309,-0.4727886400000003,1
21364,-0.4727886400000002,1
21375,-0.4727886400000002,1
21475,-0.4647886400000002,1
21504,-0.4728164200000002,1
21604,-0.4687665400000002,1
