#{"t_start": 1679349343.1182406, "env_id": null}
r,l,t
-36.732043,454,0.999501
-2.568419,21,1.030094
-0.043379,17,1.055067
0.427389,11,1.071537
-1.030955,39,1.128175
-0.965218,10,1.143693
-0.766908,13,1.162349
-1.044122,16,1.185454
-25.525928,350,1.654334
0.203282,13,1.671949
-1.817503,26,1.697256
-2.002339,16,1.712133
-1.684105,26,1.868199
-1.282656,7,1.87758
-1.09647,18,1.900757
-6.64432,83,2.00934
-1.846686,12,2.025371
-2.823624,46,2.087168
-2.316435,34,2.133317
-0.115675,46,2.198252
-22.626978,339,2.646378
-16.15663,254,2.932323
0.010426,19,2.954905
-3.189406,68,3.049944
-2.536311,24,3.075988
-15.123683,201,4.367654
-6.428604,88,4.498595
-1.942825,16,4.53003
-1.844274,14,4.556035
-9.538983,121,4.718878
-1.603788,26,4.752831
-50.923106,621,5.754757
-1.226683,15,5.778066
-1.259957,33,5.828237
-6.523726,103,5.986095
-11.214969,153,6.221565
-3.737875,29,6.672523
-22.945393,318,7.117913
-20.862578,287,7.432174
-9.056982,142,7.64505
-35.664796,524,8.295178
-1.002274,12,8.306373
-28.945461,365,9.399189
-19.97611,249,9.850948
-24.072417,298,10.597853
-0.653471,14,10.636469
-10.949285,146,10.959155
-12.917759,193,11.20746
-7.559144,101,11.748966
-10.557357,153,13.610382
-2.392042,24,13.648599
-1.60295,9,13.661451
-77.278325,1080,15.161162
-2.195305,25,15.195413
-2.305875,42,15.250104
0.046294,10,15.26313
-3.742701,80,15.355886
-1.535208,22,15.375945
-0.706629,13,15.387788
-0.656842,22,15.41428
-1.452168,12,15.427096
-22.613866,288,15.753379
-34.989509,472,16.462338
-48.721191,648,17.262217
-13.400574,160,17.469112
-11.322336,149,17.670297
-20.115068,304,18.013815
-78.819178,1014,19.35952
-1.843091,22,19.380114
-48.359688,645,20.092096
-0.536276,16,20.106838
-8.517253,98,20.213223
-1.17082,16,20.227643
-0.922564,10,20.236763
-19.823657,282,20.595005
-23.841581,300,21.042046
-12.279451,158,21.451266
-26.198693,342,24.157364
-20.275621,338,24.667337
-0.181832,30,24.708788
-2.564008,45,24.771678
-2.960837,45,24.831644
-35.599359,486,25.515135
-40.121187,572,26.221122
-44.337105,607,26.979411
1.217502,20,26.998141
0.297737,26,27.022634
-2.967418,81,27.136739
-22.678997,313,27.549502
-30.323252,439,28.032855
-1.914192,17,28.052855
-0.173594,10,28.062696
-1.936489,31,28.092149
-8.557083,145,28.265371
-19.835343,260,28.630794
-1.118586,25,28.670663
-4.630965,51,28.752022
-12.922847,172,29.097521
-26.576957,390,29.672469
-13.910643,164,29.850907
-2.347899,29,29.881554
-8.412465,110,30.00883
-2.12308,13,30.033213
-0.6582,19,30.06318
-0.620987,15,30.085341
-29.201259,352,30.695184
-11.988834,134,30.90892
-34.279741,466,31.410655
-2.366432,27,31.440098
-22.289265,307,32.755571
-2.269793,44,32.837025
-2.643369,28,32.866275
-10.876473,147,33.089145
-5.411683,71,35.277895
-0.567491,11,35.293487
-0.249786,29,35.337515
-16.596946,230,35.627841
-0.31538,10,35.636788
-9.864054,140,35.79036
-2.960913,57,35.87525
-15.823994,242,36.493793
0.454394,15,36.50766
-0.767598,32,36.547449
-7.811799,135,36.706955
-5.884075,99,36.822104
-5.126555,81,36.938284
-4.073379,54,37.000237
-1.147055,21,37.028713
-5.320947,94,37.135891
-8.064874,108,37.235115
-4.750532,64,37.302445
-13.749062,162,37.493991
-12.519519,190,37.720336
-1.879265,61,37.778827
-1.466698,47,37.829159
-0.836129,34,37.876869
-10.539794,161,38.048103
-9.034111,170,38.244008
-3.14323,43,38.300895
-1.717606,17,38.326869
-1.57614,24,38.360698
0.447692,10,38.376058
-2.129679,21,38.408666
-37.186322,495,39.015634
-0.786329,25,39.039485
-1.040394,13,39.051702
-4.436013,62,39.109612
-2.651112,29,39.145958
0.110466,17,39.168799
-0.555921,18,39.195601
-1.337961,30,39.241492
-1.599962,18,39.265636
-7.053829,104,39.372926
-2.351395,34,39.412249
-4.640057,79,39.506598
-2.100349,40,39.544144
-5.983952,90,39.632831
-2.41252,51,39.735087
-4.383898,65,39.911068
-0.773595,17,39.927434
-3.850704,60,39.983963
-1.302962,49,40.032036
-15.117052,213,40.267029
-17.059527,287,40.69275
-6.689017,106,40.829772
-8.745275,142,40.982064
-1.355664,34,41.023741
-0.779679,19,41.059798
-10.521768,134,41.347814
-6.43428,94,41.464395
-0.09274,14,41.489739
-1.284837,17,41.520904
-15.399101,186,41.701228
-2.259573,42,41.756979
-20.447802,290,42.060006
-4.249866,65,42.126548
-6.475117,76,42.221078
-8.084537,122,42.367745
-8.799092,134,42.970216
-52.26381,670,45.877625
-2.785359,38,45.93985
-5.220913,82,46.022263
-1.473074,20,46.041676
-0.059082,20,46.062402
-1.416144,10,46.078311
-3.493186,41,46.122098
-10.211865,152,46.495898
-6.648692,95,46.622219
-7.221724,94,46.720711
-2.556029,41,46.764575
0.046114,21,46.783973
-2.610202,34,46.815193
0.939082,7,46.82163
0.371803,6,46.827129
-6.276853,117,46.957307
-2.439393,26,46.98139
-0.890414,13,46.993166
-9.918604,157,47.152697
-8.805288,122,47.266377
-0.904256,21,47.285244
-4.917496,74,47.368557
-0.554441,10,47.382951
-1.968928,29,47.456192
-0.543744,16,47.470797
-7.87248,112,47.61529
-19.104611,247,47.941137
-1.202648,17,47.965426
0.397914,20,47.992941
-1.578787,33,48.039028
-6.286733,75,48.12884
-2.010633,76,48.199126
-1.696197,23,48.220177
-2.740422,59,48.276481
-1.077664,11,48.293496
-8.138704,91,48.410556
-1.858584,18,48.427746
-3.578506,61,48.484237
-15.095775,224,60.464053
-3.347812,34,60.503045
-1.223797,14,60.52428
-0.915251,18,60.548778
-9.84407,180,60.745859
-1.622292,30,60.773741
-0.610102,42,60.83776
-7.298186,92,60.967791
0.324989,15,60.982446
-2.220296,20,61.009118
-5.606414,90,61.101222
-1.217853,28,61.127473
-4.668274,109,61.248429
-5.932692,90,61.335668
-13.481909,169,62.839022
0.539726,27,62.871992
-2.083517,22,62.892817
-4.891583,81,62.987942
-0.319691,33,63.01882
-1.977288,27,63.044725
-1.796509,28,63.074959
-0.844571,10,63.091011
-2.487443,28,63.134331
-7.958085,89,63.222583
-8.513689,130,63.371747
-5.668206,129,63.526276
-2.170861,17,63.551153
-3.180377,63,63.640254
-6.910124,100,63.772516
-1.737101,11,63.783978
-2.011465,27,63.8105
0.37364,10,63.819896
-4.842846,72,63.907374
-2.392698,19,63.925829
-3.055339,32,63.955985
-3.771853,84,64.161523
-1.55657,22,64.193501
-4.234384,59,64.270175
-3.411355,29,64.309179
-4.070672,68,64.39832
-4.409721,54,64.471229
-1.197837,25,64.504292
-2.661532,54,64.563497
-1.030456,17,64.580969
-0.140391,21,64.610711
-0.985635,33,64.68703
-6.354331,88,64.827336
-1.644177,26,64.873463
0.664519,18,64.900299
-0.121066,27,64.929959
-1.728613,21,64.962687
-5.532875,131,65.186942
-0.824024,14,65.216649
-1.31463,17,65.253633
-2.128184,13,65.281641
-1.092051,33,65.345608
-2.145469,23,65.388444
-0.640631,23,65.430519
-2.039669,25,65.455772
-0.233214,14,65.469084
-2.948351,68,65.536174
-2.005018,28,66.469143
-0.81234,23,66.499313
-1.970417,21,66.528631
-1.77751,19,66.556426
-1.088579,37,66.608906
-1.666455,30,66.650129
-1.222931,15,66.67037
-2.225308,27,66.706149
-14.547091,170,66.933394
-1.653463,28,66.970705
-6.117002,106,67.113817
-2.333224,22,67.145266
-1.695776,39,67.204625
-6.206971,118,67.372253
-2.513783,36,67.420512
-11.380339,200,69.669883
-5.526937,70,69.780873
-3.283653,36,73.737073
-0.230412,25,73.787018
0.18066,18,73.816333
-0.374523,11,73.834529
-0.361186,34,73.888396
-4.101489,58,73.991034
-3.219522,41,74.03084
-10.772405,156,74.191613
-1.813649,54,74.241548
-1.853009,22,74.261672
0.349486,14,74.275378
-1.126625,22,74.302604
-6.927902,118,74.429321
-3.568475,54,74.493706
-7.216298,137,74.637654
-1.11505,26,74.663453
-1.302593,18,74.680949
-2.36311,27,74.705919
-7.122721,84,74.794936
-2.129249,62,74.856945
-1.028494,18,74.967541
-1.633391,8,74.979423
-5.974019,93,75.125677
-0.518531,30,75.177943
-5.624076,67,75.244014
-0.435016,9,75.252159
0.821663,12,75.263194
-2.149639,19,75.29365
-2.61593,43,75.348809
-2.009901,29,75.375348
-2.940258,50,75.420668
-9.399609,139,75.551016
-4.933606,60,75.618263
-1.895473,27,75.643028
-3.733604,62,75.70801
-1.109554,26,75.780039
-2.375991,39,75.835892
-0.998878,45,75.900721
-0.8062,17,75.927197
0.539843,19,75.957648
-6.580752,104,76.173673
-6.844235,71,76.300725
-3.453378,41,76.4314
-1.296268,13,76.453855
-1.901724,30,76.507652
-1.077425,31,76.563597
-1.09905,14,76.586076
-0.513099,27,76.628164
-2.302949,30,76.679789
-2.524347,21,76.71682
-1.639446,10,76.733912
-0.958953,19,76.774141
-0.8417,17,76.812494
-1.458263,15,76.834193
-0.533826,39,76.876153
-17.733875,226,77.120818
-0.756573,25,77.146161
-8.882882,171,77.364391
-1.365168,12,77.375676
-4.487267,60,77.430906
-1.017373,31,77.459186
-0.55595,15,77.475041
-4.956148,78,77.556177
