#{"t_start": 1679348925.8745873, "env_id": null}
r,l,t
-18.023163,229,0.187574
-1.881797,33,0.211007
-0.915696,5,0.21223
-12.251518,163,0.284311
-13.226376,191,0.367817
-36.423374,485,0.651698
-3.072765,25,0.657439
-1.570161,22,0.678503
-27.342875,367,0.894399
-2.012594,25,0.90012
-33.685802,474,1.133656
-17.453208,254,1.272424
-9.727421,144,1.366506
-9.80522,106,1.414887
-41.062059,524,1.673314
-30.777101,429,1.878587
-14.878421,179,1.999437
-9.918329,124,2.052059
-8.331546,105,2.100086
-12.607442,179,2.188698
-8.946249,115,2.247448
-14.159892,189,2.335262
-7.841627,106,2.383927
-3.211359,37,2.400361
-32.055042,385,2.630068
-0.004307,28,2.636223
-14.288105,173,2.757993
-9.728901,142,2.854461
-9.565689,152,2.953028
-44.420441,576,3.355192
-23.284943,276,3.493657
-7.920413,122,3.545099
-29.862612,367,3.716858
-23.018216,318,3.876361
-33.362979,455,4.073123
-35.137367,499,4.378684
-65.821189,876,4.805265
-0.851965,18,4.817449
-2.397797,18,4.821469
-0.248679,19,4.833851
-0.945093,29,4.848618
-17.415043,257,4.980402
-9.651346,124,5.034924
-0.943979,17,5.046827
-1.691027,36,5.08303
-28.527091,384,5.248817
-5.840005,88,5.293563
-0.465138,27,5.308404
-1.059173,18,5.317018
-2.26143,23,5.330458
-9.132899,119,5.401371
-0.994732,21,5.406081
-2.649947,27,5.42049
-31.012112,388,5.642516
-17.598441,229,5.756085
-33.994397,490,6.039636
-0.611777,13,6.043009
-14.792426,210,6.208114
-23.874192,318,6.361262
-29.621174,434,6.596788
-1.133154,28,6.611805
-76.368566,1004,7.135823
-4.027208,48,7.163673
-2.932725,23,7.173486
-4.936916,76,7.216789
-55.773284,730,7.788768
-38.894824,491,8.056073
-8.403336,135,8.15082
-1.215823,31,8.178443
-11.966765,167,8.279562
-32.134358,427,8.479398
-7.285309,95,8.542722
-10.736371,141,8.605517
-39.953704,541,8.900591
-1.208579,19,8.90519
-1.516857,12,8.92043
-10.410511,164,9.032595
-26.358189,327,9.257925
-0.889278,17,9.278491
-20.676246,296,9.49683
-1.913592,38,9.53014
-0.287922,26,9.555145
-22.632562,297,9.78079
-7.274687,94,9.85184
-0.509263,22,9.873449
-1.925525,24,9.89514
