#{"t_start": 1677517239.4476895, "env_id": null}
r,l,t
-0.732229,8,0.044514
-116.148812,1500,1.182702
-120.947729,1500,2.30568
-115.525344,1500,3.420688
-114.083043,1500,4.577392
-71.038963,944,8.651032
-1.988998,15,8.662077
-104.220664,1500,9.782559
-106.802628,1500,10.904487
-51.85445,670,11.408252
-108.732907,1500,12.541267
-57.185274,870,16.534775
-17.81462,282,16.741587
-102.488042,1486,17.870421
-36.270626,596,18.31899
-23.591983,351,18.579256
-40.602133,670,19.086385
-92.236853,1500,20.209939
-44.027131,746,24.13661
-0.806055,18,24.150508
-3.265523,41,24.181822
-14.37699,211,24.341745
-73.241529,1248,25.295225
-32.75081,528,25.6891
-16.497446,292,25.910503
-7.073254,115,26.001873
-25.885509,403,26.307857
-1.683724,23,26.325588
-39.496682,681,26.842469
-4.23809,47,26.878415
-36.953342,646,27.373152
-1.899994,14,27.383579
-3.930319,62,27.429677
-0.834464,16,27.441624
-1.492326,22,27.462703
-7.849455,109,27.541556
-39.54244,676,28.078986
-1.438602,21,28.094727
-3.638756,74,28.148995
-22.369527,415,28.46545
-18.724724,336,32.130957
-1.563165,29,32.166941
-6.867146,113,32.287465
-7.614312,142,32.395555
-32.733067,756,32.956832
-4.526499,79,33.015331
-1.819959,19,33.029537
-3.360863,66,33.078464
-16.46753,334,33.329477
-15.296688,293,33.542693
-9.964989,236,33.715743
-7.637184,141,33.819186
1.03624,24,33.836739
-9.258438,179,33.973272
-8.342619,180,34.104359
-13.885969,274,34.304553
-7.828919,151,34.415844
-3.776002,124,34.507321
-5.749388,113,34.58963
-1.890908,15,34.600642
-8.318906,162,34.725791
-2.314373,21,34.741894
-13.145359,266,34.936777
-17.953949,378,35.212673
-3.170542,43,35.244674
-2.495992,41,35.274936
-2.32557,40,35.304314
-8.133606,213,35.465599
-4.100423,60,35.508715
-1.597101,12,35.517228
-1.95917,52,35.554625
-1.787705,38,35.583336
-10.756231,202,35.735143
-6.183548,95,35.80633
-6.611358,119,35.895153
-1.680658,27,35.915569
-31.900731,643,36.402547
-1.360656,16,36.414598
-0.483403,15,36.425994
-14.900354,373,36.704812
-12.392139,255,40.199434
-1.005226,49,40.22931
-7.646528,141,40.303651
-6.134504,135,40.39658
-3.63302,75,40.43779
-13.390794,240,40.561715
-3.517609,109,40.620446
-1.20718,15,40.627951
-1.690473,24,40.63994
-3.199514,83,40.680279
-2.843149,68,40.713681
-6.295789,117,40.779704
-1.492934,21,40.793962
-3.399092,49,40.842892
-0.802348,12,40.860444
-2.697466,33,40.885723
-2.056202,41,40.916626
-5.463864,143,41.023495
-14.280656,271,41.225586
-1.690816,18,41.238889
-5.377869,127,41.332653
-0.971489,29,41.354236
-7.814687,152,41.466795
-9.289886,246,41.655354
-4.109483,139,41.758297
-9.897187,192,41.90072
-2.740326,61,41.945995
-3.454895,115,42.031311
-4.615177,96,42.103255
-10.016202,217,42.262686
-16.832489,388,42.555897
-1.413586,32,42.579614
-4.869145,112,42.662868
-5.821596,140,42.766879
0.566123,28,42.787769
-2.914524,67,42.837465
-6.011507,99,42.908875
-4.920686,102,42.983957
-2.729946,82,43.049515
-1.248047,17,43.062429
