#{"t_start": 1679419415.8067782, "env_id": null}
r,l,t
-4.032466,100,0.173509
-4.6,100,0.214152
-5.298117,100,0.255127
-4.5,100,0.29578
-4.2,100,0.336233
-4.2,100,0.376781
-4.648974,100,0.417801
-4.869139,100,0.458839
-4.899947,100,0.500119
-3.9997,100,0.540888
-4.119924,100,0.718801
-4.79998,100,0.760062
-4.7,100,0.801473
-5.3,100,0.842753
-4.3,100,0.883632
-4.3,100,0.924691
-5.2,100,0.965885
-5.5,100,1.007375
-5.391255,100,1.048472
-4.7,100,1.089737
-5.0,100,1.472265
-4.1,100,1.513326
-3.027911,100,1.554527
-3.265589,100,1.595623
-5.0,100,1.637021
-3.9,100,1.678303
-4.5,100,1.71962
-3.899999,100,1.760689
-4.499126,100,1.801551
-5.8,100,1.843105
-4.3,100,1.905428
-4.799997,100,1.948537
-4.8,100,1.990503
-4.8,100,2.031627
-4.5,100,2.072692
-4.599999,100,2.113861
-3.181392,100,2.155195
-4.0,100,2.196325
-4.5,100,2.237209
-4.8,100,2.278105
-4.842001,100,2.518651
-4.1,100,2.561212
-3.686161,100,2.602139
-3.8,100,2.643188
-3.599763,100,2.68439
-3.798363,100,2.725354
-3.217036,100,2.766068
-3.109968,100,2.807136
-3.869065,100,2.848069
-2.200611,100,2.888724
-4.2,100,2.970296
-3.8,100,3.012035
-2.530084,100,3.054052
-2.385599,100,3.095419
-3.095406,100,3.136371
-3.7,100,3.177345
-1.904633,100,3.218388
-4.305201,100,3.25981
-3.9,100,3.300945
-3.770565,100,3.341835
-2.7225,100,3.42259
-1.501277,100,3.629479
-2.599843,100,3.670736
-2.6659,100,3.712834
-3.599999,100,3.754162
-2.3,100,3.794953
-3.3,100,3.836164
-2.7,100,3.876987
-3.294567,100,3.917976
-4.0,100,3.959203
-3.247283,100,4.047456
-2.300212,100,4.089114
-3.1,100,4.130133
-3.593107,100,4.171604
-2.599992,100,4.212342
-3.7,100,4.253502
-2.699069,100,4.294412
-1.8,100,4.335048
-2.995496,100,4.375779
-3.5,100,4.417224
-2.6,100,4.509883
-2.1,100,4.710921
-1,13,4.716515
-1.799998,100,4.75807
-1.646894,100,4.799343
-3.0,100,4.840076
-1.81187,100,4.880637
-1.599948,100,4.920845
-2.2,100,4.961573
-1.897456,100,5.001966
-2.6,100,5.09174
-3.1,100,5.132889
-1.8,100,5.173552
-2.8,100,5.214941
-2.299991,100,5.255575
-1.499999,100,5.296431
-2.7,100,5.337315
-2.1,100,5.377737
-1.298027,100,5.417791
-2.3,100,5.458228
-1.928566,100,5.548955
-2.014092,100,5.589527
-2.114201,100,5.631705
-2.3,100,5.830605
-1.6,100,5.872635
-1.598464,100,5.915355
-1.8,100,5.957424
-1.5,100,5.998185
-1.993326,100,6.039152
-1.445524,100,6.080359
-1.767624,100,6.173807
-2.3,100,6.214636
-1.7,100,6.255126
-0.116731,100,6.295403
-1.502715,100,6.335775
-2.5,100,6.376303
-1.9,100,6.416848
-2.7,100,6.45937
-1.8,100,6.499864
-2.065079,100,6.540265
-1.7,100,6.629796
-2.394656,100,6.670398
-1.368774,100,6.71051
-2.2,100,6.915772
-1.1,100,6.9565
-1.0,100,6.997452
-1.6,100,7.038439
-0.554335,100,7.079058
-1.975619,100,7.119932
-1.599948,100,7.160483
0.064797,100,7.251667
-0.544829,100,7.291879
-1.199947,100,7.331933
-0.21978,100,7.371916
-1.499974,100,7.412052
-1.367905,100,7.45306
-0.81736,100,7.4933
-1.9,100,7.533683
-1.3,100,7.573755
-1.4,100,7.61383
-0.885138,100,7.70651
-0.641196,100,7.747508
-1.1,100,7.787972
-1.421921,100,7.828374
-1.599999,100,8.035298
-0.799992,100,8.076512
-0.999829,100,8.118857
-0.499944,100,8.160835
-1.294502,100,8.202199
0.231072,100,8.242915
-1,6,8.245407
-1.2,100,8.339517
0.652488,100,8.379659
-0.799997,100,8.420138
-1.0,100,8.461534
-0.562639,100,8.502002
-0.5,100,8.542071
-0.6,100,8.582579
-0.594473,100,8.623061
-1.0,100,8.663746
-1.0,100,8.704584
-0.699996,100,8.799683
-0.9,100,8.840462
-0.812028,100,8.880994
-1,9,8.884574
-0.127349,100,8.924642
-0.593171,100,9.127885
0.434337,100,9.168998
-0.59606,100,9.21025
-0.9,100,9.252004
-0.599999,100,9.293414
-0.49606,100,9.333809
-0.6,100,9.434099
-0.128885,100,9.474252
-0.850735,100,9.514563
-0.922246,100,9.554823
-1,8,9.558058
-0.2,100,9.59796
-0.7,100,9.639372
-0.358539,100,9.680185
0.481602,100,9.720959
0.311687,100,9.761305
-0.6,100,9.801565
-1,46,9.820172
