x,y,seed
5000,-4.1457690000000005,4
5100,-4.12511968,4
5200,-4.10911968,4
5300,-4.04575902,4
5400,-4.019234240000001,4
5500,-3.996232160000001,4
5600,-3.984232160000001,4
5700,-3.95431876,4
5800,-3.9115557200000004,4
5900,-3.8815567800000004,4
6000,-3.84497408,4
6100,-3.80692828,4
6200,-3.75018762,4
6300,-3.7161876000000005,4
6400,-3.665505600000001,4
6500,-3.6215055800000004,4
6600,-3.5935055800000004,4
6700,-3.5475055800000006,4
6800,-3.4955055800000006,4
6900,-3.4375529000000005,4
7000,-3.395552900000001,4
7100,-3.373124020000001,4
7200,-3.346006900000001,4
7300,-3.3182369800000004,4
7400,-3.31038606,4
7500,-3.2923860599999997,4
7600,-3.2263860599999994,4
7700,-3.1803857399999993,4
7800,-3.144385759999999,4
7900,-3.100398319999999,4
8000,-3.074398319999999,4
8100,-3.056398319999999,4
8200,-3.0263985199999994,4
8300,-2.9656035999999997,4
8400,-2.913603599999999,4
8500,-2.8436035999999993,4
8600,-2.8036035999999998,4
8700,-2.7671276199999997,4
8800,-2.7111276199999996,4
8900,-2.68712762,4
9000,-2.66312762,4
9100,-2.60794276,4
9200,-2.5590363199999997,4
9300,-2.5231486999999997,4
9400,-2.5091487,4
9500,-2.49364114,4
9600,-2.48985888,4
9700,-2.4625665800000003,4
9800,-2.4214477800000003,4
9900,-2.4020107400000006,4
10000,-2.3747389400000003,4
10100,-2.3321314800000006,4
10200,-2.2881314800000006,4
10300,-2.289529800000001,4
10400,-2.2660496400000008,4
10500,-2.2410517200000006,4
10600,-2.201051720000001,4
10700,-2.1759856400000004,4
10800,-2.1613657800000006,4
10900,-2.1253657800000005,4
11000,-2.1039544800000005,4
11100,-2.0856018000000005,4
11200,-2.0556245200000007,4
11300,-2.021624540000001,4
11400,-1.9863065400000008,4
11500,-1.976153180000001,4
11600,-1.940152840000001,4
11700,-1.908152840000001,4
11800,-1.874152840000001,4
11900,-1.845222740000001,4
12000,-1.821222740000001,4
12100,-1.795651480000001,4
12200,-1.776768600000001,4
12300,-1.764768600000001,4
12400,-1.731392820000001,4
12500,-1.7033927200000007,4
12600,-1.6793927200000007,4
12700,-1.6300900800000007,4
12800,-1.5874434200000007,4
12900,-1.5694483400000008,4
13000,-1.535448340000001,4
13100,-1.4914483400000007,4
13200,-1.4554483200000006,4
13300,-1.4482330800000005,4
13400,-1.4261091400000006,4
13500,-1.4041090400000003,4
13600,-1.3901082400000004,4
13700,-1.3781082400000002,4
13800,-1.3721082400000004,4
13900,-1.3481082400000004,4
14000,-1.3241082400000006,4
14100,-1.3186716200000004,4
14200,-1.3135780600000004,4
14300,-1.3040299400000004,4
14400,-1.2827451600000004,4
14500,-1.2628025000000005,4
14600,-1.2348023400000003,4
14700,-1.2107934800000004,4
14800,-1.2101704200000003,4
14900,-1.2081704200000005,4
15000,-1.1746630600000005,4
15100,-1.1712705000000005,4
15200,-1.1392101600000004,4
15300,-1.1172101600000004,4
15400,-1.0761287600000002,4
15500,-1.0539788600000002,4
15600,-1.0459788600000004,4
15700,-1.0227792600000003,4
15800,-0.9967793800000005,4
15900,-0.9867793800000005,4
16000,-0.9867793800000004,4
16100,-0.9818063800000004,4
16200,-0.9707771600000005,4
16300,-0.9667770000000004,4
16400,-0.9627770000000004,4
16500,-0.9396060000000004,4
16600,-0.9296063400000004,4
16700,-0.9136063400000005,4
16800,-0.9006414000000005,4
16900,-0.8919137000000004,4
17000,-0.8779485600000003,4
17100,-0.8559472200000003,4
17200,-0.8261729800000003,4
17213,-0.8181729800000003,4
17313,-0.7997095400000003,4
17413,-0.7711374000000003,4
17513,-0.7591374000000003,4
17613,-0.7661843200000003,4
17713,-0.7788309800000003,4
17813,-0.7647543000000001,4
17913,-0.7567542400000001,4
18013,-0.7527542400000001,4
18113,-0.7259151800000001,4
18213,-0.7102548800000001,4
18313,-0.7063787400000002,4
18413,-0.7042815600000002,4
18513,-0.6755445000000002,4
18613,-0.6615445000000002,4
18713,-0.6347592800000003,4
18813,-0.6063139400000003,4
18854,-0.6043139400000003,4
18954,-0.5989872200000003,4
19054,-0.5908215000000002,4
19154,-0.5808215000000002,4
19254,-0.5601062800000001,4
19354,-0.54077058,4
19454,-0.5367707400000001,4
19554,-0.5324431200000002,4
19654,-0.5133254000000003,4
19754,-0.4846730600000002,4
19854,-0.5007249200000002,4
19954,-0.4947176200000002,4
20054,-0.4904483600000002,4
20154,-0.4824483600000002,4
20254,-0.4892336600000001,4
20354,-0.48685172000000015,4
20454,-0.4513193600000001,4
20554,-0.4465189600000002,4
20654,-0.4445189600000002,4
20754,-0.40520328000000005,4
20854,-0.393203,4
20954,-0.37745336,4
21054,-0.37972442,4
21154,-0.36352774,4
21254,-0.347114,4
21354,-0.34643838,4
21454,-0.34371627999999993,4
21554,-0.32252013999999996,4
21654,-0.32348386,4
21754,-0.31868025999999994,4
21761,-0.3246454,4
21861,-0.32453195999999995,4
21961,-0.30836171999999995,4
22061,-0.30036162,4
22161,-0.30742206,4
22261,-0.32430406,4
22361,-0.31467756,4
22461,-0.3129066000000001,4
22561,-0.29984390000000005,4
22661,-0.29391970000000006,4
22761,-0.27072866000000007,4
22861,-0.24131056000000004,4
22961,-0.25014956000000005,4
23061,-0.24867272,4
23161,-0.24463970000000002,4
23261,-0.23673697999999999,4
23361,-0.24747484000000003,4
23461,-0.24147484000000002,4
23561,-0.2442445,4
23572,-0.26868984,4
23672,-0.25969706,4
23772,-0.25369704,4
23872,-0.24362662000000002,4
23972,-0.22096496000000002,4
23994,-0.22696496000000005,4
24094,-0.24055442000000005,4
24194,-0.2305294600000001,4
24294,-0.20628566000000007,4
24394,-0.19083160000000007,4
24494,-0.1903767400000001,4
24594,-0.18667628000000006,4
24694,-0.1866829000000001,4
24794,-0.1766663400000001,4
24894,-0.14314722000000007,4
24994,-0.1409804400000001,4
25094,-0.13511556000000008,4
25194,-0.1526396600000001,4
25294,-0.14863334000000003,4
25394,-0.1465911600000001,4
25494,-0.14615720000000007,4
25594,-0.13229386000000007,4
25694,-0.13501112000000007,4
25794,-0.13697190000000006,4
25894,-0.12588364000000016,4
25994,-0.13229724000000015,4
26094,-0.1322972400000001,4
26194,-0.10715150000000004,4
26294,-0.12622358000000014,4
26394,-0.10202698000000007,4
26494,-0.08065152,4
26594,-0.04903470000000001,4
26694,-0.04478603999999999,4
26794,-0.04824466000000001,4
26894,-0.025690659999999994,4
26994,0.00028612000000000255,4
27007,-0.009404119999999998,4
27010,-0.02903062,4
27110,-0.011529620000000013,4
27210,-0.0024125199999999935,4
27310,0.005857080000000003,4
27410,0.0001063599999999807,4
27510,0.001578079999999993,4
27610,0.005827699999999989,4
27710,0.004752939999999972,4
27810,0.028634539999999986,4
27910,0.028789580000000006,4
28010,0.04748850000000002,4
28066,0.0314885,4
28166,0.03347294000000001,4
28266,0.05002031999999998,4
28366,0.05502753999999998,4
28466,0.057027519999999964,4
28566,0.06472563999999997,4
28616,0.03606397999999998,4
28620,0.036063979999999954,4
28720,0.05391147999999994,4
28820,0.06467283999999995,4
28920,0.04722681999999996,4
29020,0.036964899999999974,4
29120,0.06413167999999998,4
29220,0.08643013999999999,4
29320,0.09256605999999998,4
29420,0.09315879999999999,4
29520,0.07473214,4
29620,0.08082796000000002,4
29720,0.09193573999999999,4
29820,0.09752054,4
29920,0.10154526,4
30020,0.13542247999999998,4
30120,0.13149774,4
30220,0.13923381999999998,4
30320,0.16474725999999998,4
30420,0.19101681999999998,4
30520,0.22189181999999996,4
30620,0.25699748,4
30720,0.28203115999999995,4
30796,0.24616332,4
30896,0.25440489999999993,4
30996,0.26194039999999996,4
31096,0.2525367,4
31196,0.23892114,4
31296,0.24826462000000005,4
31323,0.21377876000000004,4
31423,0.20756064000000002,4
