#{"t_start": 1679334500.790184, "env_id": null}
r,l,t
-4.032466,100,0.058709
-4.6,100,0.100755
-5.298117,100,0.142867
-4.5,100,0.184793
-4.2,100,0.226632
-4.2,100,0.26802
-4.648974,100,0.309747
-4.869139,100,0.351545
-4.899947,100,0.394498
-3.9997,100,0.437129
-4.119924,100,0.495808
-4.79998,100,0.538085
-4.7,100,0.580455
-5.3,100,0.622764
-4.3,100,0.665709
-4.3,100,0.707511
-5.2,100,0.749396
-5.5,100,0.791384
-5.391255,100,0.834519
-4.7,100,0.876657
-3.9,100,1.482045
-3.7,100,1.524101
-3.388496,100,1.566308
-3.161335,100,1.608005
-3.4,100,1.649783
-5.6,100,1.692162
-4.9,100,1.73458
-4.199999,100,1.776504
-4.399126,100,1.818123
-4.0,100,1.860376
-4.4,100,1.914119
-4.49999,100,1.956197
-4.3,100,1.99821
-4.5,100,2.040379
-5.4,100,2.082553
-4.2,100,2.124554
-3.623799,100,2.166252
-4.5,100,2.208532
-3.6,100,2.250077
-3.5,100,2.292227
-3.79741,100,2.903572
-3.7,100,2.945231
-3.471787,100,2.986431
-3.5,100,3.028157
-2.275378,100,3.069896
-2.389113,100,3.111657
-3.264614,100,3.153336
-3.170237,100,3.19504
-2.371852,100,3.236748
-2.615812,100,3.278823
-3.0,100,3.332545
-3.8,100,3.374524
-2.130084,100,3.416124
-3.173761,100,3.457628
-3.049896,100,3.499747
-3.6,100,3.541543
-3.153304,100,3.583629
-2.730987,100,3.62551
-3.4,100,3.667443
-2.170565,100,3.709047
-2.217634,100,3.763325
-1.962947,100,4.359943
-2.999999,100,4.402694
-2.7659,100,4.445219
-2.099999,100,4.486698
-2.9,100,4.5281
-2.9,100,4.569428
-2.9,100,4.610769
-2.493621,100,4.65381
-2.6,100,4.695462
-2.778556,100,4.749382
-2.344144,100,4.791058
-2.0,100,4.833403
-2.768789,100,4.874982
-2.5,100,4.916483
-2.3,100,4.957779
-2.599984,100,4.999113
-2.4,100,5.040705
-2.199754,100,5.082506
-2.7,100,5.124408
-3.5,100,5.178861
-3.0,100,5.778534
-1.260254,100,5.819969
-1.9,100,5.861487
-1.9,100,5.902991
-2.2,100,5.944544
-1.8,100,5.985897
-1.7,100,6.027622
-2.4,100,6.069315
-2.3,100,6.111042
