#{"t_start": 1679383445.2781777, "env_id": null}
r,l,t
-4.032466,100,0.058529
-4.6,100,0.101206
-5.298117,100,0.14369
-4.5,100,0.185888
-4.2,100,0.229612
-4.2,100,0.271706
-4.648974,100,0.313666
-4.869139,100,0.355743
-4.899947,100,0.397751
-3.9997,100,0.440306
-4.119924,100,0.497392
-4.79998,100,0.54019
-4.7,100,0.582807
-5.3,100,0.625348
-4.3,100,0.66787
-4.3,100,0.710277
-5.2,100,0.752991
-5.5,100,0.795965
-5.391255,100,0.838463
-4.7,100,0.881849
-4.7,100,0.944172
-4.7,100,0.985251
-4.088496,100,1.026556
-4.461335,100,1.068025
-4.2,100,1.109296
-6.4,100,1.151023
-5.8,100,1.192803
-5.299999,100,1.234154
-5.599126,100,1.275494
-4.9,100,1.317051
-5.2,100,1.363393
-5.499994,100,1.404744
-4.9,100,1.446017
-5.6,100,1.487435
-6.7,100,1.528795
-5.1,100,1.570194
-4.423799,100,1.611312
-5.7,100,1.652776
-4.6,100,1.694054
-3.9,100,1.735277
-4.742001,100,1.796779
-4.6,100,1.838002
-5.186161,100,1.879463
-4.6,100,1.921703
-2.975378,100,1.962889
-4.095125,100,2.003805
-4.364614,100,2.044823
-4.570237,100,2.086082
-3.471852,100,2.126842
-4.300611,100,2.168543
-4.5,100,2.214398
-5.5,100,2.257043
-3.930084,100,2.298232
-4.719144,100,2.339501
-5.190901,100,2.38101
-5.1,100,2.42223
-4.253304,100,2.463365
-4.130987,100,2.504373
-5.1,100,2.545573
-3.475519,100,2.586454
-4.117634,100,2.631958
-3.862947,100,2.689148
-4.399999,100,2.730552
-4.1659,100,2.771773
-3.9,100,2.813018
-4.6,100,2.854167
-4.7,100,2.895382
-5.1,100,2.936454
-3.493621,100,2.977225
-4.2,100,3.018105
-4.350358,100,3.063183
-4.344144,100,3.105258
-4.2,100,3.146942
-4.668789,100,3.188364
-4.5,100,3.229757
-4.5,100,3.271539
-3.999984,100,3.313013
-4.2,100,3.354498
-4.399754,100,3.396244
-4.5,100,3.437237
-5.0,100,3.48275
-4.4,100,3.539137
-3.676061,100,3.581454
-4.3,100,3.622906
-4.0,100,3.664022
-4.5,100,3.705514
-3.7,100,3.746364
-3.8,100,3.787362
-4.3,100,3.828542
-4.1,100,3.869781
-2.938167,100,3.914818
-3.512414,100,3.957534
-3.63376,100,3.999066
-4.6,100,4.041619
-3.7,100,4.082607
-4.3,100,4.123737
-3.7,100,4.165127
-2.814297,100,4.206193
-3.5,100,4.247195
-3.19977,100,4.287993
-3.181191,100,4.341046
-3.9,100,4.38235
-4.1,100,4.438393
-3.999963,100,4.480385
-4.0,100,4.521554
-3.8,100,4.562744
-3.7,100,4.603869
-4.399994,100,4.645138
-3.5,100,4.686232
-3.5,100,4.727386
-3.8,100,4.780488
-2.664083,100,4.821495
-3.7,100,4.863019
-3.5,100,4.904436
-3.592331,100,4.945891
-3.499983,100,4.98695
-2.9,100,5.027663
-3.7,100,5.068595
-2.647116,100,5.109365
-3.7,100,5.150114
-3.399993,100,5.202903
-3.7,100,5.243904
-3.2,100,5.300773
-3.3,100,5.342196
-2.799999,100,5.383381
-4.0,100,5.424868
-2.434852,100,5.46593
-2.718442,100,5.507273
-2.5,100,5.548035
-2.8,100,5.588883
-3.5,100,5.641918
-2.999999,100,5.682756
-3.099492,100,5.724516
-2.793803,100,5.765564
-3.399995,100,5.807243
-3.09996,100,5.848289
-3.9,100,5.889534
-3.8,100,5.931345
-3.3,100,5.972484
-3.4,100,6.013273
-2.766336,100,6.065899
-3.1,100,6.106749
-3.6,100,6.148259
-3.735761,100,6.204468
-2.202867,100,6.246035
-2.899992,100,6.286774
-3.099556,100,6.327862
-3.083144,100,6.368701
-3.6,100,6.409697
-1.476854,100,6.450106
-3.5,100,6.502932
-2.396983,100,6.543855
-3.5,100,6.585548
-2.445683,100,6.626976
-2.9,100,6.668525
-3.1,100,6.709695
-2.64002,100,6.750634
-2.9,100,6.791565
-3.7,100,6.832729
-3.6,100,6.873751
-2.35135,100,6.925849
-2.31411,100,6.966647
-3.499992,100,7.008168
-3.4,100,7.064034
-2.733781,100,7.105357
-3.2,100,7.14645
-2.9,100,7.187133
-3.399759,100,7.22799
-3.799954,100,7.269346
-3.027167,100,7.310603
-3.1,100,7.363744
-2.311288,100,7.404592
-1,13,7.409791
-1.787092,100,7.450978
-1.439985,100,7.492149
-3.0,100,7.533116
-3.09654,100,7.574519
-2.8,100,7.615516
-2.797517,100,7.65641
-2.5,100,7.697233
-3.5,100,7.750213
-2.058046,100,7.791164
-2.116477,100,7.831762
-3.099996,100,7.873027
-3.299992,100,7.914324
-2.379412,100,7.971634
-2.6,100,8.012446
-1.360739,100,8.052886
-2.5,100,8.093296
-2.595967,100,8.13368
-2.167576,100,8.186446
-2.099956,100,8.227136
-2.8,100,8.26783
-1.999755,100,8.308619
-1.853862,100,8.349655
-3.5,100,8.390509
-2.3,100,8.431944
-3.1,100,8.47272
-2.8,100,8.513446
-1.55637,100,8.55376
-2.023277,100,8.606569
-1.981068,100,8.647437
-2.4,100,8.688177
-2.3,100,8.729399
-2.211656,100,8.770403
-3.5,100,8.825985
-2.899999,100,8.867471
-1.023372,100,8.908098
-1.397832,100,8.948368
-2.1,100,8.988897
-1.8,100,9.040722
-3.1,100,9.08174
-2.1,100,9.122305
-2.5,100,9.163269
-2.6,100,9.204202
-2.499999,100,9.245061
-1,11,9.249468
-1,11,9.25384
-1.499987,100,9.295387
