#{"t_start": 1679334518.0273898, "env_id": null}
r,l,t
-5.599997,100,0.078049
-3.9,100,0.101125
-4.560138,100,0.124387
-4.15804,100,0.14784
-4.8,100,0.171146
-4.999999,100,0.194441
-4.6,100,0.21792
-5.1,100,0.241323
-4.8,100,0.264749
-5.0,100,0.287993
-4.863592,100,0.330069
-4.4,100,0.344588
-5.2,100,0.359348
-5.799994,100,0.37423
-4.421487,100,0.388892
-4.9,100,0.403548
-4.022247,100,0.417987
-4.699978,100,0.432414
-3.887722,100,0.44716
-5.158229,100,0.46298
-5.694043,100,0.491266
-5.499999,100,0.506264
-3.846694,100,0.520681
-4.9,100,0.535314
-5.6,100,0.550307
-4.6,100,0.565028
-4.4,100,0.579671
-5.837974,100,0.594655
-3.53428,100,0.609334
-5.0,100,0.624089
-3.45234,100,0.642679
-4.599998,100,0.65738
-5.299786,100,0.673347
-4.789265,100,0.688144
-4.636505,100,0.702797
-3.339508,100,0.717299
-5.697414,100,0.73265
-5.2,100,0.747558
-5.499992,100,0.762512
-5.1,100,0.777344
-4.13342,100,0.796243
-3.807142,100,0.811153
-3.707364,100,0.825969
-4.6,100,0.840892
-4.317303,100,0.855654
-4.439934,100,0.876641
-4.7,100,0.90029
-4.899996,100,0.923968
-3.610994,100,0.947572
-5.0,100,0.971134
-4.069675,100,1.010666
-4.8,100,1.03413
-5.035115,100,1.058026
-4.7,100,1.081674
-4.899949,100,1.105016
-5.4,100,1.128982
-5.387819,100,1.152953
-4.402169,100,1.176597
-5.7,100,1.200671
-6.1,100,1.224545
-3.699993,100,1.2535
-3.993231,100,1.276988
-5.3,100,1.300925
-5.3,100,1.324677
-5.6,100,1.348166
-5.4,100,1.371974
-6.0,100,1.396027
-4.9,100,1.419703
-4.66253,100,1.443383
-4.755351,100,1.467213
-5.5,100,1.496279
-4.462677,100,1.520076
-5.8,100,1.543966
-5.1,100,1.567996
-5.8,100,1.591254
-3.450139,100,1.614551
-3.960444,100,1.638412
-4.6,100,1.662096
-5.1,100,1.686074
-4.652313,100,1.70995
-5.269626,100,1.739221
-4.042449,100,1.762857
-5.658748,100,1.786783
-5.4,100,1.810668
-5.146897,100,1.834179
-5.350026,100,1.857126
-5.157452,100,1.88083
-5.2,100,1.904377
-5.2,100,1.927901
-5.533234,100,1.951712
-5.5,100,1.980702
-5.3,100,2.00455
-5.699999,100,2.028416
-4.9,100,2.052084
-4.999096,100,2.075635
-4.801942,100,2.098855
-5.699966,100,2.122718
-4.79218,100,2.14624
-5.3,100,2.169966
-4.9,100,2.193675
-4.515506,100,2.22421
-4.7,100,2.247756
-5.5,100,2.271649
-4.83123,100,2.295528
-4.023944,100,2.319002
-4.9,100,2.34224
-4.60765,100,2.365968
-3.983055,100,2.389503
-4.7,100,2.413306
-5.0,100,2.436995
-5.995184,100,2.466509
-5.4,100,2.490437
-4.4,100,2.514311
-4.4,100,2.538001
-4.602766,100,2.561778
-4.275881,100,2.585016
-4.6,100,2.608706
-4.7,100,2.632639
-4.222758,100,2.656091
-5.3,100,2.680087
-4.6,100,2.709025
-5.2,100,2.732666
-6.0,100,2.756761
-5.4,100,2.780539
-4.8,100,2.804244
-4.484281,100,2.826748
-4.690188,100,2.850629
-3.223117,100,2.874081
-4.800538,100,2.897759
-5.3,100,2.921535
-5.0,100,2.950435
-5.4,100,2.974398
-3.378952,100,2.997986
-3.397521,100,3.021326
-4.4,100,3.044872
-4.7,100,3.067858
-5.3,100,3.091795
-5.4,100,3.115649
-4.8,100,3.139266
