#{"t_start": 1679349299.2864537, "env_id": null}
r,l,t
-119.077127,1500,1.935379
-119.163114,1500,3.601455
-23.527172,306,3.912029
-117.065641,1500,5.506416
-116.641171,1500,9.09626
-108.006567,1500,10.707492
-109.619148,1500,12.229831
-110.697147,1500,13.765006
-103.082756,1500,17.245179
-18.491413,232,17.484197
-80.123866,1219,18.684711
-99.688833,1500,20.277567
-23.142948,351,20.656224
-8.614041,112,20.76302
-42.805079,669,21.477164
-104.767954,1500,22.993471
-39.540978,544,25.533416
-57.021803,955,26.577876
-85.674796,1325,27.928646
-5.317149,102,28.021693
-45.950785,742,28.855374
-35.312248,617,29.483755
-28.877407,470,29.970801
-43.477135,741,30.79669
-9.591569,141,30.937747
-39.50093,674,31.652363
-19.708474,342,31.981211
-4.066927,72,34.055176
-16.759744,362,34.407728
-17.487083,351,34.817829
-8.306625,149,35.018131
-22.643942,356,35.400812
-44.554363,840,36.270942
-19.387512,392,36.681096
-25.077841,416,37.117312
-1.440274,21,37.147623
-20.522905,412,37.580944
-5.13181,104,37.689662
-61.771347,1088,38.777324
-34.337731,590,39.357159
-35.537749,576,39.991391
-3.081445,61,40.045424
-3.261354,96,40.129158
-18.295435,334,42.405748
-6.704066,108,42.512242
-11.503509,219,42.834986
-4.734415,97,42.923115
-1.231041,46,42.964305
-6.706082,127,43.091353
-4.388118,86,43.212256
-10.709907,227,43.455281
-1.443946,26,43.47816
-4.235302,82,43.565902
-31.250947,635,44.436985
-3.092026,83,44.558082
-6.487252,172,44.825933
-0.29446,27,44.864886
-0.324447,20,44.893965
-6.033606,80,45.009242
-11.309004,240,45.591728
-5.029968,116,45.758363
-6.8055,161,45.987183
-3.184338,40,46.049264
-2.117741,63,46.142179
-0.889823,28,46.182748
-8.521744,134,46.373078
-11.348959,236,46.668019
-8.711158,161,46.866284
-11.695982,206,48.408569
-4.683986,110,48.578743
-19.241134,434,49.211378
-10.895454,188,49.433502
-2.751609,63,49.495141
-5.936036,106,49.824
-16.179583,360,50.175826
-2.104058,24,50.530166
-13.952906,242,50.882661
-4.003422,65,50.941708
-18.562597,341,51.656108
-38.168002,726,52.68688
-1.012095,36,55.023292
-5.478969,98,55.119901
-3.086221,67,55.616534
-2.388896,21,55.651544
-1.360951,11,55.668151
-3.944653,53,55.744632
-18.546669,466,56.38085
-2.679027,28,56.406088
-10.816332,211,56.639491
-0.621961,11,56.649566
-1.99816,19,56.666683
-7.419625,125,56.789334
-0.769556,11,56.799139
-0.433444,68,58.390795
-10.702083,191,58.640289
0.07674,10,58.655262
-1.386308,18,58.677693
-0.398867,13,58.693353
-3.828352,80,58.794042
-2.248186,51,58.856294
-2.672373,71,58.936853
-3.399479,44,59.000122
-0.604891,50,59.043791
-5.355109,89,59.121442
0.127054,15,59.134569
-0.501652,29,59.159634
-0.918463,20,59.176699
-2.94112,41,59.212221
-2.343054,24,59.236024
-2.303437,37,59.273519
-7.22292,162,59.53374
-0.859778,19,59.557442
-0.719292,25,59.587657
-2.312468,25,59.618334
-2.122911,58,59.687714
-2.521598,71,59.77324
-3.00918,39,59.859436
-1.850548,18,59.887027
-5.232613,123,60.044518
-1.695816,30,60.0813
-3.17441,40,60.131108
-11.686098,228,60.418151
-5.40703,72,60.514225
-0.823207,31,60.552836
-1.17557,28,60.586306
-1.537418,32,60.624776
-4.248241,78,60.719609
-4.286496,60,60.787838
-1.899953,21,60.903853
-3.306943,66,60.986353
-2.620351,56,61.05464
-2.548383,38,61.087773
-1.461414,21,61.107879
-5.011442,84,61.202106
-2.025846,28,61.227344
-0.663248,11,61.236973
-1.776634,38,61.290817
-6.189679,87,61.417713
-3.072725,77,61.486787
-1.197589,12,61.49718
-7.427975,123,61.646898
-0.852549,32,61.683285
-2.97939,69,61.752583
-1.432226,60,61.835196
-0.86244,27,61.86236
-2.314424,27,61.889211
-1.589608,35,61.941695
-2.088885,36,61.998195
-0.70334,13,62.020517
-3.258461,49,62.083365
-2.313965,48,62.420295
-1.501961,24,62.494682
-2.828562,48,62.559659
-1.299978,8,62.571802
-1.106752,27,62.609018
-1.376382,41,62.668603
-1.648559,22,62.696624
-3.542055,59,62.773682
-4.999999,59,62.892169
-0.706245,17,62.913592
-1.703807,36,62.95929
-0.47406,52,63.029381
-2.699401,57,63.101272
-2.457822,53,63.16854
-4.031597,69,63.248016
-8.582333,184,63.431213
-5.078796,112,63.528806
-6.422935,94,63.694963
-3.280308,65,63.764416
-0.603097,57,63.829712
-1.851606,45,63.879481
-1.550342,18,63.89531
-1.627895,42,63.931733
-1.274465,13,63.943063
-0.340659,44,63.981253
-5.666234,95,64.079431
-1.999756,21,64.10306
-1.635945,19,64.129163
-3.07712,43,64.190356
-4.741938,92,64.307198
-13.414567,292,64.720292
-11.250685,239,67.410508
-2.982782,50,67.466489
-3.959501,108,67.587772
-1.433901,37,67.637112
-3.827605,75,67.702557
-4.312926,76,67.783514
-2.21529,58,67.858653
-4.540232,80,67.964632
-2.571787,67,68.067204
-1.811808,34,68.118986
-1.529594,50,68.200302
-0.718955,14,68.223646
-4.385062,118,68.395405
-1.399264,40,68.452298
-1.092268,8,68.465007
-1.250836,36,68.515667
-4.180223,114,68.792542
-1.090389,24,68.825663
0.330179,40,68.881073
-0.773618,28,68.920996
-6.247971,108,69.075631
-0.974538,18,69.101488
-3.17955,78,69.208672
0.022548,8,69.220259
-2.0,16,69.243577
-2.255411,54,69.307185
-2.009472,34,69.339131
-2.252822,49,69.400991
-0.947622,22,69.428538
-1.166285,36,69.476876
-1.598136,30,69.521092
-2.060625,37,69.557329
-3.330399,79,69.627114
-1.148593,28,69.651137
-7.489443,192,69.857931
-1.298151,15,69.871171
-0.230035,25,69.892926
-1.138488,16,69.906792
-1.03499,54,70.025155
-1.556487,29,70.061662
-3.984404,63,70.142906
-2.585145,30,70.183353
-2.323257,29,70.221138
-0.862106,14,70.238553
-1.23511,20,70.263284
-0.074886,18,70.285643
-5.623719,112,70.424826
-2.71863,64,70.504288
-1.840128,40,70.553171
-1.499616,16,70.572929
-0.497844,24,70.603449
-2.615258,45,70.656499
-0.27429,22,70.677327
-2.050669,26,70.700881
-1.420711,20,70.718514
-2.345516,31,70.74596
-1.719743,44,70.78621
-5.886835,110,71.077692
-4.191487,98,71.207956
-1.568425,12,71.218465
-1.630117,20,71.235458
-2.972616,58,71.290707
-3.314619,61,71.462107
-1.361335,77,71.558146
-2.423022,58,71.62805
-4.416128,64,71.70502
-0.866082,20,71.729117
-2.559388,45,71.782543
-0.337687,22,71.809093
-4.959746,122,71.966576
-1.170956,14,72.008334
-2.385623,66,72.091135
-1.514604,17,72.106658
-3.393498,51,72.152757
-2.870215,60,72.229482
-3.034049,54,72.303666
-1.713532,30,72.348981
-0.618295,11,72.365997
-2.707648,45,72.431357
-2.724747,41,72.487503
-1.522416,31,72.530526
-3.511786,63,72.628611
-1.867476,24,72.661086
-5.66606,119,72.798922
-1.854509,18,72.815077
0.71051,12,72.825887
-1.636594,62,72.880975
-0.87805,20,72.898721
-2.481975,34,72.929154
-1.256885,30,72.955819
-5.688447,95,73.049168
-2.041807,22,73.068919
0.049176,28,73.093948
-1.930616,35,73.126932
-2.187419,38,73.1603
0.179372,18,73.181027
-2.684938,45,73.235958
-4.600243,75,73.302807
-2.923447,42,73.339902
-2.347387,40,73.378158
-1.255962,20,73.407004
-0.764093,24,73.435158
-4.02284,98,73.523856
-0.164868,24,73.545042
-2.859087,58,73.616983
-0.297634,26,73.644397
-4.395329,66,74.03741
-2.883572,46,74.10205
-2.687957,62,74.193158
-0.037676,11,74.203122
-3.322938,66,74.288148
-5.440174,132,74.410233
-1.852286,43,74.465194
-4.444157,92,74.623942
-4.668035,81,74.737147
-2.321759,28,74.775589
-1.239095,61,74.843476
-3.262739,69,74.908273
-0.117321,20,74.926517
-2.256858,48,74.990661
-7.598377,143,75.129288
-0.894242,68,75.189756
-1.113619,38,75.296541
-0.75876,17,75.32394
-2.993363,73,75.421433
-2.376167,39,78.119943
-0.881078,31,78.154001
-2.303898,41,78.205467
-0.316774,20,78.22422
-1.490326,14,78.236951
-2.139972,51,78.300765
-1.089455,18,78.325858
-1.699972,18,78.342153
-0.488636,27,78.366803
-1.899959,20,78.384766
-1.308914,25,78.40852
-1.403104,48,78.460625
-2.987924,63,78.516272
-4.292814,146,78.644487
-3.059636,52,78.710799
-0.537331,58,78.771177
-1.2,11,78.780746
-3.489296,55,78.831327
-1.854142,46,78.871536
-3.39478,51,78.921914
-0.491284,34,78.964422
-1.201736,24,79.021149
-1.56521,21,79.048286
-0.866568,14,79.060639
-0.515621,18,79.083524
-2.452377,43,79.194345
-1.104513,22,79.226938
-1.379645,24,79.263505
-3.907528,64,79.339178
-2.921719,35,79.387576
-1.7,17,79.409614
-2.799898,31,79.437247
-1.729175,32,79.46496
-1.665,12,79.475504
-0.110388,12,79.486006
-1.218238,12,79.49818
-2.429305,40,79.547755
-2.55822,38,79.581623
-5.063146,97,79.701211
-1.445256,26,79.738221
-1.478203,37,79.794137
-1.700972,32,79.847088
-2.493965,40,79.910097
-3.450674,59,79.970417
-3.371526,40,80.019333
-3.098205,74,80.102683
-3.253267,100,80.190046
-1.801552,27,80.213423
-1.204624,28,80.52205
-3.097875,65,80.588633
-1.05665,20,80.614936
-4.494727,65,80.749151
-1.900867,28,80.791253
-4.299832,63,80.862514
-2.410208,42,80.916888
-2.064326,38,80.956886
0.124663,21,80.975981
-6.664601,152,81.118962
-0.954203,26,81.14154
-0.42876,29,81.167168
-2.046186,31,81.194421
-0.363412,11,81.205376
-0.746282,19,81.226375
-1.163793,28,81.262106
-2.455123,32,81.302517
-3.01924,50,81.366874
-0.470461,13,81.383144
-1.399519,8,81.393204
-1.831512,19,81.416599
-1.8829,21,81.442975
-4.112938,59,81.516218
-2.756505,52,81.582668
-1.997767,27,81.615804
-2.396133,32,81.655363
-1.808243,44,81.709974
-0.885881,23,82.072022
-3.520988,60,82.168936
-1.111504,14,82.187063
-2.637942,54,82.260395
-1.307182,29,82.300978
0.198391,20,82.327951
-1.873165,16,82.349177
-1.106603,16,82.369455
-0.382387,15,82.388614
-2.032424,29,82.427295
-2.757843,31,82.466629
-0.618655,26,82.499494
-1.2,8,82.509837
-4.846305,90,82.628686
-1.000896,11,82.642453
-3.888519,117,82.795964
-1.699842,14,82.813867
-1.838076,42,82.866801
