#{"t_start": 1677961218.7833986, "env_id": null}
r,l,t
-15.499997,300,0.185098
-15.912806,300,0.323289
-13.296278,300,0.46946
-14.5,300,0.623846
-14.699992,300,0.763169
-14.8,300,0.902069
-14.841931,300,1.672014
-12.15937,300,1.809571
-10.789567,300,1.945396
-11.6,300,2.081779
-11.9,300,2.230473
-10.902138,300,2.367322
-12.984421,300,2.504142
-11.538888,300,3.27361
-8.187665,300,3.40992
-9.717861,300,3.548241
-7.773204,300,3.701593
-9.077149,300,3.838041
-8.703749,300,3.974263
-9.227343,300,4.110041
-8.021205,300,4.869131
-5.348558,300,5.004499
-7.0,300,5.139211
-6.1,300,5.285208
-7.499909,300,5.42083
-8.499984,300,5.556156
-5.82868,300,5.706915
-6.6,300,6.454099
-4.38779,300,6.588088
-4.809213,300,6.722764
-4.2,300,6.870757
-5.2,300,7.006017
-5.199997,300,7.141365
-5.846405,300,7.288506
-3.464036,300,8.041013
-4.7,300,8.17513
-3.929241,300,8.321227
-4.8,300,8.457371
-3.7,300,8.590554
-3.8,300,8.723966
-4.6,300,9.482849
-2.6,300,9.616587
-2.6,300,9.751241
-3.322214,300,9.897991
-3.5,300,10.033163
-3.7,300,10.167869
-3.512462,300,10.313812
-3.6,300,11.050841
-2.642625,300,11.182244
