#{"t_start": 1679348876.7502508, "env_id": null}
r,l,t
-111.147972,1500,0.419246
-118.812187,1500,0.714471
-119.317216,1500,1.006896
-113.558636,1500,1.295623
-118.630745,1500,1.589267
-120.867437,1500,1.877971
-118.143108,1500,2.169869
-116.475294,1500,2.542813
-121.092694,1500,2.836202
-118.427436,1500,3.128453
-66.803607,867,3.299573
-101.548483,1275,3.549367
-117.950922,1500,3.841012
-13.460808,178,3.874832
-116.631107,1500,4.174682
-106.255652,1377,4.441172
-115.798669,1500,4.734997
-109.44232,1500,5.024975
-3.21175,31,5.030874
-70.267326,907,5.213843
-115.070185,1500,5.51395
-119.098759,1500,5.804217
-120.153118,1500,6.097306
-114.656655,1500,6.387841
-63.196791,841,6.552814
-110.687029,1500,6.844685
-117.402425,1500,7.175815
-0.518558,16,7.17884
-114.887737,1500,7.497518
-116.309004,1500,7.794711
-119.963919,1500,8.086898
-55.411922,718,8.228989
-115.634774,1500,8.523658
-31.578751,388,8.598496
-117.036529,1500,8.900637
-120.632175,1500,9.194175
-118.069912,1500,9.507706
-114.821214,1500,9.836117
-118.413463,1500,10.163395
-120.230818,1500,10.984777
-109.508667,1500,12.09163
-105.632116,1500,13.342908
-101.354578,1500,14.683127
-104.70976,1500,16.153042
-105.193209,1500,17.414952
-100.446457,1500,18.62961
-109.297445,1500,19.948234
-99.846929,1500,21.190007
-72.848214,1055,22.069523
-12.354,185,22.223348
-1.619822,38,22.253371
-46.854155,691,22.904383
-38.36464,596,23.431229
-47.70193,699,24.056827
-33.946046,478,24.558708
-34.338627,496,24.969686
-9.684402,187,25.200675
-80.253276,1263,26.366109
-93.814498,1500,27.786168
-52.00139,859,28.678764
-1.93581,27,28.700553
-24.269362,372,29.07287
-25.000164,373,29.401406
-36.039004,597,29.976843
-52.413592,862,30.7054
-44.913319,729,31.381704
-9.220078,168,31.516674
-54.662964,914,32.381657
-6.009382,93,32.459959
-94.290559,1470,33.786168
-20.950591,401,34.222429
-1.664773,18,34.238529
-24.074582,408,34.682051
-63.070154,981,35.594296
-1.499526,8,35.601549
-18.22696,286,35.931671
-62.104458,948,36.84284
-1.38682,15,36.861651
-53.037931,889,37.780364
-13.934282,237,38.037574
-8.229556,143,38.195529
-0.319887,28,38.219352
-11.940749,163,38.357775
-6.995134,122,38.460211
-25.259487,480,39.050115
-45.086113,775,39.820789
-60.58077,1105,40.908642
-0.270437,21,40.942959
-16.636197,271,41.172955
-1.6,8,41.179688
-0.348766,30,41.203535
-15.088846,181,41.35276
-29.792585,546,41.860611
-68.420138,1170,43.000536
-11.219144,194,43.163476
-11.271298,214,43.344562
-87.103836,1500,44.745564
-2.830147,54,44.792143
