#{"t_start": 1679334518.030911, "env_id": null}
r,l,t
-4.632466,100,0.076442
-5.199999,100,0.102295
-5.3,100,0.128005
-4.521998,100,0.153729
-5.3979,100,0.179665
-3.285896,100,0.205158
-4.6,100,0.230767
-4.414028,100,0.256464
-5.4,100,0.282523
-4.6,100,0.308227
-5.099044,100,0.356684
-4.2,100,0.382613
-4.9,100,0.408736
-4.736189,100,0.434973
-4.798238,100,0.46102
-5.6,100,0.485182
-4.799878,100,0.509512
-6.4,100,0.536184
-5.0,100,0.562377
-5.1,100,0.588526
-5.5,100,0.620648
-5.0,100,0.646819
-4.815484,100,0.672886
-4.9,100,0.699011
-5.5,100,0.7253
-5.162288,100,0.751682
-4.3,100,0.777772
-3.680885,100,0.803885
-4.150848,100,0.829944
-4.6,100,0.855965
-4.507883,100,0.885034
-4.948167,100,0.908607
-3.8,100,0.932127
-5.6,100,0.955815
-5.1,100,0.978974
-3.889597,100,1.001986
-5.3,100,1.025727
-3.83658,100,1.049463
-5.4,100,1.073272
-4.680267,100,1.097001
-4.874344,100,1.126154
-4.617377,100,1.149637
-5.072493,100,1.173272
-5.4,100,1.197182
-4.548733,100,1.221024
-5.1,100,1.244215
-4.6,100,1.26782
-4.577099,100,1.291576
-4.689148,100,1.315506
-4.7,100,1.339312
-4.9,100,1.368512
-5.645111,100,1.392258
-4.7,100,1.4159
-4.354191,100,1.439349
-4.746947,100,1.463284
-4.13314,100,1.486788
-3.7,100,1.510256
-4.8,100,1.53403
-4.345779,100,1.557727
-4.153686,100,1.581492
-4.000155,100,1.611029
-3.8,100,1.634437
-3.616111,100,1.658062
-5.3,100,1.682039
-4.9,100,1.705933
-5.6,100,1.729431
-4.888646,100,1.753385
-4.198724,100,1.777184
-4.5,100,1.801145
-4.209253,100,1.824743
-5.199811,100,1.864375
-4.499998,100,1.887911
-4.007394,100,1.911616
-4.2,100,1.934946
-4.709841,100,1.95821
-5.199995,100,1.982068
-4.2,100,2.005672
-5.1,100,2.029301
-5.30129,100,2.052934
-5.099872,100,2.076648
-4.5,100,2.105495
-4.4,100,2.128843
-5.7,100,2.152645
-4.838,100,2.176256
-4.9,100,2.199526
-5.4,100,2.223215
-5.3,100,2.247072
-4.2,100,2.27059
-5.124952,100,2.294607
-5.263391,100,2.318272
-5.2,100,2.347151
-4.9,100,2.370766
-5.1,100,2.394501
-5.329185,100,2.41848
-4.662776,100,2.441333
-5.5,100,2.465518
-4.115789,100,2.489555
-4.443021,100,2.513322
-3.5,100,2.536752
-5.2,100,2.56043
-4.622939,100,2.590358
