#{"t_start": 1679348912.263978, "env_id": null}
r,l,t
-2.532044,22,0.030848
-5.049672,62,0.06242
-2.785784,48,0.087255
-6.198376,103,0.14015
-11.829598,169,0.227646
-26.462916,365,0.416181
-32.035281,481,0.698908
-2.15735,41,0.720501
-29.836006,393,0.928628
-44.095922,522,1.210238
-14.357247,193,1.31279
-15.446599,184,1.410647
-87.059179,1235,2.156633
-86.052372,1045,2.793869
-1.231932,7,2.79768
-14.712691,221,2.9811
-34.839972,464,3.252373
-22.154451,258,3.387806
-3.537118,76,3.427346
-0.661963,25,3.440577
-19.855148,293,6.029737
-7.472598,92,6.08285
-11.86004,160,6.173364
-0.210564,14,6.182229
-1.695802,16,6.191325
-2.33764,21,6.203768
-0.451707,13,6.211608
-7.583206,91,6.263232
-0.766727,29,6.279768
-20.170744,271,6.43401
-0.401163,23,6.446905
0.227521,10,6.452665
-27.73177,451,6.754861
-3.993281,61,6.826148
-9.195477,144,6.989431
-11.875326,146,7.075827
-4.809205,67,7.111976
0.075349,16,7.120386
-8.62713,112,7.180008
-17.55428,234,7.340967
-4.406075,69,7.377571
-26.086381,327,7.552284
-8.416424,148,7.631071
-61.167114,877,8.230845
-31.963357,438,8.500476
-8.358499,116,8.619247
-1.283997,24,8.651988
-5.36159,90,8.730104
-0.746183,14,8.737403
-23.51196,324,8.905584
-0.906649,15,8.913547
-1.454559,22,8.925053
-0.313751,18,8.934372
-2.187491,26,8.947992
-4.382765,69,8.983821
-20.119524,259,9.136051
-21.906183,384,9.344739
-5.529476,75,9.383712
-48.922013,663,9.860952
-0.880663,32,9.895427
-5.417064,119,10.022381
-6.54947,74,12.507828
-27.035059,393,12.736742
-1.698684,12,12.743848
-5.684476,88,12.793412
-9.942197,159,12.89539
-32.189897,435,13.182705
-15.064847,219,13.300885
-16.141895,219,13.418622
-10.24443,150,13.524409
-0.728176,36,13.543664
-38.82606,531,14.151914
-11.090862,149,14.302014
-0.587945,15,14.318331
-2.849309,54,14.37613
-6.871082,107,14.522233
-11.083421,141,14.715753
-2.193728,25,14.761098
-5.668102,89,14.90214
-54.43505,774,15.778026
-5.925723,92,15.882297
-1.081667,15,15.898585
-5.754064,93,16.005693
-2.119423,36,16.038618
-20.343103,280,16.260552
-42.275255,592,16.975385
-11.850792,148,17.130304
-19.490063,296,17.483522
-0.266165,18,17.509054
-0.955582,12,17.531621
-1.200776,8,17.535862
-2.784851,30,17.583956
-0.84755,28,17.631103
-1.47707,19,17.673242
-1.877341,18,17.698953
-9.919156,161,17.916376
-5.945328,64,17.982442
-9.668463,134,18.14827
-1.7,10,18.161817
-21.032827,263,18.529559
-13.806996,217,23.633689
-5.907156,69,23.715536
-0.885065,14,23.731501
-1.348068,38,23.777072
-2.346452,39,23.823515
-0.488041,27,23.851073
-13.17867,211,24.100746
-2.520803,32,24.131796
-1.866977,16,24.152594
-5.369055,86,24.257746
-0.031871,26,24.287566
-0.772493,24,24.311625
-1.350542,17,24.332393
0.121148,20,24.355467
-0.381355,17,24.376861
-0.52444,16,24.393598
-4.736152,47,24.446182
-1.471579,12,24.456653
-1.348327,17,24.474451
-0.562892,23,24.486814
-14.909109,216,24.602855
-1.244002,14,24.610257
-7.09406,87,24.74544
0.688433,19,24.779466
1.053448,27,24.809412
-1.846908,23,24.821287
0.47668,27,24.851332
-2.649555,49,24.90658
-1.618432,29,24.93791
0.590489,17,24.962961
-1.5,6,24.966156
-2.023772,46,25.006363
-1.777947,37,25.041734
-11.473416,189,25.34265
-0.481819,30,25.38225
-5.760643,79,25.483893
-2.020026,29,25.515311
-1.632658,10,25.520492
-8.233801,122,25.646831
-10.963457,197,25.883856
-4.727772,92,25.980624
-3.907641,72,26.058566
-0.607588,11,26.072475
-6.277855,94,26.187709
-13.886657,192,26.426536
-1.262963,23,26.45477
-2.599996,21,26.474006
-2.463098,20,26.543539
-8.342816,128,26.756897
-0.701566,13,26.764012
-2.915725,45,26.844662
-3.469026,78,26.962607
-7.995159,98,27.127401
-2.385353,31,27.181519
-0.67518,18,27.20729
-2.003729,17,27.232563
-0.111351,10,27.254202
0.000634,12,27.260513
-1.613085,21,27.30412
-0.421587,19,27.330192
-1.283182,26,27.376332
1.026639,40,27.445761
-1.548668,15,27.469936
-1.323007,21,27.497208
-1.744634,24,27.542173
-0.376646,18,27.567947
-1.024151,25,27.609347
-1.688799,23,27.637811
-0.707044,15,27.650088
-8.242683,93,27.748471
0.126963,16,27.773335
-3.064086,50,27.813434
-0.604768,21,27.840925
-1.519633,28,27.864032
-0.166082,19,27.890565
-1.949129,25,27.912104
-9.94542,192,28.153262
-11.017257,191,28.382641
-5.962015,96,28.53657
-0.919976,22,28.576529
-3.497287,51,28.648199
-13.401688,197,28.95542
-5.541171,77,29.03722
-1.710392,16,29.053823
-1.936448,99,29.164209
-1.027003,16,29.185086
-4.894733,84,29.358447
0.302117,34,29.417407
-1.088337,40,29.475766
-5.705643,67,29.593588
-8.288768,107,29.777195
-2.623299,36,29.836964
-5.000185,91,29.98321
-17.05772,267,30.424768
-3.062634,45,30.496913
-3.470311,56,30.582912
-30.697379,491,31.21144
-0.018465,23,31.236602
