#{"t_start": 1679383445.274252, "env_id": null}
r,l,t
-5.1,100,0.075963
-4.4,100,0.118263
-5.399771,100,0.161178
-5.3,100,0.204245
-4.8,100,0.246691
-4.2,100,0.288697
-4.204616,100,0.330701
-4.396517,100,0.372645
-5.699991,100,0.414801
-4.099918,100,0.457925
-4.517478,100,0.514327
-4.59998,100,0.556899
-4.9,100,0.599453
-4.9,100,0.641727
-4.9,100,0.684415
-4.9,100,0.726747
-4.8,100,0.769435
-4.6,100,0.811769
-4.324731,100,0.854071
-5.9,100,0.897829
-5.0,100,0.95986
-4.7,100,1.002302
-3.059488,100,1.044723
-4.665589,100,1.087454
-4.9,100,1.130242
-4.8,100,1.172862
-4.9,100,1.215421
-5.899999,100,1.258212
-3.598686,100,1.300678
-5.3,100,1.343923
-4.4,100,1.397293
-4.599994,100,1.439544
-4.6,100,1.481922
-4.8,100,1.524157
-4.8,100,1.566695
-4.9,100,1.609591
-4.879095,100,1.652408
-4.3,100,1.695115
-4.5,100,1.737671
-4.8,100,1.781272
-4.742001,100,1.849686
-4.5,100,1.892199
-4.085245,100,1.934601
-4.2,100,1.977073
-3.435193,100,2.0192
-3.976665,100,2.062707
-4.817036,100,2.105219
-4.870237,100,2.147707
-4.571852,100,2.19114
-3.300611,100,2.23382
-3.8,100,2.287432
-4.3,100,2.32969
-3.430084,100,2.371946
-3.739819,100,2.414103
-5.290901,100,2.456354
-4.2,100,2.498302
-3.053304,100,2.540365
-4.305201,100,2.582423
-4.9,100,2.624869
-4.644261,100,2.667819
-3.22393,100,2.721382
-2.701277,100,2.777893
-4.699999,100,2.820343
-3.780639,100,2.862668
-3.699999,100,2.904865
-4.4,100,2.94697
-4.1,100,2.989025
-3.7,100,3.031426
-4.593621,100,3.073748
-3.5,100,3.116116
-3.950358,100,3.169368
-3.283465,100,3.211544
-4.3,100,3.253869
-3.779193,100,3.296152
-3.999929,100,3.33863
-3.1,100,3.380967
-3.999996,100,3.423309
-4.4,100,3.465992
-3.299532,100,3.508259
-2.9,100,3.550562
-4.9,100,3.60544
-3.6,100,3.662248
-3.487296,100,3.704963
-3.5,100,3.747187
-3.2,100,3.789433
-3.5,100,3.83165
-4.4,100,3.874476
-3.6,100,3.916887
-3.7,100,3.959266
-4.5,100,4.001982
-2.709025,100,4.056857
-4.017271,100,4.099517
-2.684579,100,4.141799
-3.6,100,4.18416
-4.4,100,4.226707
-3.7,100,4.26907
-3.2,100,4.311468
-3.507132,100,4.353564
-3.9,100,4.396275
-3.258305,100,4.43859
-2.681191,100,4.492819
-3.7,100,4.53509
-2.2,100,4.591599
-4.399892,100,4.633993
-3.0,100,4.676423
-2.6,100,4.718536
-4.1,100,4.761114
-3.599675,100,4.803259
-3.9,100,4.845457
