#{"t_start": 1679348888.3557203, "env_id": null}
r,l,t
-120.185667,1500,1.174883
-5.652165,71,1.226737
-122.459061,1500,2.642879
-81.549042,986,3.457345
-114.194504,1500,4.867782
-62.30591,780,8.640052
-10.453444,159,8.751332
-102.874666,1500,10.069697
-2.145512,22,10.10452
-2.199977,18,10.117682
-1.439462,32,10.140909
-79.751103,1152,11.055239
-102.991412,1500,12.217954
-75.974871,1069,13.034255
-1.006711,9,13.040726
-1.949109,24,13.057741
-75.34714,1131,17.226491
-10.350379,171,17.404737
-23.833316,398,17.727851
-0.375007,21,17.742383
-14.513988,220,17.894337
-23.035916,321,18.230362
-10.230739,150,18.443758
-33.369137,512,18.856962
-91.658148,1500,20.241365
-1.921418,43,20.272537
-37.27752,585,20.761386
-4.605774,78,20.816527
-12.724282,223,21.061395
-2.791745,78,21.114973
-64.257027,1010,21.961863
-12.932316,207,25.594405
-13.897929,272,25.813669
-7.570872,141,25.944777
-9.892677,165,26.113104
-5.428651,108,26.193612
-1.058093,26,26.212095
-10.744404,220,26.386462
-5.982327,139,26.487107
-7.678445,121,26.574476
-10.984881,193,26.713844
-15.593775,295,26.998593
-13.14899,219,27.14836
-7.384963,103,27.219048
-5.709066,98,27.286219
-4.575247,81,27.34122
-11.199301,194,27.476097
-8.715539,234,27.713346
-4.765118,139,27.841732
-6.687505,128,27.92989
-3.886964,65,27.974096
-0.981415,9,27.980162
-14.309805,281,28.192891
-12.161314,192,28.32591
-2.113123,40,28.353432
-1.605328,19,28.366385
-40.872464,822,29.034311
-11.847856,231,29.225567
-2.874048,46,29.28368
-8.124061,128,29.376798
-16.235587,318,29.607297
-5.7769,111,29.687882
-6.059672,122,29.776285
-25.805187,474,30.317172
-7.46775,114,30.398554
-19.697427,407,34.017772
-1.680111,65,34.064062
-2.125423,53,34.100782
-3.020663,60,34.143327
-7.761257,192,34.388411
-5.680339,102,34.460907
-3.841318,57,34.501245
-3.316034,91,34.577138
-4.505742,116,34.666509
-2.0,23,34.68277
-7.699678,140,34.782488
-1.412967,17,34.794421
-6.708419,130,34.886817
-2.992077,89,34.948911
-3.476376,48,34.982777
-2.348071,62,35.026766
-2.912105,36,35.102511
-1.501744,28,35.13201
-1.865034,20,35.157732
-5.832762,102,35.252505
-4.079332,101,35.324706
-2.120979,45,35.357092
-7.1629,147,35.462293
-3.496294,64,35.507329
-6.101184,106,35.582604
-3.248628,58,35.62454
-2.735232,63,35.669236
-4.219299,80,35.725977
-8.625663,203,35.906264
-4.907795,76,35.959571
-2.933095,64,36.009295
-2.756439,41,36.03732
-0.162142,41,36.065407
-0.915417,14,36.07498
-4.021408,63,36.135326
-1.932131,40,36.195511
-6.703368,138,36.316233
-6.288569,130,36.407012
-1.676897,47,36.440727
-1.281982,8,36.446555
-3.013546,67,36.49683
-1.9,14,36.507511
-10.04672,200,36.655958
-6.628896,143,36.869671
-5.548542,104,37.018839
-5.518065,90,37.119762
-4.490947,115,37.203456
-0.785841,13,37.213436
-2.189014,70,37.265219
-3.817093,91,37.332958
-0.600513,23,37.351138
-1.194458,27,37.371244
-6.550753,146,37.48112
-3.360976,63,37.528892
-7.894989,112,37.61471
-1.063783,18,37.628312
-3.17212,46,37.715738
-8.98825,187,37.884252
-11.619603,232,38.059238
-14.039789,281,38.270866
-7.071725,126,38.36567
-2.638212,47,38.400595
-1.782553,14,38.411387
-2.515316,68,38.462895
-3.917477,79,38.584947
-1.165161,13,38.594969
-2.737848,49,38.631822
-5.538126,100,38.706598
-9.865347,203,38.989872
-4.453214,87,39.115678
-1.701867,56,39.201784
-4.679875,83,39.279416
-0.637651,15,39.29061
-1.645946,42,39.321208
-0.861777,21,42.762431
-3.131494,55,42.803579
-2.955334,78,42.85816
-4.033416,78,42.91554
-2.505421,56,42.95693
-4.436241,115,43.114566
-1.486373,27,43.156411
-1.251764,28,43.17744
-0.837453,48,43.212582
-1.907522,24,43.229495
-3.81336,103,43.311806
-3.099496,55,43.392384
-2.524728,50,43.429022
-1.885229,45,43.460961
-4.149751,73,43.514162
-0.879478,31,43.537117
-4.472658,127,43.629196
-0.819831,9,43.635715
-6.900141,198,43.778277
-2.19878,29,43.799545
-2.559125,64,43.913131
-3.43027,93,44.06668
-1.243526,27,44.10989
-3.895148,99,44.210344
-1.49135,23,44.263167
-5.806886,152,44.375795
-0.913756,8,44.381957
-1.694008,72,44.436178
-0.419664,15,44.447687
-0.956903,22,44.464457
-1.171097,48,44.500647
-1.770412,52,44.538771
-2.068778,20,44.553792
-1.431215,20,44.568683
-2.315034,28,44.589588
-2.814919,61,44.635439
-2.391558,35,44.661666
-2.197039,45,44.695136
-3.91318,64,44.74328
-1.139259,63,44.790147
-0.426696,12,44.798931
-2.399997,34,44.876097
-1.992208,36,44.926188
-4.420338,99,45.064004
-1.644281,42,45.094638
-3.489826,87,45.158575
-0.709523,15,45.169744
-1.664206,39,45.19927
-5.061306,135,45.297592
-0.604503,24,45.315444
-2.156485,71,45.369325
-1.73899,16,45.381307
-6.064025,173,45.511239
0.047622,24,45.529259
-3.499375,50,45.566333
-1.513682,44,45.598646
0.887869,10,45.606628
-3.04432,43,45.638193
-0.796681,14,45.649162
-1.485257,41,45.679363
-2.747044,47,45.754254
-2.216673,31,45.777308
-4.838813,91,45.844821
-1.036461,17,45.857205
-0.843005,18,45.870499
-3.526577,111,45.956687
-1.760774,17,45.969092
-3.625593,72,46.022335
-2.286612,39,46.051092
-0.150383,19,46.064929
