x,y,seed
5000,-4.443373899999999,1
5100,-4.4093739,1
5200,-4.385373899999999,1
5300,-4.33998016,1
5400,-4.3103630399999995,1
5500,-4.27522582,1
5600,-4.26722582,1
5700,-4.2561995800000005,1
5800,-4.193844360000001,1
5900,-4.169844540000001,1
6000,-4.141618,1
6100,-4.09362112,1
6200,-4.04831696,1
6300,-4.028316940000001,1
6400,-3.978186160000001,1
6500,-3.968186120000001,1
6600,-3.930186120000001,1
6700,-3.914186120000001,1
6800,-3.8861861200000014,1
6900,-3.869578660000001,1
7000,-3.8215786600000006,1
7100,-3.787149780000001,1
7200,-3.754167440000001,1
7300,-3.722203120000001,1
7400,-3.7017749400000004,1
7500,-3.645774940000001,1
7600,-3.6197749400000006,1
7700,-3.6037746200000003,1
7800,-3.59577534,1
7900,-3.5639169199999996,1
8000,-3.5319169199999996,1
8100,-3.4999169199999995,1
8200,-3.45591704,1
8213,-3.38591704,1
8313,-3.3619170399999994,1
8413,-3.3468549199999993,1
8513,-3.2928548799999993,1
8613,-3.2302272799999994,1
8713,-3.1742272199999992,1
8813,-3.128227219999999,1
8913,-3.0724990199999995,1
9013,-3.01878654,1
9113,-2.9707865399999998,1
9213,-2.9553508,1
9313,-2.9313508,1
9413,-2.91899746,1
9513,-2.8870301799999996,1
9613,-2.8543499800000003,1
9713,-2.8321647000000003,1
9749,-2.7805549800000002,1
9756,-2.7265427600000005,1
9856,-2.7045427600000003,1
9956,-2.6620879000000004,1
10056,-2.64293316,1
10105,-2.5865502800000004,1
10205,-2.55842822,1
10305,-2.52603318,1
10405,-2.4769671000000004,1
10505,-2.4497809000000004,1
10605,-2.395758660000001,1
10615,-2.361986840000001,1
10715,-2.326323400000001,1
10815,-2.311809800000001,1
10915,-2.2658098200000008,1
11015,-2.2512719000000008,1
11115,-2.2112719400000005,1
11215,-2.19083176,1
11262,-2.1308317600000004,1
11362,-2.1109320800000004,1
11462,-2.05286968,1
11562,-2.0088696800000005,1
11662,-2.00329856,1
11762,-2.0002809000000004,1
11862,-2.0022809000000006,1
11962,-1.9777300600000005,1
12062,-1.9150186000000005,1
12162,-1.8920797600000006,1
12262,-1.8398690400000006,1
12362,-1.7800436200000005,1
12462,-1.7560529800000007,1
12562,-1.7280338000000006,1
12613,-1.6880338000000006,1
12632,-1.6560338000000008,1
12732,-1.6760338000000008,1
12832,-1.6520208800000005,1
12932,-1.6250830000000007,1
12950,-1.6090831400000005,1
13050,-1.6173265400000008,1
13064,-1.5913266000000006,1
13164,-1.5587007600000007,1
13264,-1.5352698200000003,1
13364,-1.5031576400000006,1
13383,-1.4791576400000006,1
13483,-1.4151576400000005,1
13583,-1.4291168400000005,1
13683,-1.3842810000000005,1
13783,-1.3351055000000005,1
13883,-1.2933277400000005,1
13983,-1.2651511800000006,1
14083,-1.2731511800000006,1
14183,-1.2641812600000006,1
