#{"t_start": 1679336364.056658, "env_id": null}
r,l,t
-5.2,100,0.160173
-4.499997,100,0.247243
-3.8,100,0.337523
-3.8,100,0.425539
-3.680731,100,0.513736
-3.3,100,0.600968
-2.1,100,0.691489
-1,18,0.707564
-0.499999,100,0.793266
-1,58,0.843089
-1,68,0.901417
-1,14,0.914325
-1,79,0.999279
-1,13,1.009549
-0.4,100,1.096439
-1,31,1.124544
-0.062156,100,1.210576
-1,37,1.241431
0.28444,100,1.327416
-1,40,1.361636
-1.096778,96,1.447777
-1,86,1.525394
-1,9,1.534019
-1,19,1.555056
-1,61,1.647449
-1,44,1.691221
-1,14,1.703958
-1,56,1.751418
-1,93,1.831467
-1,36,1.864755
-1,70,1.936597
-1,91,2.017019
-1,92,2.095639
-1,9,2.104872
-0.2,100,2.19587
-1,54,2.242916
-1,48,2.284785
-1,56,2.332399
-1,34,2.361863
-1,36,2.392325
-1,78,2.458039
-1,47,2.4995
-1,25,2.521054
-1,19,2.537874
-1,22,2.555881
0,100,2.64107
-1,26,2.663183
-1,31,2.690178
-1,27,2.714742
-1,46,2.756399
-1,49,2.810812
-1,3,2.812449
-1,55,2.861934
-1,27,2.886432
-1,25,2.907896
-1,5,2.912243
-1,17,2.925986
-1,7,2.933187
-1,40,2.968662
-1,98,3.052814
-1,20,3.070124
-1,89,3.147212
-1,42,3.182353
-1,43,3.220346
-1,27,3.242471
-1,67,3.301188
-1,11,3.310228
-1,57,3.35871
-1,13,3.371393
-1,8,3.379294
-1,30,3.405812
-1,82,3.475957
-1,28,3.500647
-1,27,3.52296
-1,40,3.557069
-1,37,3.5878
-1,63,3.6442
-1,55,3.703847
-1,17,3.718833
-1,65,3.805124
-1,45,3.861523
-1,87,3.938261
-1,62,3.99507
-1,33,4.024323
-1,38,4.055501
-1,56,4.104591
-1,11,4.113608
-1,14,4.126065
-1,22,4.144309
-1,75,4.21157
-1,84,4.283289
-1,49,4.326026
-1,81,4.394435
-1,46,4.433538
-1,31,4.45999
-1,33,4.489561
-1,20,4.507161
-1,64,4.565113
-1,69,4.635501
-1,6,4.64267
-1,14,4.653165
-1,81,4.724637
-1,77,4.790421
-1,27,4.813299
-1,89,4.889803
-1,72,4.955288
-1,60,5.008285
-1,22,5.026382
-1,67,5.085011
-1,62,5.140739
-1,44,5.17894
-1,98,5.261432
-1,32,5.29007
-1,75,5.354271
-1,43,5.391309
-1,8,5.39953
-1,79,5.481532
-1,33,5.509958
-1,94,5.5967
-1,28,5.622131
-1,92,5.702804
-1,21,5.721416
-1,89,5.798032
-1,43,5.835529
-1,33,5.876051
-1,83,5.977238
-1,31,6.004818
-1,72,6.070019
-1,28,6.095343
-1,76,6.160598
-1,50,6.203664
-1,79,6.273556
-1,23,6.29538
-1,14,6.306499
-1,94,6.396192
-1,61,6.456374
-1,21,6.47803
-1,56,6.526728
-1,74,6.590105
-1,36,6.620374
-1,61,6.672024
-1,23,6.692421
-1,47,6.731729
-1,49,6.774091
-1,46,6.813045
-1,72,6.875616
-1,72,6.940345
0,100,7.034575
-1,33,7.06195
-1,66,7.120541
-1,69,7.178021
-1,89,7.259699
-1,63,7.324108
-1,40,7.36213
-1,68,7.420655
-1,46,7.462087
-1,20,7.481227
-1,30,7.50851
-1,40,7.543646
-1,56,7.591318
-1,46,7.630328
-1,53,7.67655
-1,15,7.689416
-1,61,7.741184
-1,68,7.815966
-1,44,7.860806
-1,76,7.949413
-1,42,7.989019
-1,61,8.044684
-1,67,8.111329
-1,23,8.136084
-1,79,8.211256
0,100,8.318828
-1,45,8.361373
-1,69,8.422947
-1,78,8.488852
-1,34,8.518355
-1,17,8.532146
-1,62,8.586228
0,100,8.673454
-1,62,8.726188
-1,58,8.776795
-1,35,8.80702
-1,46,8.845869
-1,36,8.876476
-1,19,8.893173
-1,64,8.950915
-1,29,8.982031
-1,63,9.036448
-1,22,9.057061
-1,76,9.123287
-1,73,9.192749
-1,88,9.270764
-1,66,9.32954
-1,20,9.346774
-1,52,9.392414
-1,49,9.43364
-1,39,9.468108
-1,5,9.472523
-1,65,9.528564
-1,74,9.592547
-1,80,9.660554
-1,17,9.674412
-1,51,9.723938
-1,72,9.787453
-1,66,9.844067
-1,45,9.884732
-1,31,9.912525
-1,55,9.96137
-1,59,10.013074
-1,40,10.053182
-1,58,10.108217
-1,16,10.122315
-1,50,10.164981
-1,18,10.181206
-1,88,10.256461
-1,17,10.273839
-1,4,10.275985
-1,68,10.355695
-1,45,10.422605
-1,43,10.463871
-1,69,10.521562
-1,16,10.536979
-1,13,10.547089
-1,37,10.579774
-1,83,10.650095
-1,41,10.687965
-1,50,10.73119
-1,5,10.735596
-1,82,10.807889
-1,23,10.826659
-1,31,10.854823
0,100,10.941561
-1,9,10.948539
-1,7,10.957277
-1,32,10.997786
-1,70,11.062493
-1,92,11.146454
-1,93,11.226125
-1,91,11.307383
-1,83,11.379951
-1,79,11.448632
-1,57,11.496583
-1,34,11.526388
-1,5,11.530843
-1,38,11.564174
-1,35,11.594212
-1,50,11.636992
-1,28,11.659703
-1,19,11.67641
-1,14,11.688827
-1,26,11.710798
-1,51,11.75413
-1,50,11.797022
-1,72,11.872521
-1,48,11.913939
-1,39,11.948807
-1,45,11.98805
-1,58,12.03837
-1,52,12.082444
-1,29,12.108071
-1,53,12.152525
-1,23,12.173194
-1,20,12.190145
-1,73,12.254101
-1,19,12.269589
-1,43,12.309332
-1,36,12.341444
-1,10,12.350777
-1,84,12.42864
-1,49,12.476367
-1,76,12.54704
-1,76,12.615712
-1,12,12.628657
-1,13,12.638839
-1,73,12.702282
-1,15,12.715284
-1,35,12.745004
-1,66,12.811635
-1,22,12.831578
-1,49,12.876378
-1,51,12.919373
-1,15,12.932223
-1,4,12.936131
-1,77,13.004713
-1,88,13.080401
-1,42,13.118709
-1,68,13.175575
-1,54,13.222281
-1,25,13.24373
-1,23,13.264411
-1,25,13.285945
-1,51,13.329214
-1,60,13.386379
-1,74,13.451151
-1,68,13.508205
-1,27,13.532516
-1,71,13.592857
-1,43,13.628314
-1,69,13.700104
-1,55,13.748947
-1,38,13.782882
-1,97,13.871832
-1,67,13.930016
0,100,14.023385
-1,66,14.079432
-1,44,14.11851
-1,38,14.150566
0,100,14.236277
-1,54,14.283852
-1,78,14.351434
-1,42,14.386536
-1,60,14.439392
-1,75,14.504023
-1,62,14.564823
-1,67,14.628226
-1,47,14.669966
-1,86,14.775422
-1,71,14.853665
-1,72,14.915597
-1,74,14.98212
-1,10,14.990747
-1,42,15.025756
-1,47,15.068858
-1,19,15.083658
-1,39,15.117424
-1,8,15.125116
-1,42,15.161582
-1,49,15.206298
-1,9,15.214786
-1,84,15.289392
-1,37,15.320334
-1,62,15.372715
-1,59,15.42403
-1,10,15.432821
-1,56,15.493572
-1,22,15.514287
-1,72,15.58456
-1,15,15.597469
-1,23,15.617956
-1,6,15.622713
-1,53,15.668824
-1,89,15.746248
-1,35,15.776309
-1,89,15.853228
-1,64,15.908276
-1,29,15.933656
-1,72,15.996866
-1,76,16.063706
-1,61,16.119327
-1,72,16.181058
-1,71,16.241777
-1,14,16.254325
-1,56,16.302196
-1,24,16.323624
-1,21,16.347484
-1,69,16.415743
-1,22,16.436907
-1,77,16.504869
-1,19,16.521695
