#{"t_start": 1679301896.2155228, "env_id": null}
r,l,t
-21.960274,300,0.165783
-23.527165,300,0.308944
-23.093844,300,0.45173
-22.165167,300,0.606748
-9.885391,11,0.612138
-21.3025,300,0.755038
-21.178836,300,0.898247
-21.552373,300,1.054669
-20.454195,300,1.196827
-22.900372,300,1.340026
-20.708838,300,1.486957
-21.75822,300,1.634338
-22.999993,300,1.77679
-22.399505,300,1.92213
-20.191696,300,2.073056
-22.066333,300,2.21549
-20.914291,300,2.358248
-22.783237,300,2.509138
-8.935961,9,2.513459
-21.614798,300,2.656172
-22.2,300,2.801433
-22.184015,300,2.947802
-20.106523,300,4.862107
-21.099552,300,5.004628
-18.858281,300,5.146191
-19.533769,300,5.301785
-20.717597,300,5.444514
-19.377649,300,5.586921
-9.454081,9,5.591194
-22.065914,300,5.742846
-20.199071,300,5.885972
-18.397061,300,6.027742
-20.607474,300,6.173611
-18.871239,300,6.317094
-20.125241,300,6.460317
-19.866726,300,6.602425
-19.910897,300,6.753359
-20.449044,300,6.896065
-21.522578,300,7.038497
-20.146133,300,7.184439
-20.176899,300,7.328239
-17.643723,300,7.471868
-19.180937,300,7.622917
-19.491212,300,9.524842
-19.491721,300,9.667587
-18.377174,300,9.810017
-18.993406,300,9.962994
-16.866398,300,10.104603
-18.313465,300,10.246156
-17.586716,300,10.399247
-16.109943,300,10.53985
-16.676638,300,10.681075
-19.178317,300,10.833166
-17.894927,300,10.97599
-17.77519,300,11.117451
-18.128238,300,11.259247
-17.563858,300,11.413218
-16.452644,300,11.557961
-17.556248,300,11.710764
-18.333824,300,11.869072
-20.1,300,12.010404
-17.429539,300,12.150864
-19.7291,300,12.307606
-19.109768,300,12.451893
-16.413359,300,14.345079
-14.537744,300,14.488928
-10.999999,21,14.499825
-17.140035,300,14.656564
-9.501914,9,14.660857
-17.416606,300,14.801364
-14.893329,300,14.94089
-15.780024,300,15.09108
-16.513157,300,15.231759
-15.003212,300,15.3715
-10.179918,10,15.376113
-16.169925,300,15.528764
-8.963454,10,15.533547
-17.311783,300,15.674077
-15.181943,300,15.818349
-16.080005,300,15.962252
-15.506444,300,16.112669
-15.392683,300,16.253989
-14.331517,300,16.394076
-17.42345,300,16.544197
-15.895894,300,16.684819
-17.680696,300,16.826024
-15.890617,300,16.980709
-15.725216,300,17.121412
-10,34,19.123813
-10,89,19.176928
-10,63,19.203238
-10,28,19.220653
-10,23,19.240775
-10,39,19.275001
-10,25,19.286123
-10,64,19.312633
-10,24,19.325746
-10,21,19.334628
