#{"t_start": 1679384552.5760403, "env_id": null}
r,l,t
-0.725266,19,0.114713
-1.035557,40,0.156687
-54.263848,763,1.097985
-10.968086,147,1.235375
1.641358,19,1.253303
-51.311416,681,1.976477
-2.133871,21,1.997967
-19.973902,273,2.299713
-2.369526,28,2.327965
-43.25377,547,2.951111
-2.693367,40,3.00364
-17.847419,273,3.278993
-42.031766,513,3.851301
-12.050663,167,4.016366
-75.459523,1018,5.172676
-51.837241,704,5.925508
-28.911079,383,6.311614
-6.603394,98,6.405728
-0.635661,23,6.438507
-42.119878,546,7.210205
-3.394804,31,7.239799
-22.129965,305,7.555237
-0.956777,17,7.571158
-1.795105,35,7.604261
-1.123708,15,7.619789
-19.961418,245,7.881428
-12.280025,164,8.090775
-33.119237,406,8.552366
-1.642959,19,8.570058
-16.972266,238,8.820619
-8.727317,121,8.947711
-2.118206,29,8.97393
0.059456,7,8.980415
-24.598024,293,9.369628
-3.583024,44,9.412642
-10.407438,120,9.526054
-18.076365,222,9.783102
0.659103,26,9.824246
-3.234677,44,9.889736
-5.188651,79,9.990244
-1.678374,16,10.006097
-10.003244,133,10.132878
-13.129521,160,10.320898
-15.654771,193,10.515632
-2.876947,23,10.543039
-0.247967,6,10.549164
-7.800287,105,10.645471
-28.739161,402,11.117089
-10.778613,118,11.253417
-44.766773,581,11.954643
-7.763457,114,12.065332
-1.226181,30,12.094544
-27.78381,386,12.481793
-2.659405,19,12.500152
-41.446596,614,13.178741
-18.214587,283,13.566467
-16.464432,242,13.885584
-0.823523,20,13.905684
-2.291812,14,13.919812
-25.692088,354,14.387961
-0.875842,13,14.400168
0.013181,13,14.412475
-35.863631,434,14.882655
0.621188,16,14.897374
-6.328824,67,14.961879
-11.952904,159,15.13548
-22.178363,311,15.46383
-1.946087,34,15.514992
-16.913473,218,15.821367
-17.737282,255,16.113791
-18.814772,253,16.387343
-15.883391,214,16.624388
-1.545262,24,16.647005
-2.85775,56,16.699371
-7.533135,120,16.829224
-8.932116,137,16.975578
-18.554765,214,17.201775
