#{"t_start": 1677961324.5617533, "env_id": null}
r,l,t
-15.0,300,0.172963
-13.956783,300,0.309736
-14.6,300,0.452268
-13.9,300,0.606904
-14.692474,300,0.747517
-14.8,300,0.885963
-15.196963,300,1.651469
-12.099972,300,1.789021
-14.099999,300,1.925966
-11.2,300,2.062625
-12.8,300,2.211961
-12.721126,300,2.348947
-12.1,300,2.486016
-11.0,300,3.247332
-8.599997,300,3.382516
-11.293185,300,3.5194
-8.7,300,3.667349
-9.3,300,3.803527
-9.2,300,3.93859
-10.6,300,4.074515
-8.699849,300,4.831815
-7.38201,300,4.966244
-6.207016,300,5.10326
-8.14786,300,5.250276
-6.899586,300,5.380758
-6.321048,300,5.511189
-6.763276,300,5.654715
-6.2,300,6.378427
-4.519903,300,6.508735
-5.853671,300,6.639332
-5.9,300,6.783708
-4.7,300,6.913252
-6.499997,300,7.0462
-3.471297,300,7.20644
-10,45,7.999679
-10,21,8.012348
-10,3,8.014166
-10,61,8.049913
-10,61,8.086112
-10,59,8.121056
-10,74,8.161633
-10,41,8.177054
-10,63,8.200701
-10,60,8.223638
