#{"t_start": 1679334518.020464, "env_id": null}
r,l,t
-4.4,100,0.081787
-4.6,100,0.09634
-4.9,100,0.110878
-5.6,100,0.125668
-4.6,100,0.140817
-4.5,100,0.155347
-4.103178,100,0.169664
-5.0,100,0.184323
-4.284082,100,0.198665
-3.583222,100,0.213078
-4.5,100,0.244941
-4.368397,100,0.259528
-5.799929,100,0.274515
-4.899948,100,0.289317
-5.1,100,0.30407
-4.7,100,0.318866
-4.412512,100,0.333852
-4.999784,100,0.348634
-5.787756,100,0.363579
-5.5,100,0.378724
-5.3,100,0.410492
-5.5,100,0.436706
-5.5,100,0.462812
-5.263206,100,0.479036
-4.2,100,0.49512
-4.284583,100,0.510327
-5.0,100,0.525158
-5.93027,100,0.540277
-3.6,100,0.555185
-5.3,100,0.570111
-5.0,100,0.588991
-4.999963,100,0.603904
-5.149053,100,0.618904
-5.2,100,0.633763
-5.623606,100,0.649059
-4.6928,100,0.664117
-5.1,100,0.679029
-5.0,100,0.693833
-4.577124,100,0.708563
-5.2,100,0.723457
-4.9,100,0.742215
-5.0,100,0.757705
-5.099984,100,0.772759
-4.9,100,0.787672
-5.1,100,0.802768
-4.9,100,0.817601
-4.624799,100,0.832612
-5.473023,100,0.847654
-3.885693,100,0.862766
-6.6,100,0.87853
-5.3,100,0.897521
-5.9,100,0.912793
-4.4,100,0.927997
-5.123298,100,0.942959
-3.55577,100,0.95781
-5.2,100,0.972806
-5.099591,100,0.988346
-4.877326,100,1.003373
-5.3,100,1.018299
-5.2,100,1.033125
-5.0,100,1.052096
-5.1,100,1.067258
-5.013997,100,1.082266
-4.377697,100,1.097194
-3.7,100,1.112008
-4.999905,100,1.127126
-5.02164,100,1.142155
-4.692733,100,1.15708
-6.1,100,1.172344
-5.3,100,1.187263
-4.2,100,1.205983
-5.899991,100,1.221092
-5.1,100,1.236181
-5.147417,100,1.251184
-4.5095,100,1.266033
-4.5,100,1.280872
-5.1,100,1.295955
-5.5,100,1.310958
-5.398552,100,1.326097
-5.2,100,1.341072
-3.498254,100,1.359818
-5.6,100,1.374943
-5.334416,100,1.389979
-4.7,100,1.404841
-5.2,100,1.419897
-5.031823,100,1.43491
-4.1,100,1.449683
-3.562561,100,1.464413
-5.065593,100,1.479584
-6.5,100,1.494804
-3.537408,100,1.513356
-5.0,100,1.528255
-5.604151,100,1.543465
-5.247538,100,1.558658
-5.1,100,1.574047
-4.2,100,1.588804
-4.599155,100,1.603663
-5.1,100,1.618637
-4.414866,100,1.642477
-5.6,100,1.669156
-5.9,100,1.716862
-5.2,100,1.742935
-5.4,100,1.769153
-5.1,100,1.79508
-5.0,100,1.821065
-5.0,100,1.84706
-4.5,100,1.872648
-4.8,100,1.898443
-4.210301,100,1.921381
-4.5,100,1.936097
-5.178743,100,1.954585
-4.042552,100,1.969382
-5.4,100,1.984636
-4.111922,100,1.999276
-4.7,100,2.013972
-4.960793,100,2.028827
-4.1,100,2.043622
-4.585286,100,2.05854
-5.5,100,2.073511
-4.8,100,2.088393
-4.599997,100,2.108037
-4.448901,100,2.122769
-4.795328,100,2.137652
-3.953964,100,2.152158
-4.073,100,2.166857
-4.1,100,2.181389
-4.2,100,2.19609
-4.5,100,2.210894
-4.9,100,2.225926
-4.3,100,2.240615
-4.9,100,2.259504
-4.836944,100,2.274456
-5.3,100,2.289539
-4.470492,100,2.304432
-5.2,100,2.319248
-4.5,100,2.333949
-5.699992,100,2.348994
-4.800752,100,2.363934
-5.0,100,2.378837
-5.2,100,2.393709
-5.4,100,2.413441
-5.5,100,2.428491
-4.02573,100,2.443426
-5.5,100,2.458468
-5.369056,100,2.482888
-5.1,100,2.509656
-4.3,100,2.535228
-4.6,100,2.554853
-4.691536,100,2.569838
-5.0,100,2.584712
-4.464941,100,2.603591
-4.398157,100,2.618379
-5.1,100,2.633506
-5.4,100,2.648746
-5.1,100,2.663635
-5.164685,100,2.679393
-5.0,100,2.694629
-4.391825,100,2.709432
-4.273059,100,2.724043
-4.8,100,2.739396
-4.785154,100,2.75832
-6.5,100,2.773736
-4.7,100,2.788526
-4.88084,100,2.803375
-3.491099,100,2.818091
-4.6,100,2.832749
-4.9,100,2.847594
-3.710613,100,2.862509
-5.0,100,2.877423
-5.479989,100,2.892284
-4.6,100,2.910989
-4.4,100,2.925668
-5.2,100,2.940916
-5.8,100,2.955944
-3.900277,100,2.970778
-5.7,100,2.986203
-3.631811,100,3.000975
-4.5,100,3.015679
-5.3,100,3.030691
-5.8,100,3.046027
-4.759226,100,3.065189
-5.5,100,3.080371
-4.651457,100,3.095299
-5.3,100,3.110133
-4.287978,100,3.124849
-4.6,100,3.139621
-5.2,100,3.155322
-5.2,100,3.170202
-4.292302,100,3.185024
-6.2,100,3.201398
-5.4,100,3.220062
-4.8,100,3.234668
-4.5,100,3.249657
-5.300076,100,3.264528
-4.7,100,3.279353
-5.4,100,3.294268
-4.2,100,3.308861
-4.691094,100,3.323541
-3.61555,100,3.338618
-4.0,100,3.35374
-5.4,100,3.386231
-4.323246,100,3.412225
-4.7,100,3.438109
-3.630527,100,3.464146
-4.799804,100,3.490389
-5.273331,100,3.516415
-5.4,100,3.542539
-4.840528,100,3.568477
-4.199816,100,3.590891
-5.7,100,3.617233
-5.498469,100,3.648631
-5.380316,100,3.674663
-4.799981,100,3.70082
-4.174911,100,3.726815
-4.600926,100,3.75274
-5.242438,100,3.779004
-4.699989,100,3.805159
-4.9,100,3.831158
-4.071944,100,3.857098
-4.434703,100,3.883149
-5.089298,100,3.915114
-4.294329,100,3.941023
-5.7,100,3.967371
-4.8,100,3.993671
-5.6,100,4.018367
-3.9,100,4.042728
-4.799999,100,4.068865
-5.1,100,4.095056
-4.4,100,4.120952
-5.3,100,4.147093
-4.9,100,4.178831
-5.4,100,4.205344
-5.7,100,4.231838
-5.0,100,4.257982
-5.099381,100,4.28409
-3.835461,100,4.310082
-5.5,100,4.336535
-4.07067,100,4.362364
-4.857551,100,4.388234
-4.5,100,4.414072
-4.217428,100,4.445688
-5.19866,100,4.471928
-3.684002,100,4.497775
-4.5,100,4.521508
-3.8,100,4.547178
-5.599935,100,4.573259
-4.44085,100,4.598933
-5.199935,100,4.624969
-5.172366,100,4.651069
-4.6,100,4.666749
-5.3923,100,4.686541
-5.4,100,4.701346
-4.650289,100,4.716248
-4.8,100,4.730777
-4.890439,100,4.745457
-5.1,100,4.760234
-4.183455,100,4.775094
-4.3,100,4.789735
-3.893487,100,4.804187
-4.9,100,4.818764
-4.353586,100,4.850248
-4.4,100,4.876114
-4.499013,100,4.901978
-5.4,100,4.92819
-3.566441,100,4.954087
-6.0,100,4.980592
-5.2,100,5.006727
-5.438683,100,5.032981
-4.024856,100,5.059028
-4.899796,100,5.084971
-4.995498,100,5.1165
-4.999998,100,5.142623
-3.898562,100,5.168323
-5.2,100,5.194419
-5.2,100,5.220452
-4.7,100,5.246342
-4.969516,100,5.272671
-4.999983,100,5.297709
-5.163499,100,5.3237
-4.8,100,5.349599
-4.0,100,5.380848
-5.2,100,5.406916
-3.8,100,5.432407
-5.538534,100,5.458643
-4.496104,100,5.484708
-4.0,100,5.510431
-5.12912,100,5.536734
-5.979287,100,5.563138
-4.7,100,5.5893
-3.8,100,5.614964
-5.4,100,5.646385
-4.951496,100,5.672638
-4.2,100,5.698513
-5.0,100,5.72468
-4.4,100,5.750493
-4.9,100,5.776551
-4.699988,100,5.802098
-5.724221,100,5.826968
-4.526292,100,5.852751
-4.399996,100,5.878528
-4.9,100,5.910857
-4.8,100,5.936849
-6.2,100,5.963054
-6.3,100,5.989142
-4.8,100,6.005914
-5.099999,100,6.021011
-4.5,100,6.035825
-3.545676,100,6.050788
-3.670959,100,6.065616
-5.5,100,6.0806
-4.4,100,6.099731
-4.432215,100,6.114684
-4.263136,100,6.129624
-4.5,100,6.144699
-5.397572,100,6.159684
-5.0,100,6.181966
-4.3,100,6.205994
-4.4,100,6.229808
-5.016467,100,6.253835
-4.6,100,6.277911
-3.700594,100,6.307427
-3.860476,100,6.331366
-5.1,100,6.355417
-5.1,100,6.379634
-4.8,100,6.403655
-4.8,100,6.426966
-5.077424,100,6.450783
-5.061835,100,6.466896
-4.725702,100,6.482174
-4.4,100,6.496914
-3.540889,100,6.516786
-5.5,100,6.532048
-4.6,100,6.547014
-4.934513,100,6.562013
-4.899901,100,6.577119
-4.099999,100,6.591922
-5.199978,100,6.606869
-5.199995,100,6.62185
-5.8,100,6.63692
-5.0,100,6.651798
-5.66933,100,6.671014
-4.153148,100,6.686159
-5.9,100,6.701138
-4.9,100,6.716068
-3.355575,100,6.730915
-4.210038,100,6.745645
-3.9,100,6.76031
-4.144873,100,6.775155
-4.000266,100,6.790139
-5.4,100,6.805023
-4.9,100,6.824071
-5.399946,100,6.839262
-5.1,100,6.854139
-4.285534,100,6.869358
-3.74799,100,6.884532
-5.4,100,6.899479
-4.9,100,6.91481
-5.6,100,6.929832
-4.4,100,6.944674
-5.5,100,6.959783
-4.432276,100,6.978734
-4.8,100,6.995231
-5.2,100,7.010276
-6.0,100,7.025385
-5.7,100,7.040522
-4.104275,100,7.055448
-4.7,100,7.070312
-4.8,100,7.085141
-3.890994,100,7.099823
-5.1,100,7.114667
-4.7,100,7.133703
-5.2,100,7.148684
-3.62615,100,7.163344
-5.3,100,7.178577
-4.40592,100,7.193635
-4.7,100,7.211547
-4.6,100,7.235617
-4.3,100,7.259156
-4.0,100,7.283023
-4.499947,100,7.306864
-4.6,100,7.33628
-4.269597,100,7.360391
-4.899384,100,7.384371
-5.999995,100,7.408636
-4.202021,100,7.432713
-5.4,100,7.456095
-4.3,100,7.479841
-4.6,100,7.503567
-5.2,100,7.527688
-3.789995,100,7.551401
-4.091517,100,7.580792
-3.759692,100,7.604729
-5.0,100,7.628777
-5.4,100,7.65298
-6.2,100,7.677462
-4.6,100,7.701004
-5.6,100,7.72524
-5.5,100,7.749302
-5.322085,100,7.773353
-4.375332,100,7.797267
-5.3,100,7.827765
-4.5,100,7.851843
-4.4,100,7.875796
-3.7,100,7.899284
-5.1,100,7.923339
-4.4,100,7.94663
-5.5,100,7.970734
-3.88043,100,7.994573
-5.6,100,8.018876
-5.9,100,8.043108
-5.2,100,8.07257
-5.399715,100,8.096618
-5.199995,100,8.120852
-5.6,100,8.145005
-4.7,100,8.168911
-3.976799,100,8.192218
-4.410955,100,8.216197
-4.977904,100,8.240164
-5.0,100,8.264202
-4.459839,100,8.28814
-5.3,100,8.31784
-4.324716,100,8.341641
-4.9,100,8.366019
-5.5,100,8.390293
-4.176657,100,8.414601
-4.427832,100,8.43842
-5.2,100,8.462772
-4.5,100,8.487082
-4.754937,100,8.511302
-5.099997,100,8.535628
-4.2,100,8.564935
-5.4,100,8.589048
-4.7,100,8.613289
-4.9,100,8.637304
-5.4,100,8.661355
-5.3,100,8.685072
-4.599872,100,8.709927
-5.6,100,8.734376
-4.452315,100,8.758553
-3.873116,100,8.782591
-4.413367,100,8.812349
