#{"t_start": 1679338370.4100692, "env_id": null}
r,l,t
-0.72631,27,0.17563
-3.546702,56,0.302193
-4.081482,63,0.432842
-0.907724,14,0.462133
-0.439734,27,0.523459
-16.198074,209,0.787623
-5.172403,63,0.851272
-59.593366,774,2.196873
-16.637757,218,2.65618
-1.813566,13,2.676427
-11.699683,163,3.02429
-17.700509,260,3.572662
-2.257697,64,3.71218
-2.663122,27,3.763137
-2.727452,32,3.852436
-24.167818,358,4.604221
-9.809031,164,4.952138
-4.214413,131,5.22223
-1.412983,31,5.285901
-3.717293,107,5.511634
-1.672589,28,5.571556
-0.9802,43,5.657476
-0.832151,29,5.720504
-1.799995,15,5.75191
-0.666676,85,5.945015
-1.144365,34,6.009633
0.086869,26,6.070558
-1.199998,13,6.090549
-1.462042,22,6.146878
-1.636819,61,6.265399
-0.816749,26,6.322378
-1,16,6.348199
-0.466588,24,6.400705
-1.30462,21,6.4382
-1,24,6.495345
-1.197061,20,6.531617
-1,16,6.567903
0.116552,27,6.620674
-1.199999,15,6.652406
-1.499998,29,6.712676
-1.2,25,6.761604
-1.194393,26,6.813678
-1.099998,13,6.841802
-1,19,6.877388
-1,16,6.908969
-1.199986,22,6.95636
-1.1,20,7.00074
-1.2,27,7.050878
-1,16,7.082379
-0.094311,24,7.131207
-1,16,7.162882
-1,24,7.211796
-1,16,7.243366
-0.875855,26,7.293549
-1,23,7.341742
-1,16,7.373561
-1,24,7.422329
-1,16,7.454316
-0.955597,23,7.502047
-1.099336,24,7.554723
-0.46107,29,7.606678
-1,23,7.654859
-1.097311,16,7.686613
-1.1,24,7.735356
-1.1,20,7.77984
-1.195796,19,7.815789
-1,23,7.862122
-1,23,7.910523
-1,16,7.942185
-0.486043,24,8.032048
-0.350251,18,8.070913
-1,12,8.08194
-1.1,19,8.121584
-1.1,21,8.166236
-1,16,8.194073
-1.099992,24,8.255169
-0.350251,18,8.286405
-1.2,18,8.327347
-0.102499,11,8.338204
-1.199185,15,8.377365
-1,12,8.4029
-1.1,24,8.451478
-1,25,8.500694
-1,25,8.5504
-1.099999,16,8.582539
-1,23,8.629062
-1,23,8.674098
-1,16,8.701935
-1,24,8.759549
-1,16,8.791247
-1,24,8.83988
-1,16,8.871578
-0.802188,24,8.920141
-1.2,17,8.944396
-0.539701,25,8.993336
-1.098913,23,9.041322
-1,16,9.08134
-1,24,9.130125
-1,16,9.157658
-1,24,9.206297
-1.1,17,9.234548
-1,23,9.282567
-1,16,9.31436
-1,24,9.370987
-1,16,9.403045
-1,24,9.452334
-1,16,9.484572
-1,24,9.532921
-1,16,9.564723
-1,24,9.613374
-1,16,9.644976
-1,24,9.693706
-1.097061,20,9.730085
-1,16,9.76171
-1,24,9.810445
-1,16,9.838915
-1,24,9.893635
-1,16,9.925502
-1,24,9.970305
-1,16,10.00635
-1,24,10.092655
-1,16,10.120235
-1.148436,23,10.168579
-1,24,10.213139
-1,25,10.266444
-1,25,10.315958
-1,25,10.365313
-1,25,10.422799
-1,25,10.471594
-1,25,10.52079
-1,25,10.570294
-1,25,10.619929
-1,25,10.669712
-1.099981,20,10.714064
-1.086599,25,10.763399
-1,25,10.8131
-1,25,10.862674
-1,25,10.920537
-1.1,15,10.952035
-1,25,10.994152
-1,25,11.044133
-1,25,11.097233
-1,25,11.145903
-1,25,11.194884
-1,25,11.24421
-1,25,11.29339
-1,25,11.34206
-1,25,11.390763
-1,25,11.44015
-0.12335,24,11.486753
-1,11,11.511297
-1,25,11.568196
-1,25,11.61297
-1,25,11.661972
-1.052806,20,11.697826
-1.091791,17,11.730633
-1,13,11.760534
-1,25,11.809638
-1,25,11.867001
-1.099999,20,11.903039
-1.1,20,11.947577
-1,25,11.996499
-1,25,12.045183
-1,25,12.127797
-1,25,12.176203
-1,25,12.225273
-1,25,12.274119
-1.1,13,12.297704
-0.782857,21,12.341994
-1,23,12.389571
-1,16,12.417411
-1,24,12.465986
-1,16,12.493268
-1,24,12.541585
-1,16,12.581326
-1,24,12.629845
-1,16,12.657204
-1,24,12.701051
-1,16,12.750914
-1,24,12.803814
-1,16,12.835766
-1,24,12.876625
-1,16,12.908377
-1,24,12.965115
-1,16,13.001211
-1,24,13.041417
-1,16,13.073055
-1,24,13.130047
-1,16,13.161496
-1,24,13.201966
-1,16,13.233377
-1,24,13.290063
-1,15,13.321237
-1,16,13.344924
-1,24,13.401291
-1,16,13.433225
-1,24,13.474321
-1,16,13.506334
-1,24,13.563283
-1,16,13.595333
-1,24,13.652647
-1,16,13.684528
-1,24,13.725082
-1,16,13.757026
-1,24,13.813808
-1,16,13.845353
-1,24,13.885736
-1,16,13.918048
-1,24,13.974854
-1.09557,20,14.011568
-1,16,14.043432
-1,24,14.100143
-1,16,14.127804
-1,24,14.185794
-1,16,14.205596
-1,24,14.246501
-1,16,14.278258
-1,24,14.335268
-1,16,14.366698
-1,24,14.407881
-1,16,14.439856
-1,24,14.496371
-1,16,14.52806
-1,24,14.568893
-1,16,14.600684
-1,24,14.657341
-1,16,14.689023
-1,24,14.730054
-1,16,14.764055
-1,24,14.82116
-1,16,14.85247
-1,24,14.89323
-1,16,14.925007
-1,24,14.985834
-1,16,15.017566
-0.616982,31,15.080295
-1,23,15.120407
-1,16,15.152379
-1,24,15.209186
-1,16,15.240793
-1,24,15.297645
-1,16,15.329634
-0.724182,32,15.39599
-1,25,15.437317
-1,25,15.494607
-1,25,15.552115
-1,25,15.593022
-1,25,15.65014
-1,25,15.691177
-1,25,15.748219
-1,25,15.785596
-1,25,15.842606
-1,25,15.899884
-0.707857,24,15.938528
-0.926724,28,15.991551
-1,16,16.02312
-0.10589,24,16.072576
-1,13,16.102558
-1.099992,18,16.147539
-1,19,16.184909
-1,16,16.208644
-1.099959,24,16.273245
-1,13,16.287482
-1,25,16.34461
-1.1,15,16.376042
-1,25,16.417442
-1,25,16.470917
-1.1,20,16.506805
-1,25,16.564502
-1,25,16.62232
-1,25,16.664072
-1,25,16.722102
-1,25,16.779528
-1.023858,29,16.826369
-1,23,16.86643
-1,16,16.914275
-1,24,16.955521
-0.844937,20,16.991988
-1.070503,18,17.042855
-1.1,16,17.075049
-1,23,17.112942
-1,23,17.169777
-1,16,17.197568
-1,24,17.246639
-1,16,17.278779
-1,24,17.328267
-1,16,17.360376
-1,24,17.417424
-1,16,17.449258
-1,24,17.489876
-1,16,17.521677
-1,24,17.577957
-1,16,17.609477
-1,24,17.649888
-1,16,17.681658
-0.603131,31,17.744127
-1,23,17.800212
-1,16,17.832086
-1.19036,26,17.874055
-1.1,23,17.92992
-1,16,17.961502
-1.175542,18,17.996813
-1,23,18.034468
-1,23,18.090834
-1,16,18.118575
-1,24,18.166982
-1,16,18.198733
-1.1,24,18.258942
-1.099996,17,18.282903
-1,23,18.338988
-1,16,18.370764
-1,24,18.411111
-1,16,18.443176
-1,24,18.500475
-1,16,18.532432
-1,24,18.573496
-1,16,18.605165
-1,24,18.661885
-1,16,18.693787
-1,24,18.750759
-1,16,18.782815
-1,24,18.816475
-1,16,18.863935
-1,24,18.904712
-1,16,18.936203
-1,24,18.977003
-1,16,19.009026
-0.983919,24,19.065451
-1,13,19.095706
-1,25,19.136572
-1,25,19.193719
-1,25,19.251574
-1,25,19.301134
-1,25,19.350572
-1,25,19.391717
-1,25,19.441129
-1,25,19.498441
-1,25,19.555773
-1,25,19.597341
-1.1,16,19.62954
-1,23,19.683962
-1,23,19.724014
-1,16,19.756065
-1,24,19.81307
-1,16,19.84482
-1,24,19.885394
-1,16,19.917123
-1,24,19.974035
-1,16,20.005777
-1,24,20.04632
-1,16,20.078032
-1,24,20.134899
-1,16,20.166481
-1,24,20.219982
-1,16,20.256771
-1,24,20.305484
-1,16,20.337378
-1.099551,27,20.381898
-1,25,20.439453
-1,25,20.497091
-1,25,20.538015
-1,25,20.595367
-1,25,20.636492
-1,25,20.69397
-1,25,20.751225
-1,25,20.792176
-1,25,20.847908
-1,25,20.892718
-1,25,20.950428
-1.099848,25,20.991777
-1,25,21.037048
-1,25,21.086055
-1,25,21.135322
-1,25,21.191709
-1,25,21.241676
-1,25,21.29153
-1,25,21.348029
-1,25,21.393358
-1,25,21.451502
-1,25,21.500893
-1.1,15,21.531707
-1,25,21.584695
-1,25,21.634092
-1.1,25,21.68346
-1,25,21.716931
-1,25,21.741921
-1,25,21.766885
-1,25,21.791874
-1,25,21.8167
-1,25,21.841721
-1,25,21.866443
-1,25,21.891604
-1,25,21.917022
-1,25,21.941976
-1,25,21.967914
-1,25,22.018334
-1,25,22.073079
-1,25,22.123073
-1,25,22.180651
-1,25,22.230747
-1,25,22.28052
-1,25,22.329192
-1,25,22.381946
-1,25,22.436076
-1,25,22.490494
-1,25,22.539738
-1,25,22.589112
-1,25,22.642248
-1,25,22.694056
-1,25,22.74394
-1,25,22.793188
-1,25,22.850392
-1,25,22.899436
-1,25,22.944439
-1,25,22.992954
-1,25,23.041413
-1,25,23.094159
-1,25,23.15166
-1,25,23.189932
-1,25,23.247989
-1,25,23.297295
-1,25,23.346634
-1,25,23.403692
-1,25,23.452651
-1,25,23.501699
-1,25,23.551028
-1,25,23.597947
-1,25,23.622591
-1,25,23.646902
-1,25,23.671715
-1,25,23.69587
-1,25,23.720422
-1,25,23.745117
-1,25,23.769472
-1,25,23.79398
-1,25,23.847066
-1,25,23.896488
-1,25,23.945344
-1,25,23.994053
-1,25,24.042853
-1,25,24.09206
-1,25,24.140983
-1,25,24.190074
-1,25,24.24746
-1,25,24.296869
-1,12,24.320481
-1,16,24.348315
-1,24,24.388618
-0.778534,17,24.421001
-1,23,24.473481
-1,16,24.505507
-1,24,24.55441
-1,16,24.586714
-1,24,24.635831
-1,16,24.6679
-1,24,24.716624
-1,16,24.74863
-1,24,24.797226
-1,16,24.82917
-0.047312,28,24.891572
-1,23,24.937337
-1,23,24.985249
-1,16,25.012872
-1.061434,32,25.087008
-0.881944,20,25.12348
-1,25,25.172928
-1,25,25.222253
-1,25,25.279828
-1,25,25.329116
-1,25,25.378467
-1,25,25.427672
-1,25,25.47676
-1,25,25.52618
-1,25,25.568612
-1,25,25.628312
-1,25,25.677793
-1,25,25.727316
-1,25,25.776704
-1,25,25.825676
-1,25,25.89267
-1,25,25.941513
-1,25,25.986172
-1,25,26.043107
-1,25,26.092423
-1.1,20,26.124679
-1,25,26.173861
-1,25,26.235469
-1,25,26.284939
-1,25,26.334675
-1,25,26.384086
-1,25,26.433487
-1,25,26.483261
-1,25,26.532258
-1,25,26.58116
-1.1,20,26.625875
-1,25,26.675514
-1,25,26.725803
-1,25,26.775112
-1,25,26.824517
-1,25,26.873775
-1,25,26.931268
-0.327167,25,26.980669
-1,25,27.030334
-1,25,27.079669
-1,25,27.129019
-1,25,27.178523
-1,25,27.236423
-1,25,27.285787
-1,25,27.335818
-1,25,27.385289
-1,25,27.442854
-1,25,27.487987
-1,25,27.537329
-1,25,27.595206
-1.1,25,27.644706
-1,25,27.694374
-1,25,27.743792
-1,25,27.793183
-1,25,27.850996
-1,25,27.91116
-1,25,27.960345
-1,25,28.005289
-1,25,28.062784
-1,25,28.112201
-1,25,28.161723
-1,25,28.211116
-1,25,28.268544
-1,25,28.31817
-1,25,28.367476
-1,25,28.416834
-1,25,28.466048
-1,25,28.523912
-1,25,28.573223
-1,25,28.622456
-1,25,28.671614
-1,25,28.716438
-1,25,28.765324
-1,25,28.813794
-1,25,28.875498
-1,25,28.925145
-1,25,28.974031
-1,25,29.022959
-1,25,29.071599
-1,25,29.120162
-1,25,29.169105
-1,25,29.217893
-1,25,29.27484
-1,25,29.323861
-1,25,29.373055
-1,25,29.422119
-1,25,29.471252
-1,25,29.520382
-1,25,29.569721
-1,25,29.62695
-1,12,29.645984
-1,16,29.677479
-1,24,29.726504
-1.038191,19,29.762118
-1,23,29.808449
-1,23,29.85654
-1,16,29.888605
-1,24,29.954561
-1,16,29.986482
-1,24,30.040103
-1,16,30.071964
-1,24,30.120614
-1,16,30.152752
-1,24,30.20159
-1,16,30.233501
-1.1,31,30.296631
-1,23,30.344647
-1,16,30.376426
-1,24,30.424653
-1,16,30.456785
-1,24,30.505854
-1,16,30.53761
-1,24,30.586576
-1,16,30.618298
-1,24,30.66701
-1,16,30.698849
-1.099999,24,30.747643
-1,16,30.779374
-1,24,30.82805
-1,16,30.859803
-1,24,30.908599
-1.1,17,30.94113
-1,23,30.989115
-1,16,31.020819
-1,24,31.069172
-1,16,31.10086
-1,24,31.149177
-1,16,31.1808
-1,24,31.229551
-1,16,31.261329
-1,24,31.309749
-1,16,31.34134
-1,24,31.390052
-1,16,31.42177
-1,24,31.470429
-1,16,31.501848
-1,24,31.559301
-1,16,31.590846
-1,24,31.639711
-1,16,31.671263
-1,24,31.720048
-1,16,31.751812
-1,24,31.800538
-1,16,31.832468
-1,24,31.880905
-1,16,31.908476
-1,24,31.976033
-1,16,32.00772
-1,24,32.056564
-1,16,32.084845
-1,24,32.134063
-1,16,32.165992
-1,24,32.223098
-1,16,32.246531
-1,24,32.30325
-1,16,32.322338
-1,24,32.370993
-1,16,32.398453
-1,24,32.455135
-1,16,32.482572
-1,24,32.531088
-1,16,32.5711
-1,24,32.619833
-1,16,32.648101
-1,24,32.696693
-1,16,32.728736
-1,24,32.777399
-1,16,32.809001
-1,24,32.861683
-1,16,32.889216
-1,24,32.937498
-1,16,32.965243
-1,24,33.021775
-1,16,33.049367
-1,24,33.098117
-1,16,33.12561
-1,24,33.173645
-1,16,33.213372
-1,24,33.253342
-1,16,33.284805
-1,24,33.332613
-1,16,33.364654
-1,24,33.412911
-1,16,33.444549
-1,24,33.487504
-1,16,33.517033
-1,24,33.565518
-1,16,33.601622
-1,24,33.650479
-1,16,33.68258
-1,24,33.731192
-1,16,33.762897
-1,24,33.816088
-1,16,33.847727
-1,24,33.896627
-1,16,33.928507
-1,24,33.995401
-1,16,34.027414
-1,24,34.08036
-1,16,34.111944
-1,24,34.160625
-1,16,34.192293
-1,24,34.241328
-1,16,34.273495
-1,24,34.32243
-1,16,34.353964
-1,24,34.402226
-1,16,34.434105
-1,24,34.482875
-1,16,34.514439
-1,24,34.562873
-1,16,34.594636
-1,24,34.642522
-1,16,34.671884
-1,24,34.716535
-1,16,34.748766
-1,24,34.797911
-1,16,34.829612
-1,24,34.877971
-1,16,34.909534
-1,24,34.958289
-1,16,34.99017
-1,24,35.043087
-1,16,35.074495
-1,24,35.123219
-1,16,35.155015
-1,24,35.20434
-1,16,35.236292
-1,24,35.285177
-1,16,35.317122
-1,24,35.365723
-1,16,35.397711
-1,24,35.446594
-1,16,35.478375
-1,24,35.535082
-1,16,35.56673
-1,24,35.615995
-1,16,35.647529
-1,24,35.696111
-1,16,35.727597
-1,24,35.775589
-1,16,35.807361
-1,24,35.849121
-1,16,35.881007
-1,24,35.929836
-1,16,35.962117
-1,24,36.03104
-1,16,36.054528
-1,24,36.103379
-1,16,36.130666
-1,24,36.191274
-1,16,36.219005
-1,24,36.263598
-1,16,36.295125
-1,24,36.343957
-1,16,36.375522
-1,24,36.424363
-1,16,36.456101
-1,24,36.504436
-1,16,36.536379
-1,24,36.585151
-1,16,36.617275
-1,24,36.666238
-1,16,36.697988
-1.099995,26,36.756334
-1,23,36.804933
-1,16,36.836992
-1,24,36.885691
-1,16,36.917195
-1,24,36.965603
-1,16,36.995401
-1,24,37.041788
-1,16,37.073621
-1,24,37.118599
-1.095796,19,37.162456
-1,23,37.208619
-1,23,37.252328
-1,16,37.279485
-1,24,37.327559
-1,16,37.367542
-1,24,37.416506
-1,16,37.444399
-1,24,37.488392
-1,16,37.527727
-1,24,37.576232
-1,16,37.599834
-1,24,37.648251
-1,16,37.680526
-1,24,37.729234
-1,16,37.761044
-1,24,37.809567
-1,16,37.841108
-1,24,37.889902
-1,16,37.921686
-1,24,37.970557
-1,16,38.002633
-1,24,38.064958
-1,16,38.104881
-1,24,38.149478
-1,16,38.175133
-1,24,38.224318
-1,16,38.256725
-1,24,38.305658
-1,16,38.337635
-1,24,38.386467
-1,16,38.418261
-1,24,38.467178
-1,16,38.506756
-1,24,38.555444
-1,16,38.587632
-1,24,38.636414
-1,16,38.668445
-1,24,38.717372
-1,16,38.749117
-1,24,38.79812
-1,16,38.829769
-1,24,38.878757
-1,16,38.910283
-1,24,38.958623
-1,16,38.990258
-1,24,39.038315
-1,16,39.066206
-1,24,39.114534
-1,16,39.141956
-1,24,39.202758
-1,16,39.230427
-1,24,39.278704
-1,16,39.306295
-1,24,39.35466
-1,16,39.382161
-1,24,39.430504
-1,16,39.470095
-1,24,39.514143
-1,16,39.545911
-1,24,39.594616
-1,16,39.62627
-1,24,39.675352
-1,16,39.707061
-1,24,39.755879
-1,16,39.787903
-1,24,39.836846
-1,16,39.868645
-1,24,39.917454
-1,16,39.949286
-1,24,39.99769
-1,16,40.029328
-1,24,40.094093
-1,16,40.125854
-1,24,40.17871
-1,16,40.202626
-1,24,40.259355
-1,16,40.291324
-1,24,40.339943
-1,16,40.37209
-1,24,40.420942
-1,16,40.452534
-1,24,40.501204
-1,16,40.533007
-1,24,40.581439
-1,16,40.613149
-1,24,40.661789
-1,16,40.693792
-1,24,40.742996
-1,16,40.778825
-1,24,40.827401
-1,16,40.858882
-1,24,40.907483
-1,16,40.939126
-1,24,40.987314
-1,16,41.010459
-0.724182,32,41.083979
-1,25,41.133394
-1,25,41.182573
-1,25,41.231936
-1,25,41.281449
-1,25,41.330431
-1,25,41.387816
-1,25,41.437053
-1,25,41.485921
-1,25,41.535143
-1,25,41.58374
-1,25,41.632581
-1.1,15,41.659608
-1,25,41.708766
-1,25,41.761878
-1,25,41.810774
-1,25,41.859956
-1,25,41.909003
-1,25,41.958356
-1,25,42.011829
-1,25,42.060807
-1,25,42.125815
-1,25,42.182947
-1,25,42.232425
-1,25,42.281454
-1,25,42.330513
-1,25,42.379813
-1,25,42.428939
-1,25,42.477974
-1,25,42.535454
-1,25,42.584908
-1,25,42.634246
-1,25,42.68324
-1,25,42.732489
-1,25,42.781889
-1,25,42.83938
-1,25,42.888644
-1,25,42.938113
-1,25,42.987187
-1,25,43.036689
-1,25,43.08583
-1,25,43.14356
-1,25,43.192768
-1,25,43.24218
-1,25,43.290859
-1,25,43.339816
-1,25,43.389132
-1,25,43.438344
-1,25,43.495435
-1,25,43.544766
-1,25,43.59389
-1,25,43.643264
-1,25,43.692806
-1,25,43.742198
-1,25,43.798991
-1,25,43.848606
-1,25,43.898119
-1,25,43.947749
-1,25,44.001774
-1,25,44.051312
-1,25,44.100485
-1,25,44.173131
-1,25,44.222202
-1,25,44.267114
-1,25,44.316432
-1,25,44.369783
-1,25,44.426923
-1,25,44.476364
-1,25,44.525842
-1,25,44.57529
-1,25,44.624399
-1,25,44.67383
-1,25,44.722662
-1,25,44.779845
-1,25,44.829062
-1,25,44.878332
-1,25,44.924972
-1,25,44.974046
-1,25,45.023309
-1,25,45.072554
-1,25,45.125749
-1,25,45.174998
-1,25,45.224121
-1,25,45.273267
-1,25,45.322187
-1,25,45.379027
-1,25,45.428194
-1,25,45.477383
-1,25,45.526373
-1,25,45.575256
-1,25,45.624137
-1,25,45.672869
-1,25,45.722091
-1,25,45.778827
-1,25,45.827968
-1,25,45.876776
-1,25,45.926001
-1,25,45.97505
-1,25,46.024131
-1,25,46.073743
-1,25,46.116677
-1,25,46.185083
-1,25,46.242742
-1,25,46.292396
-1,25,46.341516
-1,25,46.390985
-1,25,46.440132
-1,25,46.489437
-1,25,46.538511
-1,25,46.596097
-1,25,46.645342
-1.099675,30,46.707899
-1,25,46.757035
-1,25,46.806219
-1,25,46.85575
-1,25,46.904791
-1,25,46.954015
-1,25,47.011465
-1,25,47.060664
-1,25,47.106461
-1,25,47.164068
-1,25,47.213561
-1,25,47.252105
-1,25,47.298447
-1,25,47.347904
-1,25,47.397119
-1,25,47.450932
-1,25,47.500124
-1,25,47.549279
-1,25,47.598446
-1,25,47.652133
-1,25,47.701311
-1,25,47.750432
-1,25,47.808086
-1,25,47.857311
-1,25,47.906368
-1,25,47.955997
-1,25,48.005298
-1,25,48.054521
-1,25,48.111834
-1,25,48.173649
-1,25,48.227195
-1,25,48.276625
-1,25,48.326048
-1,25,48.374869
-1,25,48.423821
-1,25,48.460223
-1,25,48.516843
-1,25,48.566085
-1,25,48.615588
-1,25,48.66464
-1,25,48.713662
-1,25,48.771544
-1,25,48.821015
-1,25,48.870656
-1,25,48.919931
-1,25,48.969247
-1,25,49.027048
-1,25,49.076658
-1,25,49.125992
-1,25,49.175503
-1,25,49.2249
-1,25,49.274353
-1,25,49.3322
-1,25,49.381658
-1,25,49.430961
-1,25,49.480208
-1,25,49.529558
-1,25,49.5871
-1,25,49.629621
-1,25,49.67606
-1,25,49.725293
-1,25,49.774747
-1,25,49.824038
-1,25,49.872988
-1,25,49.922067
-1,25,49.979727
-1,25,50.028837
-1,25,50.078579
-1,25,50.127886
-1,25,50.192991
-1,25,50.246825
-1,25,50.291846
-1,25,50.340634
-1,25,50.389608
-1,25,50.438332
-1,25,50.499673
-1,25,50.548626
-1,25,50.59717
-1,25,50.641734
-1,25,50.690621
-1,25,50.747771
-1,25,50.797026
-1,25,50.845678
-1,25,50.894926
-1,25,50.943833
-1,25,50.993324
-1,25,51.042603
-1,25,51.09955
-1,25,51.148217
-1,25,51.197213
-1,25,51.246336
-1,25,51.295327
-1,25,51.344391
-1,25,51.393686
-1,25,51.451268
-1,25,51.500113
-1,25,51.549546
-1,25,51.598522
-1,25,51.647655
-1,25,51.696867
-1,25,51.745985
-1,25,51.802902
-1,25,51.851743
-1,25,51.900804
-1,25,51.950049
-1,25,51.998755
-1,25,52.048026
-1,25,52.097272
-1,25,52.146297
-1,25,52.212782
-1,25,52.26187
-1,25,52.318874
-1,25,52.368004
-1,25,52.41667
-1,25,52.465573
-1,25,52.514963
-1,25,52.563908
-1,25,52.612859
-1,25,52.662114
-1,25,52.719059
-1,25,52.767884
-1,25,52.816832
-1,25,52.866232
-1,25,52.915098
-1,25,52.964009
-1,25,53.012727
-1,25,53.061844
-1,25,53.118946
-1,25,53.168295
-1,25,53.217553
-1,25,53.267179
-1,25,53.316318
-1,25,53.365564
-1,25,53.423251
-1,25,53.472859
-1,25,53.522537
-1,25,53.572329
-1,25,53.626255
-1,25,53.679537
-1,25,53.728823
-1,25,53.777528
-1,25,53.826761
-1,25,53.87554
-1,25,53.924812
-1,25,53.97372
-1,25,54.031135
-1,25,54.080465
-1,25,54.129292
-1,25,54.178413
-1,25,54.244798
-1,25,54.297849
-1,25,54.347444
-1,25,54.396094
-1,25,54.445036
-1,25,54.493785
-1,25,54.542664
-1,25,54.59976
-1,25,54.64935
-1,25,54.698393
-1,25,54.747209
-1,25,54.796199
-1,25,54.845272
-1,25,54.869879
-1,25,54.894451
-1,25,54.919237
-1,25,54.943389
-1,25,54.968385
-1,25,54.992628
-1,25,55.017578
-1,25,55.042174
-1,25,55.067044
-1,25,55.091426
-1,25,55.116364
-1,25,55.140707
-1,25,55.165335
-1,25,55.190076
-1,25,55.214928
-1,25,55.239264
-1,25,55.263967
